County ID,County name,Medicare enrollees (2015),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)"
18161,IN-Union County,983,8415.65,8778.49,3647.2,3759.82,1939.47,2010.02,1740.25,1857.74,345.34,376.99,367.14,409.96,367.58,359.59
18163,IN-Vanderburgh County,18375,9487.44,10584.51,4546.6,5431.55,2486.9,2544.96,1632.05,1748.5,343.38,368.75,288.73,312.53,196.22,179.41
18165,IN-Vermillion County,2313,9350.54,9701.22,4110.97,4287.1,2036.33,2120.79,2188.37,2257.63,366.79,378.24,407.98,430.8,241.68,228.74
18167,IN-Vigo County,12521,10451.81,10926.42,4652.15,4980.67,2372.54,2435.04,2243.79,2310.73,461.87,474.52,459,481.23,269.11,248.71
18169,IN-Wabash County,3456,8919.14,9660.47,4139.49,4625.35,2077.08,2129.46,1901.66,2037.35,187.25,200.45,422.34,478.77,195.06,180.23
18171,IN-Warren County,874,9153.23,10274.88,4068.02,4994.99,2233.42,2314.96,2108.45,2220.19,274.73,275.9,185.09,212.29,280.08,258.98
18173,IN-Warrick County,7163,9670.71,10806.35,4498.86,5410.83,2469,2533.19,1899.12,2040.95,311.22,334.3,296.72,322.15,186.8,168.55
18175,IN-Washington County,2707,9931.84,10975.38,4370.28,5031.93,2101.21,2191.19,2472.06,2662.9,402.55,434.76,371.14,400.11,218.87,263.95
18177,IN-Wayne County,9906,9618.17,10159.33,4768.23,5005.28,1916.07,1995.41,2161.67,2349.85,291.73,316.83,243.62,271.67,253.36,233.18
18179,IN-Wells County,2511,8662.77,9262.35,3746.5,4243.83,2553.76,2587.81,1697.98,1748.02,152.14,157.85,333.35,355.31,189.99,175.67
18181,IN-White County,3972,9067.25,9483.11,4119.32,4355.73,2159.29,2215.72,1979.44,2078.9,226.53,233.3,292.92,329.04,287.49,267.27
18183,IN-Whitley County,2445,8062.39,8533.9,3600.45,3971.56,2039.21,2075.03,1531.27,1577.47,229.34,236.05,444.39,472.24,207.86,192.17
20001,KS-Allen County,2066,9860.71,11406.24,5163.13,6348.09,1829.67,1887.74,2258.01,2516.53,239.82,270.44,118.9,142.11,283.82,268.38
20003,KS-Anderson County,1424,10872.09,11331.85,4909.98,4892.12,1601.96,1643.46,3711.95,4111.58,190.64,200.41,305.77,351.76,216.9,200.26
20005,KS-Atchison County,2252,8846.87,9268.88,4528.95,4639.14,1692.95,1773.26,1866.11,2027.8,261.02,293.92,300.52,348.24,209.74,192.04
20007,KS-Barber County,879,10774.79,11400.3,5279.73,5520.47,1836.98,1812.22,3240.13,3655.1,49.41,54.16,90.23,101.23,320.42,299.77
20009,KS-Barton County,4255,9805.95,10363.91,4370.35,4554.21,2371.39,2405.18,2403.31,2712.91,303.7,344.78,106.71,124.58,302.62,279.57
20011,KS-Bourbon County,2198,8011.08,9267.83,3496.14,4418.27,1789.45,1865.28,1863.67,2059.36,276.95,313.43,311.87,362.33,281.91,254.82
20013,KS-Brown County,1671,9931.51,10976.67,4656.21,5245.96,1431.49,1504.46,3156.65,3487.96,234.83,264.59,177.28,214.27,285.75,262.96
20015,KS-Butler County,7071,8820.64,9847.42,3763.32,4488.18,2746.02,2821.44,1347.57,1470.86,356.5,388.34,397.37,442.34,198.63,227.63
20017,KS-Chase County,475,7949.89,8821.06,3524.44,4138.62,2076.23,2084.05,1585.59,1765.6,335.33,374.05,209.34,247.7,243.2,232.27
20019,KS-Chautauqua County,673,9997.68,10870.58,4594.49,4968.58,1710.51,1747.25,2620.77,2957.45,635.29,720.09,283.24,334.31,158.64,147.23
20021,KS-Cherokee County,2878,9860.43,11051.23,4622.46,5422.69,2146.9,2235.82,2233.61,2459.02,251.54,279.95,318.29,384.2,274.97,258.07
20023,KS-Cheyenne County,632,10264.18,10852.7,4833.54,5005.26,1464.14,1470.29,3477.45,3876.27,298.84,334.82,,,311.8,294.6
20025,KS-Clark County,404,12057.15,12722.28,6496.56,6702.06,1811.1,1836.07,3352.76,3769.02,,,128.48,152.91,306.05,292.13
20027,KS-Clay County,1526,9036.47,10331.03,4023.18,4978.49,1927.25,1980.59,2719.85,3020.89,53.95,58.78,82.23,88.78,335.91,310.44
20029,KS-Cloud County,1797,8804.21,10223.94,4317.01,5311.26,1619.67,1698.77,2557.31,2883.12,71.78,80.98,119.14,142.15,212.74,197.86
20031,KS-Coffey County,1430,7902.07,8473.63,3440.55,3642.56,1534.4,1613.71,2323.98,2573.92,185.56,209.28,220.6,253.88,179.69,162.81
20033,KS-Comanche County,395,9001.96,8329.64,4609.21,3554.98,1489.6,1510.49,2486.13,2812.3,,,,,220.42,202.24
20035,KS-Cowley County,5200,8136.99,9020.4,3569.16,4159.48,2116.05,2157.47,1558.98,1744.09,374.64,420.92,251.11,291.24,268.68,250.92
20037,KS-Crawford County,5083,9181.1,10403.55,3892.34,4624.27,1940.98,2036.59,2387.19,2680.11,304.39,344.78,403.95,485.29,258.58,238.45
20039,KS-Decatur County,645,12363.33,12481.98,6318.79,5955.31,1441.68,1484.45,3920.95,4330.12,428.08,486.57,,,344.02,322.26
20041,KS-Dickinson County,3295,8668.38,9891.58,3812.45,4645.21,1920.39,1980.16,2135.57,2395.28,406.74,461.78,166.51,195.97,264.27,249.14
20043,KS-Doniphan County,1203,9083.76,9135.11,3882.1,3848.28,1732.61,1778.07,2601.55,2645.9,330.47,329.84,179.84,197.38,382.76,360.65
20045,KS-Douglas County,9600,7746.09,8421.32,3133.77,3564.39,2072.57,2185.59,1632.24,1733.13,323.7,342.69,334.45,367.44,244.36,224.21
20047,KS-Edwards County,533,10041.15,10293.83,5074.63,4918.73,1991.32,2038.05,2646.5,2996.67,95.66,105.65,,,206.67,196.03
20049,KS-Elk County,672,9557.55,10747.43,4355.8,5303.69,2262.69,2197.94,2088.52,2344.55,466.73,528.17,144.55,159.63,226.05,210.99
20051,KS-Ellis County,3561,9193.5,10135.22,4147.51,4613.45,1734.46,1839.17,2536.09,2863.81,416.18,472.15,74.56,87.91,355.12,333.59
20053,KS-Ellsworth County,1056,10221.92,11219.18,4462.78,4961.81,1782.79,1805.21,2948.53,3336.39,617.35,702.19,142.77,171.78,347.67,326.12
20055,KS-Finney County,2826,8585.72,8628.9,4441.79,4176.41,2141.72,2219.51,1485.89,1682.84,158.56,177.73,159.14,189.5,213.99,197.68
20057,KS-Ford County,2882,8119.32,8954.47,3816.06,4337.19,2382.48,2469.23,1318.85,1490.69,177.78,200.85,211.55,252.94,233.55,221.55
20059,KS-Franklin County,3531,9035.28,9661.05,3963.65,4224.39,1980.42,2076.5,2134.8,2339.93,307.47,317.92,304.36,321.31,348.69,385.13
20061,KS-Geary County,2346,7701.01,8675.64,2760.16,3404.43,2149.39,2234.67,2101.66,2309.18,230.38,260.15,145.02,169.21,305.73,285.37
20063,KS-Gove County,576,11699.8,14291.68,6587.81,8661.14,1805.33,1878.04,3036.83,3438.37,,,58.75,70.34,263.53,261.44
20065,KS-Graham County,529,10765.72,12589.09,5037.69,6384.11,1571.32,1560.66,3374.79,3810.69,474.8,537.39,,,364.95,340.16
20067,KS-Grant County,818,7078.32,7218,3337.63,3213.53,1853.96,1901.78,1452.28,1641.93,,,,,223.08,209.5
20069,KS-Gray County,883,6920.35,7347.25,3052.01,3215.33,2197.39,2281.36,1280.8,1447.06,85.41,91.85,106.66,124.05,211.57,202.14
20071,KS-Greeley County,246,11262.9,13707.62,5566.95,7512.42,1673.49,1732.85,3860.4,4299.29,,,,,338.45,316.78
20073,KS-Greenwood County,1363,10264.65,11764.55,5084.49,6187.4,2031.79,2075.12,2326.23,2600.8,531.77,602.26,133.92,153.7,191.62,178.26
20075,KS-Hamilton County,325,10646.8,11045.61,4636.03,4621,2116.4,2075.82,3686.52,4140.51,,,,,170.65,159.56
20077,KS-Harper County,1102,9944.43,10332.1,4590.53,4576.1,1664.76,1652.72,2876.86,3228.64,152.5,168.81,351.11,419.81,335.14,310.88
20079,KS-Harvey County,4565,7833.59,8662.5,3171.71,3733.31,2706.76,2779.97,1372.74,1503.01,169.63,186.05,230.09,254.89,215.9,236.88
20081,KS-Haskell County,443,9530.99,10236.99,4010.84,4308.8,2000.93,2023.63,3249.3,3653.7,,,,,247.23,226.71
20083,KS-Hodgeman County,316,10002.28,11633.69,5336.01,6573.5,1924.48,1986.55,2331.98,2636.58,,,,,200.72,188.28
20085,KS-Jackson County,1976,9340.69,10236.59,4322.68,5002.35,1657.63,1729.21,2490.41,2620.73,390.24,410.01,251.84,266.87,192.99,172.53
20087,KS-Jefferson County,2612,8804.32,9480.57,4354.78,4837.35,1854.37,1952.07,1759.5,1855.24,303.1,319.45,328.08,332.36,212.57,191.62
20089,KS-Jewell County,694,9480.47,10664.85,4277.05,5115.23,1767.43,1782.12,2935.38,3259.84,132.91,149.92,99.95,111.4,319.7,297.28
20091,KS-Johnson County,45325,9034.4,9813.7,3678.3,4265.53,2530.5,2631.57,1723.99,1777.73,478.01,493.32,437.13,446.32,178.66,194.04
20093,KS-Kearny County,448,9090.09,9884.43,4780.23,5243.17,1536.21,1577.36,2328.09,2629.71,91.01,102.8,,,347.49,321.84
20095,KS-Kingman County,1330,9449.8,10910.4,4594.43,5744.21,2020.49,2046.96,2122.72,2335.62,185.05,202.58,326.76,383.36,217.31,205.39
20097,KS-Kiowa County,430,9507.19,9288.25,4935.68,4314.67,1394.26,1432.87,2558.46,2890.34,,,,,294.45,273.71
20099,KS-Labette County,3147,8945.63,9943,3907.85,4501.4,1812.11,1845.49,2412.79,2704.03,287.73,325.53,310.86,369.52,214.2,194.7
20101,KS-Lane County,364,12457.78,12945.98,6389.12,6356.47,1811.46,1864.68,3882.54,4362.21,,,,,345.85,319.08
20103,KS-Leavenworth County,7317,9137.59,9844.14,4167.94,4665.29,2169.85,2268.72,1687.89,1742.93,468.53,483.93,445.49,464.15,208.91,232.14
20105,KS-Lincoln County,566,10611.56,12192.86,5650.46,6752.93,1443.3,1493.5,2884.34,3265.51,350.43,398.42,,,223.13,202.68
20107,KS-Linn County,1377,8468.51,9309.17,3732,4369.53,1906.41,1998.65,1842.74,1937.17,354.04,377.02,361.22,381.57,269.61,248.97
20109,KS-Logan County,502,11082.71,12327.05,5438.89,6243.18,1579.5,1605.28,3628.87,4081.33,,,,,588.9,552.03
20111,KS-Lyon County,3974,8660.86,9446.12,3701.15,4116.62,2386.42,2489.12,1760,1948.28,351.88,392.68,296.48,350.44,163.32,150.13
20115,KS-Marion County,2382,8898.7,9773.09,3994.19,4523.62,2153.26,2196.33,2178.35,2436.18,156.99,175.09,239.06,275.52,204.66,193.81
20117,KS-Marshall County,1932,8812.67,10640.68,3931.49,5426.23,1765.86,1798.17,2683.26,2945.25,168.47,185.98,139.69,166.87,204.4,184.88
20113,KS-McPherson County,4741,8259.81,9068.18,3564.35,4059.71,2327.59,2380.08,1608.47,1811.44,303.24,342.03,215.12,250.46,265.6,247.66
20119,KS-Meade County,661,8353.94,8927.02,3706.81,3823,1380.05,1438.12,2976.58,3364.63,,,117.22,142.47,219.52,211.7
20121,KS-Miami County,2926,8764.88,9691.13,3873.97,4581.97,2047.44,2156.17,1784.97,1840.55,379.65,391.37,542.98,565.96,138.52,159.23
20123,KS-Mitchell County,1285,8645.41,10695.78,4617.41,6389.22,1935.53,1973.48,1747.94,1971.62,55.85,63.12,75.31,87.19,277.07,254.34
20125,KS-Montgomery County,5533,8542.06,9705.81,3675.92,4436.2,2050.28,2112.09,1974.01,2225.48,290.21,328.49,342.6,409.37,202.51,186.21
20127,KS-Morris County,1076,7529.7,8476.87,3143.62,3795.36,1918.18,1971.65,2013.45,2232.51,162.23,182.54,110.12,127.3,214.42,201.53
20129,KS-Morton County,458,8744.59,9270.86,4032.25,4207.32,2016.64,2072.16,2295.12,2584.91,,,,,287.41,270.14
20131,KS-Nemaha County,1820,8363.19,9184.2,3985.4,4447.01,1312.51,1372.57,2765.95,3049.19,139.71,152.8,108.8,128.41,164.73,148.14
20133,KS-Neosho County,2580,10324.94,11410.69,5190.37,5851.47,1859.51,1926.08,2346.16,2636.23,466.19,525.29,179.14,207.18,317.58,295.66
20135,KS-Ness County,661,10824.35,10805.34,5180.01,4607.91,1713.73,1805.03,3620.79,4108.2,84.42,95.96,83.49,101.46,325.14,308.07
20137,KS-Norton County,904,7349.1,8118.73,2855.97,3264.57,1330.23,1352.28,2762.9,3092.26,37.41,41.74,158.74,187.96,289.86,272.57
20139,KS-Osage County,2680,8276.91,8939.63,3692.62,4131.58,2160.46,2261.71,1621.02,1724.64,237.94,261.7,271.41,287.92,280.08,261.55
20141,KS-Osborne County,793,10235.55,11956.72,5438.37,6730.42,1786.72,1851.22,2392.14,2695.85,279.97,315.24,125.3,145.07,303.94,286.29
20143,KS-Ottawa County,947,9485.71,9980.34,4921.78,5114.83,2340.32,2394.7,1508.61,1698.93,247.48,279.54,198.78,237.55,273.3,253.74
20145,KS-Pawnee County,1090,10715.75,10875.35,5318.47,5024.39,2116.56,2186.79,2608.86,2947.44,263.37,298.68,171.21,196.21,262.64,247.46
20147,KS-Phillips County,1098,10677.19,11661.74,4911.28,5398.46,1597.64,1639.84,3601.03,4014.84,134.48,152.08,251.15,294.1,263.72,245.48
20149,KS-Pottawatomie County,2380,9959.37,10444.15,4472.72,4740.17,1973.75,2051.46,2716.17,2830.63,254.82,269.95,251.33,284.49,304.76,279.96
20151,KS-Pratt County,1498,9100.13,9633.85,4559.3,4742.56,1689.97,1733.95,2230.66,2511.48,97.28,109.3,218.96,252.66,350.91,328.46
20153,KS-Rawlins County,576,13851.93,13846.65,7200.85,6642.45,1766.81,1791.15,4413.66,4945.13,209.18,237.45,,,297.96,261.5
20155,KS-Reno County,9768,8472.98,9225.69,3316.34,3746.79,2598.19,2660.85,1614.23,1817.88,255.75,283.82,378.66,429.67,307.11,286.12
20157,KS-Republic County,1132,7680.15,8891.93,3909.3,4838.62,1595.09,1653.24,1995.02,2207.08,58.62,65.78,44.34,53.7,160.62,146.28
20159,KS-Rice County,1623,9427.84,9651.87,4453.51,4336.86,2091.4,2125.91,2191.05,2480.65,197.68,219.51,171.35,188.51,342.3,319.94
20161,KS-Riley County,5247,7804.26,8500.56,2968.06,3473.46,2651.15,2765.77,1680.22,1750.73,183.94,198.38,121.06,133.55,218.46,199.32
20163,KS-Rooks County,1000,9915.61,10737.34,4729.79,5133.38,1624.6,1686.15,2767.03,3127.31,225.88,256.3,76.45,79.43,577.23,543.63
20165,KS-Rush County,698,10161.24,10874.33,5099.09,5333.67,1603.43,1697.3,2824.12,3194.16,311.33,353.96,,,412.08,389.79
20167,KS-Russell County,1451,9874.79,11385.95,4364.95,5390.59,1603.38,1642.26,3137.32,3539.13,498.09,564.82,36.07,41.3,306.78,284.58
20169,KS-Saline County,7183,8153.81,8987.07,3452.81,3905.44,2253.19,2360.42,1473.77,1664.57,552.17,622.12,186.5,222.95,244.99,222.96
20171,KS-Scott County,797,12261.71,14507.44,6521.9,8210.75,1597.96,1635.93,3872.47,4385.78,,,,,242.26,224.03
20173,KS-Sedgwick County,47537,8522.8,9373.05,3687.95,4280.07,2825.17,2891.25,989.89,1080.96,396.1,433.15,382.75,420.54,234.49,258.75
20175,KS-Seward County,1649,7982.67,8268.31,3880.36,3850.31,1975.5,2065.6,1550.73,1750.39,157.78,178.59,117.6,143.31,316.39,297.92
20177,KS-Shawnee County,24093,8689.69,9593.03,3763.31,4429.24,2349.05,2478.25,1742.84,1837.18,222.55,234.43,413.76,437.05,195.31,173.73
20179,KS-Sheridan County,450,11407.98,11996.01,5888.37,5963.94,1427.95,1459.74,3731.32,4197.52,152.63,172.55,,,235.3,221.12
20181,KS-Sherman County,1018,10932.91,11703.97,4924.46,5310.91,1806.9,1791.06,3060.94,3412.42,512.81,578.15,100.82,119.78,581.42,550.54
20183,KS-Smith County,911,10157.34,11551.42,4321.33,5205.65,1501.86,1540.62,3787.22,4226.51,313.97,355.3,128.82,147.18,273.73,250.04
20185,KS-Stafford County,747,9384.51,9722.78,4573.76,4472.64,1596.95,1658.7,2558.17,2883.03,222.29,249.85,235.01,279.11,247.33,231.21
20187,KS-Stanton County,296,8050.69,8315.8,3465.76,3301.93,1571.8,1641.52,2903.17,3292.82,,,,,201.16,190.31
20189,KS-Stevens County,614,10135.49,10331.29,5239.27,4973.16,1752.49,1845.26,2801.71,3155.97,,,,,229.86,215.06
20191,KS-Sumner County,2782,7756.64,8259.78,3460.06,3718.87,2106.16,2115.08,1430,1570.8,304.37,336.44,281.75,319.47,176.26,200.8
20193,KS-Thomas County,1055,12642.94,13757.54,7021.98,7676.75,1755.05,1765.31,3222.97,3622.78,382.37,433.6,47.44,56.27,301.93,284.82
20195,KS-Trego County,532,13833.81,19802.56,7303.63,12601.6,1634.75,1683.45,4297.64,4863.92,184.06,205.69,,,527.02,493.46
20197,KS-Wabaunsee County,1029,8522.69,9710.94,4031.04,5035.94,2022.74,2109.55,1718.81,1813.09,241.25,261.69,248.03,251.97,255.24,235.98
20199,KS-Wallace County,310,11637.18,13703.99,5167.35,6804.98,1853.18,1796.51,4037.39,4525.47,,,,,519.71,486.3
20201,KS-Washington County,1222,9475.11,11116.07,4616.13,5860.93,1715.54,1788.39,2806.25,3107.71,85.85,97.12,99.43,120.14,219.54,201.03
20203,KS-Wichita County,360,14639.69,12376.56,9009.72,6230.26,1570.4,1623.33,3942.6,4461.44,,,,,192.72,177.85
20205,KS-Wilson County,1566,11242.51,11838.09,5348.62,5470.43,2208.83,2249.18,2695.33,3039.63,529.41,600.21,212.42,252.43,272.75,250.04
20207,KS-Woodson County,625,9960.61,10965.61,5300.7,5951.48,1996.92,2032.25,2088.68,2347.35,232.51,262.36,179.94,215.91,172.15,160.24
20209,KS-Wyandotte County,10196,10002.89,10895.4,4887.12,5571.39,2259.17,2372.39,1575.58,1621.31,552.58,567.38,502.43,518.58,201.3,221.17
21001,KY-Adair County,2053,9910.96,11510.15,4760.56,5494.11,1945.02,2469.75,1760.96,1981.4,1020.52,1159.82,181.71,185.44,295.91,270.49
21003,KY-Allen County,2120,10361.09,13138.92,5442.76,7664.28,2439,2853.93,1587.48,1723.1,495.04,541.11,88.73,97.26,308.51,282.15
21005,KY-Anderson County,1785,8160.31,8874.6,3449.42,3717.93,2288.45,2557.3,1332.22,1457.51,445.93,471.2,346.1,392.57,293.19,272.13
21007,KY-Ballard County,1486,8203.81,9712.83,3496.52,4569.23,2305.02,2476.02,1682.36,1904.68,359.28,407.86,122,140.47,222.95,205.35
21009,KY-Barren County,4794,9424.48,10788.42,4287.62,4933.31,2217.56,2629.7,1835.8,2062.11,501.84,568.82,219.11,260.45,364.76,335.21
21011,KY-Bath County,1202,9001.52,9866.44,3859.04,4128.27,2123.36,2422.75,1724.55,1917,692.36,786.49,264.77,301.4,345.31,319.93
21013,KY-Bell County,3078,9633.22,11048.32,4384.73,5343.68,1996.04,2106.08,1533.81,1740.9,1213.52,1378.65,193.92,220.63,375.98,346.62
21015,KY-Boone County,7919,10246.1,10808.73,5043.04,5402.85,2678.42,2798.84,1416.71,1459.39,613.95,635.75,388.2,385.01,142.59,161.11
21017,KY-Bourbon County,1858,8476.05,9213.45,3877.9,4190.1,1992.93,2276.87,1408.6,1489.2,675.49,742.2,260.14,272.69,266.09,247.03
21019,KY-Boyd County,6237,9785.22,10889.3,4480.4,5063.28,2381.38,2740.54,2011.75,2146.55,431.3,459.78,295.19,258.75,185.96,213.02
21021,KY-Boyle County,3397,9022.45,10045.88,3895.03,4423.21,2132.89,2339.1,1766.29,1980.72,655.39,726.49,259.42,289.44,316.86,291.96
21023,KY-Bracken County,863,8881.04,9529.73,4132.98,4437.87,2117.29,2322.15,1840.34,2018.53,348.72,369.06,253.7,197.09,188.02,177.72
21025,KY-Breathitt County,1262,11338.33,12226.51,5539.87,5944.94,2667.33,2857.21,1824.46,2037.46,571.54,648.8,366.88,397.79,390.27,364.1
21027,KY-Breckinridge County,2375,9422.96,11554.17,4582.45,5937.39,1997.67,2472.59,1976.79,2220.59,521.48,589.87,122.35,133.42,217.82,198.17
21029,KY-Bullitt County,5432,10073.17,11166.8,4654.53,5177.39,2489.85,2825.1,1734.97,1875.25,647.89,701.92,280.46,275.64,280.43,315.95
21031,KY-Butler County,1152,9609.57,10940.27,4670,5385.09,2742.8,3233.91,1426.74,1553.5,360.64,393.09,27.2,19.86,354.58,319.62
21033,KY-Caldwell County,1747,7667.46,9232.37,3290.32,4096.3,1894.12,2374.16,1634.68,1843.38,540.89,614.21,101.46,110.53,206.23,192.98
21035,KY-Calloway County,4095,8207.3,9811.89,3697.19,4640.32,2001.72,2392.67,1511.75,1703.32,587.65,669.44,109.18,131.92,308.04,284.69
21037,KY-Campbell County,6506,9812.52,10478.48,4833.8,5289.97,2519.19,2649.31,1492.1,1535.17,574.45,591.92,273.03,268.68,134.65,154.71
21039,KY-Carlisle County,719,9237.55,10940.27,4603.02,5871.37,2465.82,2649.75,1390.89,1575.63,504.87,572.83,75.63,85.72,212.55,199.77
21041,KY-Carroll County,855,11366.32,13055.68,5829.28,7001.46,2418.55,2735.54,1834.87,2006.72,720.15,774.25,168.65,161.47,416.12,394.65
21043,KY-Carter County,3121,9247.89,10592.66,4158.04,4853.99,2195.76,2667.03,1855.28,2014.11,472.13,522.64,298.95,275.54,265.63,246.18
21045,KY-Casey County,1986,11807.39,14091.07,5815.16,7437.66,2007.08,2238.86,2194.19,2476.14,1326.87,1509.15,190.16,208.16,360.76,330.64
21047,KY-Christian County,5401,8312.92,9691.57,3731.52,4563.77,2384.59,2694.85,1437.5,1601.3,470.45,533.05,124.42,146.34,160.5,146.79
21049,KY-Clark County,3456,9593.72,10289.42,4385.07,4786.74,2318.15,2493.84,1637.16,1734.72,656.43,694.24,365.45,368.76,248.44,228.34
21051,KY-Clay County,1916,11643.38,12492.3,6272.05,6667.25,2160.05,2304.19,1889.3,2131.89,801.33,908.99,151.06,145.13,427.1,388.51
21053,KY-Clinton County,1251,11706.75,13457.74,5827.75,6853.51,2323.03,2672.71,1866.83,2114.36,1378.88,1567.14,84.32,54.61,315.67,291.25
21055,KY-Crittenden County,1502,9589.6,11877.35,5066.62,6561.21,1650.38,2106.8,2141.73,2422.07,449.57,510,69.91,81.82,228.26,212.62
21057,KY-Cumberland County,998,12300.13,15436.01,6054.37,8078.35,1717.54,2288.74,2417.56,2724.88,1807.12,2053.24,127.53,143.87,254.55,231.05
21059,KY-Daviess County,11512,9148.76,9976.83,4352.24,4569.92,2221.8,2566.39,1721.95,1945.47,406.99,459.56,240.15,237.61,213.64,203.04
21061,KY-Edmonson County,1070,10095.01,11520.68,5014.83,5951.12,2848.41,3203.63,1399.18,1521.89,378.94,412.4,154.35,155.37,276.01,253.73
21063,KY-Elliott County,345,9496.25,10400.58,4507.86,4851.95,2024.69,2262.75,2013.4,2234.67,407.38,460.8,,,291.54,277.42
21065,KY-Estill County,1684,9878.54,11501.93,5018.36,6154.85,1930.11,2232.32,1769.43,1949.27,661.97,699.89,231.44,227.5,312,285.38
21067,KY-Fayette County,20888,8594.27,9236.37,3910.48,4293.35,2377.22,2555.44,1335.83,1409.73,512.57,541,239.67,236.54,219.67,201.61
21069,KY-Fleming County,1670,9813.34,10838.34,4565.82,5103.59,2398.24,2629.48,1663,1860.69,504.91,573.76,426.75,434.78,275.41,257.19
21071,KY-Floyd County,3646,12558.13,13539.3,6758.32,7123.22,2315.04,2545.76,2443.75,2754.36,521.09,591.32,214.18,226.45,332.06,306.88
21073,KY-Franklin County,4763,11809.85,13097.3,6374.74,7160.1,2569.84,2849.19,1822.7,2011.74,413.6,448,329.18,358.25,296.13,258.19
21075,KY-Fulton County,1147,10160.3,11857.22,4553.49,5702.48,2326.72,2504.07,1832.62,2079.65,969.18,1101.81,156.12,170.54,325.4,302.55
21077,KY-Gallatin County,587,11740.54,12858.06,6432.53,7327.03,2446.41,2566.43,1451.56,1525.8,501.66,537.47,653.25,682.19,347.13,319.7
21079,KY-Garrard County,1772,9059.34,10246.81,4134.6,4869.02,2041.61,2259.76,1451.61,1610.01,736.09,811.2,412.65,450.45,314.87,285.41
21081,KY-Grant County,2028,9557.41,10044.38,4932.82,5172.93,2250.8,2397.5,1361.38,1408.06,513.64,532.86,398.94,405.87,142.06,161.77
21083,KY-Graves County,4666,9408.73,10976.94,4433.31,5407.81,2305.72,2593.13,1677.42,1895.16,569.53,643.61,189.02,225.58,249.14,226.2
21085,KY-Grayson County,3507,9323.79,11091.63,4357.4,5211.59,2107.43,2716.68,1690.06,1891.31,734.72,831.67,164.67,185.4,287.7,267.15
21087,KY-Green County,1462,11273.33,13365.86,5487.63,6831.97,1922.2,2218.89,2325.51,2633.81,1117.15,1269.4,144.12,164.72,312.21,283.97
21089,KY-Greenup County,4306,10471.42,11407.38,4773.91,5089.5,2494.84,2902.97,2129.14,2279.83,453.97,487.65,387.55,365.44,235.48,268.51
21091,KY-Hancock County,1300,8982.53,10043.28,4618.06,4962.25,2109.5,2571.17,1540.85,1734.68,305.08,344.68,181.41,202.78,216.82,197.72
21093,KY-Hardin County,9871,8395.06,9711,3703.57,4363.69,2088.45,2477.9,1551.12,1745.35,576.43,643.53,210.76,238.94,261.51,238.27
21095,KY-Harlan County,3175,9704.44,11011.17,5063.48,6004.48,1829.13,1914.47,1899.19,2143.58,329.93,374.3,294.46,318.7,306.42,286.09
21097,KY-Harrison County,2006,8262.06,9658.16,3530.77,4209.72,1921.5,2387.82,1760.36,1937.67,458.33,507.68,349.38,393.45,244.37,224.08
21099,KY-Hart County,2339,8818.23,9914.6,4069.41,4428.86,1999.41,2481.12,1631.53,1835.63,521.87,581.3,224.46,239.73,372.44,342.48
21101,KY-Henderson County,4671,9928.37,11168.4,4879.77,5683.78,2211.34,2499.71,1694.31,1821.75,587.94,639.57,353.02,341.51,212.22,190.47
21103,KY-Henry County,1496,9234.74,10456.81,3947.91,4537.86,2487.06,2902.58,1694.88,1829.48,673.03,724.63,121.64,114.95,308.03,343.7
21105,KY-Hickman County,579,10488.85,12248.11,5078.47,6298.18,2598.26,2822.32,1807.64,2038.93,662.82,749.33,86.26,102.12,262.11,237.13
21107,KY-Hopkins County,5414,9122.4,10315.3,4750.07,5478.65,1963.89,2164.07,1696.69,1911.7,443.29,502.2,84.36,91.48,184.57,166.92
21109,KY-Jackson County,1387,9153.37,10051.91,4384.57,4676.55,1944.15,2293.36,1616.11,1802.38,576.19,654.32,360.81,365.91,314.93,292.72
21111,KY-Jefferson County,68718,8882.84,9809.58,3924.77,4418.19,2462.69,2716.67,1611.15,1734.69,467.03,502.63,210.69,201.99,212.82,242.71
21113,KY-Jessamine County,3842,8559.43,9544.74,3901.63,4542.88,2253.05,2527.11,1306.12,1380.81,549.19,580.07,274.33,261.12,282.66,260.85
