HRR ID,HRR name,State,Number of patients in AMI cohort (2015),Percent readmitted within 30 days of discharge (2015),,,Percent seeing a primary care clinician within 14 days of discharge to home (2015),,,Percent having an ambulatory visit within 14 days of discharge to home (2015),,,Percent having an emergency room visit within 30 days of discharge (2015),,
234,Detroit,MI,986,17.576771783583,15.057503715523,20.096039851643,38.8595468279444,34.4621751428911,43.2569185129977,65.3231069086945,59.614384686956,71.0318291304329,22.2530089263421,19.3894849682788,25.1165328844053
235,Flint,MI,251,20.0473034094551,14.5983842732995,25.4962225456107,49.9004806968994,39.8126711629948,59.9882902308039,67.0619828783877,55.3522445766518,78.7717211801236,23.2603113416243,17.3746405093152,29.1459821739334
236,Grand Rapids,MI,352,14.9145720433395,10.8607451842022,18.9683989024768,47.2123979002525,39.1581468128993,55.2666489876057,61.5999624676221,52.3939343829447,70.8059905522995,24.6262651973114,19.4214489963674,29.8310813982555
238,Kalamazoo,MI,330,15.436470256284,11.1576990003293,19.7152415122387,41.7693587295003,34.0335652360371,49.5051522229634,56.9311916386709,47.9100681018807,65.9523151754611,27.9180005965837,22.1818613239732,33.6541398691941
239,Lansing,MI,336,18.7025457835857,14.0471034316908,23.3579881354805,43.427635043272,35.65744523472,51.197824851824,66.7745562045177,57.1260924401119,76.4230199689235,26.4314790833158,20.9089730139126,31.953985152719
240,Marquette,MI,169,,,,53.3983674450886,41.1487473241082,65.647987566069,72.2148748315685,57.9170590767053,86.5126905864316,23.0710535070318,15.8301761063698,30.3119309076938
242,Muskegon,MI,109,,,,47.2644440853778,32.6170411115339,61.9118470592216,54.1695045261802,38.5152634120683,69.8237456402921,,,
243,Petoskey,MI,129,,,,53.7369696926896,40.3607498205588,67.1131895648205,69.1204693631137,53.9737786861175,84.2671600401098,23.489171480164,15.0836794166593,31.8946635436686
244,Pontiac,MI,285,15.0272005634497,10.5869465452667,19.4674545816326,36.0620541937518,28.2565743448525,43.8675340426511,57.1533785823517,47.2905127637607,67.0162444009427,22.318535629951,16.8927192891207,27.7443519707813
245,Royal Oak,MI,399,14.2500437424576,10.6138562969887,17.8862311879265,32.8246180481555,26.4229217685344,39.2263143277767,59.5042909762897,50.8592180314724,68.149363921107,21.474690962162,16.9878398554467,25.9615420688774
246,Saginaw,MI,640,15.9154107089425,12.8417543604185,18.9890670574665,42.3117778158168,36.6690322356175,47.9545233960162,57.5570242577837,50.9664904276482,64.1475580879192,23.5348421167795,19.7933436931929,27.2763405403662
248,St. Joseph,MI,95,,,,44.6996874016791,30.0977895171306,59.3015852862275,56.1725035344546,39.7600467821879,72.5849602867213,,,
249,Traverse City,MI,238,11.9056844071977,7.49575718907269,16.3156116253228,39.5919210057443,30.915958786337,48.2678832251516,54.1276323668972,43.9660380354881,64.2892266983063,24.5456041740774,18.2285325501672,30.8626757979877
250,Duluth,MN,179,15.5593015117268,9.69029912647746,21.4283038969762,54.2945377828256,41.8393356051979,66.7497399604533,60.8163120429261,47.6528772706031,73.9797468152491,22.3395705323994,15.3282699275422,29.3508711372566
251,Minneapolis,MN,859,13.3622816194989,10.930594483432,15.7939687555657,55.0220244644191,49.3617260965696,60.6823228322687,65.6428645595439,59.4527067239849,71.833022395103,21.8838377162053,18.7638803836965,25.0037950487141
253,Rochester,MN,194,13.9375606864752,8.68028246920885,19.1948389037416,65.447642746412,52.8080969437762,78.0871885490478,72.6738148322743,59.3330231185713,86.0146065459773,26.3396206084951,19.110582761345,33.5686584556453
256,St. Paul,MN,245,12.2643500740645,7.87560876411036,16.6530913840186,53.2185478143474,42.6276391206409,63.8094565080538,62.3882638510481,50.9355991555552,73.8409285465411,18.8430992377557,13.39770295095,24.2884955245614
257,Gulfport,MS,116,,,,28.9034315384176,17.7933101387483,40.013552938087,58.4744263942449,42.7315492295093,74.2173035589805,28.6760017773758,18.8919734810653,38.4600300736864
258,Hattiesburg,MS,183,21.6219836815328,14.8358985576188,28.4080688054468,26.5044175199595,18.0772323383509,34.931602701568,54.746167401494,42.6736942906576,66.8186405123303,24.8728496914614,17.6055116847737,32.140187698149
259,Jackson,MS,529,14.6168298207601,11.4137757614731,17.8198838800472,31.9633062418992,26.571417988152,37.3551944956464,53.6431579969279,46.6800523437238,60.6062636501321,23.9908544293256,19.8667456609411,28.11496319771
260,Meridian,MS,139,,,,27.3866152926085,17.4189043875684,37.3543261976486,42.4997945752005,30.082223761077,54.9173653893241,18.6290277191969,11.6021179291629,25.6559375092308
261,Oxford,MS,108,,,,31.5363810753905,19.8551420546879,43.2176200960931,57.4273527072695,41.666134565479,73.18857084906,,,
262,Tupelo,MS,197,13.0448876593891,7.93129169690859,18.1584836218697,49.9313488120155,38.8502693814487,61.0124282425822,69.7422502406213,56.7089114477509,82.7755890334918,21.1859049347296,14.7008872882942,27.6709225811649
263,Cape Girardeau,MO,146,,,,37.4995369273982,26.0209071753746,48.9781666794219,47.9408439926482,35.0338885133159,60.8477994719804,24.2871453331191,16.2408027214289,32.3334879448093
264,Columbia,MO,467,13.7101179630296,10.2973919869446,17.1228439391146,39.5272524179302,33.1373528672611,45.9171519685994,58.7852285380813,50.9994467987775,66.5710102773851,20.3650223509754,16.2259836407223,24.5040610612286
267,Joplin,MO,252,15.8105369171939,10.7835136928006,20.8375601415871,39.754665323818,31.2529897136965,48.2563409339394,54.7376473944452,44.7764119693961,64.6988828194944,26.6413359882412,20.1646119529705,33.1180600235119
268,Kansas City,MO,1103,16.5848369409209,14.1619618516052,19.0077120302366,46.1398368111542,41.6898666416125,50.5898069806958,62.4702376490693,57.2961329090541,67.6443423890845,22.6684364926458,19.8414146674579,25.4954583178337
270,Springfield,MO,511,11.9308120046134,8.88642353749818,14.9752004717286,41.7365643704925,35.5171468010542,47.9559819399307,58.7444082820656,51.3733865471245,66.1154300170066,21.9986936962548,17.887607131731,26.1097802607785
273,St. Louis,MO,1710,17.0260562175553,15.0698094381821,18.9823029969286,40.6501396087581,37.2528171660173,44.0474620514988,59.124779830524,55.0327534606568,63.2168062003912,24.4451973810522,22.1017161545368,26.7886786075677
274,Billings,MT,293,11.191878801109,7.31409063781272,15.0696669644052,53.7459435632561,44.6457765283707,62.8461105981416,67.1206718682417,56.9708662376851,77.2704774987982,20.5538245249946,15.3090996634506,25.7985493865386
275,Great Falls,MT,85,,,,,,,62.7923043307567,43.3327676116234,82.25184104989,,,
276,Missoula,MT,218,13.0368030197394,8.11929255429788,17.954313485181,24.9767609680056,17.758820876755,32.1947010592562,47.3344089360768,37.4445136405046,57.224304231649,20.9813515207705,14.781758322846,27.180944718695
277,Lincoln,NE,292,9.92935292336269,6.31543720735575,13.5432686393696,56.4741133570529,46.1968733705276,66.7513533435783,81.9421465910868,69.5510778234391,94.3332153587345,16.1272158327003,11.5165192800701,20.7379123853305
278,Omaha,NE,694,11.7248645376942,9.17144959392971,14.2782794814588,57.928159367693,51.3510105489716,64.5053081864144,73.8509905873033,66.4255778602868,81.2764033143199,19.525029783605,16.2313536554991,22.818705911711
279,Las Vegas,NV,618,17.4467626734125,14.0773646834382,20.8161606633868,36.5171224986093,31.1373242828955,41.8969207143231,66.3915205763069,59.1622216691091,73.6208194835048,23.8625888218943,19.9514285707772,27.7737490730115
280,Reno,NV,370,13.8211857863944,9.95125376620394,17.6911178065848,35.9217833919566,29.0507934695568,42.7927733143564,63.7261854134049,54.5923498042284,72.8600210225815,22.8499814386202,17.9041991293647,27.7957637478757
281,Lebanon,NH,376,11.57841895801,8.11766197590542,15.0391759401145,51.4142041477368,43.5211444631371,59.3072638323365,62.3300324897661,53.6260038462951,71.034061133237,19.8807328314075,15.3509998650377,24.4104657977773
282,Manchester,NH,478,15.8596797162945,12.2702962977367,19.4490631348524,44.60400516188,37.8790936143965,51.3289167093634,59.4348866830209,51.651412285385,67.2183610806568,26.0757155652684,21.4860455309974,30.6653855995394
283,Camden,NJ,1716,18.0000222121695,16.0153647058529,19.984679718486,34.1061044807407,30.7340707185345,37.4781382429469,65.1117314777524,60.4517447035108,69.7717182519941,23.8735989646237,21.579419963841,26.1677779654063
284,Hackensack,NJ,545,15.1357534576747,11.9180156492111,18.3534912661383,25.6144974827632,20.6189714724008,30.6100234931255,66.6379952119993,58.5534100418618,74.7225803821369,22.6284344917907,18.6772682019816,26.5796007815999
285,Morristown,NJ,490,14.4914014965436,11.14405852929,17.8387444637972,32.2838821767874,26.2779512159896,38.2898131375851,76.0130802199984,66.7911007902749,85.235059649722,21.2304627425548,17.1695759552735,25.2913495298361
288,New Brunswick,NJ,459,19.3785653847899,15.4186693824432,23.3384613871366,29.6978633700149,23.4573308609438,35.9383958790859,71.9899871881255,62.2531362760251,81.726838100226,26.1488917359236,21.5276700508599,30.7701134209874
289,Newark,NJ,562,18.7037632442259,15.2702981057918,22.1372283826601,30.44257744889,24.7535091402153,36.1316457575647,65.168804909634,56.8187775313389,73.5188322879291,21.7761184608187,18.0327302730323,25.5195066486051
291,Paterson,NJ,187,17.7396960109353,11.7767237881374,23.7026682337331,30.0602542536796,20.2405711974776,39.8799373098816,65.9033038910754,51.370489962651,80.4361178194998,22.6197784568798,15.8587900600875,29.3807668536721
292,Ridgewood,NJ,195,17.8548140755089,12.1015999045323,23.6080282464856,28.1169694738984,19.2924253854977,36.9415135622992,70.1281705874513,56.0996147671655,84.156726407737,23.5837301384014,16.9118543958896,30.2556058809132
293,Albuquerque,NM,631,13.9930642044389,11.0182528167672,16.9678755921106,45.295836121004,39.6921023853342,50.8995698566738,63.8112606079476,57.1544524233699,70.4680687925254,21.7939608538338,18.1038463824371,25.4840753252305
295,Albany,NY,848,13.898516305213,11.4013294996625,16.3957031107635,39.222283254435,34.3308011784673,44.1137653304028,69.0905786585197,62.590329007009,75.5908283100303,21.9352173938462,18.7912559527649,25.0791788349274
296,Binghamton,NY,223,14.2446069535198,9.30910244915603,19.1801114578835,51.2095312294577,40.9654914753156,61.4535709835999,67.5637267754254,55.7663786316206,79.3610749192303,22.386565563729,16.1813261752337,28.5918049522243
297,Bronx,NY,164,15.3521225627259,9.56126852783424,21.1429765976175,32.7797781993102,22.7458692997998,42.8136870988206,62.9064704871569,48.9458703281432,76.8670706461706,15.0426906180755,9.26046649972656,20.8249147364244
299,Buffalo,NY,399,16.5572502781693,12.650463227165,20.4640373291736,54.1940173829788,45.3114318337453,63.0766029322123,64.8653533583691,55.114460175413,74.6162465413252,22.80369019563,18.1937289256983,27.4136514655617
300,Elmira,NY,169,,,,53.4798668747358,40.1676451000481,66.7920886494235,69.3684002007805,54.1673792835237,84.5694211180373,20.5277545619969,13.7268998716239,27.32860925237
301,East Long Island,NY,1562,16.0935230492345,14.1372903064177,18.0497557920512,37.3651871495856,33.9012542421402,40.829120057031,71.0312330580322,66.2447090269966,75.8177570890678,20.0867041282281,17.8892883543081,22.2841199021481
303,Manhattan,NY,1297,16.9474667399684,14.7619463044685,19.1329871754684,30.8032264611797,27.3686511766368,34.2378017457226,64.8241704524175,59.8213699832971,69.8269709215379,20.983770914519,18.5346227818871,23.432919047151
304,Rochester,NY,294,17.1530020670715,12.4452766606125,21.8607274735306,52.1485655025583,42.6173230400601,61.6798079650565,70.5068586203127,59.4068941741626,81.6068230664628,25.3803005908359,19.6361978265686,31.1244033551031
307,Syracuse,NY,436,12.7709360485421,9.45549451538682,16.0863775816974,41.2492770286762,34.4646146608428,48.0339393965097,65.7724763746388,57.1782061283527,74.366746620925,18.9426469824282,14.8916950116373,22.9935989532191
308,White Plains,NY,440,16.7819556223467,13.0575983262602,20.5063129184332,30.5420144884799,24.4950041328274,36.5890248441324,77.0776965702414,67.4260423017523,86.7293508387305,24.1041934731098,19.5996339158824,28.6087530303372
309,Asheville,NC,480,11.7096819928752,8.61497292515396,14.8043910605964,51.5510698404099,44.4064560723412,58.6956836084786,60.1534959014081,52.4295542764818,67.8774375263344,20.0518814878195,16.0196134081038,24.0841495675351
311,Charlotte,NC,983,14.505116200247,12.0937127192319,16.9165196812622,54.6132399442799,49.4985777183789,59.7279021701809,74.1857857338829,68.2397682729261,80.1318031948397,23.7825627448525,20.7089382785244,26.8561872111806
312,Durham,NC,738,15.2211320674648,12.4269763866674,18.0152877482621,43.3219942239738,37.9836785590177,48.6603098889298,67.3163262695207,60.6777044312702,73.9549481077713,21.7403047468607,18.3924686194527,25.0881408742687
313,Greensboro,NC,212,14.3597363095796,9.30473014684207,19.414742472317,43.4093940138819,33.0916359944687,53.7271520332951,61.5246362179136,49.2807507426741,73.7685216931531,26.0397452071233,19.2195188568472,32.8599715573993
314,Greenville,NC,601,16.4010171982605,13.1864178274015,19.6156165691196,50.9528111204071,44.5725099590506,57.3331122817636,75.2959735516314,67.5712776406292,83.0206694626336,24.6994026988829,20.7466750393823,28.6521303583835
315,Hickory,NC,160,,,,44.4694944683168,32.6084923399216,56.3304965967121,54.9342769651288,41.7801483829563,68.0884055473013,28.5817930394536,20.2307776378606,36.9328084410467
318,Raleigh,NC,919,13.059048787679,10.7511590287788,15.3669385465792,42.1591872756756,37.3804549215431,46.9379196298081,60.7076268527203,54.9894790186184,66.4257746868223,22.7468866223524,19.6920482824693,25.8017249622355
319,Wilmington,NC,243,14.928301475198,9.91034361530653,19.9462593350895,41.691392377249,32.4977220745141,50.8850626799838,59.0375118955655,48.199947481041,69.8750763100901,21.0979194720205,15.1905020198548,27.0053369241862
320,Winston-Salem,NC,427,15.1409726846192,11.4314343768875,18.8505109923509,45.7399421786487,38.652464709531,52.8274196477665,59.6740207028651,51.5836535883708,67.7643878173593,21.6934536578571,17.2605238350815,26.1263834806326
321,Bismarck,ND,153,,,,45.3586991719174,33.7845078604679,56.9328904833669,62.7290392212912,49.0680484575433,76.3900299850391,19.3939928255384,12.4539416231198,26.3340440279571
322,Fargo/Moorhead MN,ND,330,13.5145436965496,9.56587041354044,17.4632169795588,52.0007567360217,43.2930167700223,60.708496702021,66.7007208922566,56.8182037862767,76.5832379982365,21.7021659688729,16.6892213860178,26.715110551728
323,Grand Forks,ND,86,,,,,,,52.9053778725199,34.8544753042224,70.9562804408173,,,
324,Minot,ND,87,,,,42.5160343660914,27.5492681872184,57.4828005449645,52.1552091286171,35.572252525953,68.7381657312812,,,
325,Akron,OH,242,16.0376062591004,11.0675005875189,21.0077119306819,48.2239422967267,38.0904496656661,58.3574349277873,58.8653652570196,47.6058092643199,70.1249212497192,25.0416660360079,18.808288292944,31.2750437790719
326,Canton,OH,313,14.9582010198208,10.6817204052441,19.2346816343975,40.221052691648,31.8173985901406,48.6247067931554,51.4375440505945,41.9111775779083,60.9639105232807,23.1703034623797,17.8550208220657,28.4855861026937
327,Cincinnati,OH,613,13.9018839194588,10.9464567171326,16.8573111217851,35.4505353342631,30.0576048135563,40.8434658549699,65.1953933369495,57.8785617055333,72.5122249683658,21.0594510030161,17.4252557094403,24.693646296592
328,Cleveland,OH,909,17.1597578762307,14.4840500830978,19.8354656693637,40.3541084843224,35.486206051455,45.2220109171898,62.007325844103,55.9830913441084,68.0315603440976,24.3396789289638,21.1450642352877,27.5342936226398
329,Columbus,OH,1351,14.3487085903103,12.3190720523612,16.3783451282593,43.3114455649989,39.3141111795951,47.3087799504026,60.9730024583226,56.2230222768105,65.7229826398346,23.9284204412706,21.3148021161111,26.5420387664301
330,Dayton,OH,539,14.3983036274614,11.2029413959704,17.5936658589524,39.4983962379922,33.339441817275,45.6573506587094,61.2368735399795,53.5531068795733,68.9206402003857,19.5909269047061,15.861362399435,23.3204914099771
331,Elyria,OH,170,,,,39.7209280115676,29.0269934299886,50.4148625931467,68.2539576175472,54.2302382094671,82.2776770256273,22.7140507696678,15.4920278025039,29.9360737368317
332,Kettering,OH,190,15.2176512641119,9.67899134452248,20.7563111837013,40.5315977572054,30.2756884874282,50.7875070269826,64.5259506653549,51.5503138734027,77.5015874573072,24.1323389983609,17.1584252320785,31.1062527646433
334,Toledo,OH,468,17.5511880466962,13.7051143899833,21.397261703409,38.07586852863,31.6528525015326,44.4988845557274,61.533554039219,53.3837716311663,69.6833364472717,21.997737143882,17.7075780983912,26.2878961893727
335,Youngstown,OH,253,20.9039911069776,15.328432266558,26.4795499473973,43.6140957183373,33.8084511375405,53.4197402991342,53.7179337932608,42.8001649063305,64.6357026801912,25.7165322245327,19.5121790876346,31.9208853614309
336,Lawton,OK,120,,,,26.1077257451324,15.8734972530405,36.3419542372243,40.5434396741875,27.8188332320738,53.2680461163013,25.3038505364645,16.2489839124981,34.3587171604308
339,Oklahoma City,OK,1092,13.7820206457028,11.5540457133662,16.0099955780394,29.3873727380168,25.8557360932987,32.9190093827348,51.3386797171035,46.6773716267331,55.9999878074738,24.3850788880289,21.4323090864857,27.3378486895722
340,Tulsa,OK,700,16.3752645364244,13.3150769200262,19.4354521528226,41.2079813257101,36.0160405668501,46.39992208457,55.1541811559816,49.1577502744481,61.1506120375151,25.1263668584354,21.3603027154471,28.8924310014236
341,Bend,OR,106,,,,42.8385432276541,29.3936158237165,56.2834706315916,70.0500846145121,53.0203430544114,87.0798261746127,,,
342,Eugene,OR,346,12.0615545799884,8.32364008965894,15.799469070318,53.0098456698377,44.8214339127542,61.1982574269211,62.6671254051744,53.7796346613219,71.5546161490269,20.9150926407927,16.0154224909264,25.8147627906591
343,Medford,OR,311,12.1204806137732,8.16112361327397,16.0798376142725,47.2918869149623,39.3142212872411,55.2695525426834,57.1679440920863,48.3915757276533,65.9443124565192,22.2463615994675,16.919423353777,27.573299845158
344,Portland,OR,733,13.1011036817918,10.4384021953199,15.7638051682637,45.6622721483466,40.3885487758679,50.9359955208252,62.0362955303999,55.879288860576,68.1933022002238,24.4084975441189,20.7920839389246,28.0249111493132
345,Salem,OR,62,,,,,,,64.0885080248493,41.8829729008046,86.294043148894,,,
346,Allentown,PA,687,14.9111732499135,12.0173779848784,17.8049685149485,36.995398291034,31.9186141871274,42.0721823949407,64.1375136865485,57.4466706914502,70.8283566816469,19.7404058459078,16.4103979424942,23.0704137493214
347,Altoona,PA,165,,,,40.3388832711979,28.4195049560109,52.258261586385,53.7713505356364,39.9327230470234,67.6099780242493,23.6394237398981,16.3134904238886,30.9653570559076
350,Danville,PA,293,16.9595280591224,12.3049025414845,21.6141535767602,51.0150218651159,41.5669075962626,60.4631361339693,61.1643224989156,50.7692285105879,71.5594164872432,22.7401540110077,17.3351624938551,28.1451455281603
351,Erie,PA,382,15.931802926655,11.9660545764017,19.8975512769083,55.5054753594112,46.6227493120806,64.3882014067418,62.9580206394843,53.4658882969159,72.4501529820527,22.19774641581,17.5062030882384,26.8892897433816
352,Harrisburg,PA,545,15.6208076257487,12.3193150140634,18.922300237434,46.7459206646735,40.4082940923774,53.0835472369697,66.6164570682506,59.0273313493007,74.2055827872005,22.3874649697413,18.4309898871036,26.343940052379
354,Johnstown,PA,100,,,,44.6781992102866,30.2818998288823,59.074498591691,56.0993240874319,39.8873916858916,72.3112564889721,,,
355,Lancaster,PA,352,15.0554934241003,11.0765320785292,19.0344547696714,33.0690618293353,25.9971261429438,40.1409975157268,55.0535911662728,45.9012052392663,64.2059770932793,21.8703614435318,17.0475699499284,26.6931529371351
356,Philadelphia,PA,1475,15.6284996342073,13.6387465558552,17.6182527125594,35.8703515557047,32.2825691789709,39.4581339324385,64.7151734829705,59.8968542121114,69.5334927538297,22.6742014041052,20.2675627833135,25.0808400248969
357,Pittsburgh,PA,1020,16.3338297101708,13.8784445079576,18.789214912384,38.4849275318957,34.0168128196007,42.9530422441908,53.7124100584288,48.4153833464942,59.0094367703633,25.1243953739928,22.0704236163039,28.1783671316818
358,Reading,PA,345,14.3739581246656,10.3897002057881,18.358216043543,42.6199648159227,34.618750391048,50.6211792407974,63.6066510543761,53.811726520302,73.4015755884502,21.9226311226683,16.9938225454353,26.8514396999013
359,Sayre,PA,195,15.4603931284681,9.92796249975299,20.9928237571832,61.9535228520966,49.4951800888905,74.4118656153028,71.1988373428963,57.8323982375909,84.5652764482017,21.5689153367172,15.045729789369,28.0921008840655
360,Scranton,PA,187,17.2345725316581,11.2630978087446,23.2060472545717,46.5745404850426,35.5849855398383,57.5640954302469,59.3129857223929,46.9203260980927,71.7056453466931,23.1621568856116,16.2390530962961,30.0852606749272
362,Wilkes-Barre,PA,168,,,,44.5996353947687,32.7039217900211,56.4953489995164,56.7914163382921,43.2929535131519,70.2898791634322,18.878145883543,12.3372020480067,25.4190897190792
363,York,PA,244,10.9710246168614,6.83273025985186,15.109318973871,50.656098138212,40.5227680596296,60.7894282167945,60.7831191784104,49.7217201445453,71.8445182122756,17.2103824384113,12.0053678962351,22.4153969805875
364,Providence,RI,509,16.1040492840509,12.6601414582093,19.5479571098925,36.9930556626499,30.7756840905322,43.2104272347676,62.1471513049559,54.0624427431125,70.2318598667994,24.1618458823642,19.9260875417447,28.3976042229836
365,Charleston,SC,496,12.5130644708025,9.32010248728873,15.7060264543163,36.3359990984541,30.3804040697995,42.2915941271087,55.8464561667054,48.5000454718737,63.192866861537,20.8942059953212,16.7989416202382,24.9894703704041
366,Columbia,SC,653,15.6071393938294,12.5930178007757,18.6212609868832,28.2350570350557,23.7013692749002,32.7687447952112,59.4416859395827,52.8773331523196,66.0060387268457,22.7550613422332,19.1134931044253,26.3966295800411
367,Florence,SC,280,16.902050918324,12.0698325918673,21.7342692447807,44.7367376017651,35.924163449629,53.5493117539012,63.907611442275,53.4329344706159,74.382288413934,21.8824123394923,16.3909709688391,27.3738537101456
368,Greenville,SC,390,9.30250169064117,6.22057852832305,12.3844248529593,31.1475097191661,24.8170109731415,37.4780084651908,55.2866822781884,46.9013869156557,63.6719776407211,18.2115521132425,13.914422168392,22.5086820580931
369,Spartanburg,SC,188,16.7448723583526,10.7527967403858,22.7369479763194,37.8719430298066,28.2081492710411,47.5357367885721,52.0852438122887,40.8116120103525,63.3588756142248,26.4373232455903,18.9581613562679,33.9164851349127
370,Rapid City,SD,127,,,,27.4183371408874,17.6068112032082,37.2298630785667,33.660277344779,22.8141949492967,44.5063597402613,20.7346805815188,12.6066857935634,28.8626753694742
371,Sioux Falls,SD,483,13.2452482510221,9.97450917797375,16.5159873240704,50.9775918356502,43.7289175313952,58.2262661399052,66.3826565864943,58.1206628857414,74.6446502872472,20.160641660028,16.1276733887711,24.1936099312849
373,Chattanooga,TN,384,16.5438933652024,12.4585974595,20.6291892709048,30.2925840552304,24.0685537753068,36.5166143351539,48.6875843630436,40.7899345849904,56.5852341410968,27.4185685093857,22.1740430397287,32.6630939790426
374,Jackson,TN,402,13.4274811243317,9.84607359769219,17.0088886509713,40.3583907244246,33.2547813881572,47.462000060692,54.7624130334116,46.5059261452972,63.0188999215259,22.661458818304,18.0053487414877,27.3175688951204
375,Johnson City,TN,186,16.6267109238352,10.6769188321685,22.576503015502,43.3415615273164,32.8850057649674,53.7981172896653,53.8095290071788,42.1626829321411,65.4563750822165,21.4270221991259,14.7021259668041,28.1519184314477
376,Kingsport,TN,351,16.5276472495712,12.2369321502012,20.8183623489412,48.2618674830299,40.1205758902178,56.4031590758419,61.8100220549563,52.5726008592609,71.0474432506518,24.4072810542395,19.2184920540988,29.5960700543802
377,Knoxville,TN,632,16.9969482439333,13.6655463881224,20.3283500997442,36.4033358512412,31.0703462323845,41.7363254700978,55.9316647980956,49.356730465788,62.5065991304032,27.0101692229684,22.8508153691493,31.1695230767875
379,Memphis,TN,980,14.1039318202209,11.7759117779308,16.431951862511,36.8499426489802,32.5565592778011,41.1433260201592,53.6893119421384,48.5237227910892,58.8549010931877,22.5088700832584,19.5611532827349,25.456586883782
380,Nashville,TN,1430,14.5520051578695,12.5501581078531,16.553852207886,35.813968642826,32.3172877748145,39.3106495108376,55.1260473137562,50.8007035441236,59.4513910833888,21.8526520305756,19.4081464449218,24.2971576162294
382,Abilene,TX,226,13.8643713228699,8.98374670911333,18.7449959366265,40.5379986459337,31.5415506500465,49.5344466418209,50.4331239361294,40.396536455215,60.4697114170439,23.5561984223444,17.2142407307747,29.898156113914
383,Amarillo,TX,246,13.8348281621633,9.18442738938186,18.4852289349448,22.1901107526267,15.6333520258598,28.7468694793936,51.5170589496855,41.4698265909907,61.5642913083803,20.6428926260576,14.9773496675421,26.308435584573
385,Austin,TX,452,12.1190964106194,8.85631201229739,15.3818808089413,28.499115364333,23.021761731425,33.976468997241,57.1971049043512,49.4425482126446,64.9516615960577,23.5645410633731,19.0355820781124,28.0935000486338
386,Beaumont,TX,175,19.683073481473,13.0668597449489,26.2992872179972,40.2890898393053,29.9202651661757,50.6579145124349,63.6447730066034,50.6393375063613,76.6502085068454,27.6256958265452,19.810341394762,35.4410502583284
388,Bryan,TX,90,,,,48.7663838855732,32.8360318162859,64.6967359548604,65.8068508243829,47.3809325935557,84.2327690552101,,,
390,Corpus Christi,TX,206,15.2165998316725,9.85995509483977,20.5732445685051,46.5266133518482,35.7040948084535,57.349131895243,59.9068423345969,47.5981531852882,72.2155314839057,22.4923915722288,15.9924000366866,28.992383107771
391,Dallas,TX,1633,14.5657290237504,12.7034087702008,16.4280492773001,31.9915702027691,28.8603079574589,35.1228324480794,60.4293144983662,56.1273270767319,64.7313019200006,21.9112914436242,19.6319474636371,24.1906354236113
393,El Paso,TX,322,13.9021332906604,9.84021425482362,17.9640523264972,39.1523689134276,31.516588535306,46.7881492915493,66.3500443158591,56.375964760107,76.3241238716112,23.1409584733177,17.9036665405983,28.378250406037
394,Fort Worth,TX,712,16.6456786437759,13.6164742173323,19.6748830702196,42.6351059386845,37.0641187626964,48.2060931146726,62.4043949116937,55.6713071086174,69.1374827147699,25.6382232956413,21.8927410350316,29.383705556251
396,Harlingen,TX,223,16.852784140354,11.422446074292,22.283122206416,48.7476667156586,38.5624900005045,58.9328434308127,73.7060627486948,61.1320956883388,86.2800298090508,25.3414371857036,18.7041088910887,31.9787654803185
397,Houston,TX,1860,14.6154285900357,12.8784951569891,16.3523620230822,30.2536980841373,27.3907999610844,33.1165962071902,64.0437991358605,59.8849423084657,68.2026559632552,21.2713954104621,19.1762968469192,23.366493974005
399,Longview,TX,141,,,,39.6900324560398,27.5408907668842,51.8391741451954,55.8801825373071,41.4988247617201,70.261540312894,22.8793175796429,14.9520384809947,30.8065966782911
400,Lubbock,TX,370,16.5442512161445,12.357978066352,20.730524365937,34.1699512723185,27.5708952015943,40.7690073430428,50.2406432441122,42.2535368694404,58.2277496187841,25.7993537212931,20.5837934139871,31.014914028599
402,McAllen,TX,188,17.0970086632788,11.0784103900226,23.1156069365351,57.2196701341128,45.3317352428955,69.10760502533,72.0717942590319,58.7239111684191,85.4196773496447,20.1611726731273,13.6647989872402,26.6575463590144
406,Odessa,TX,163,,,,31.548193552539,21.8912734194748,41.2051136856032,62.255694356383,48.6977875854373,75.8136011273286,27.1371806281638,19.1186561653014,35.1557050910261
411,San Angelo,TX,85,,,,38.5154488877167,23.710586968933,53.3203108065004,67.2086153424967,47.7862506980396,86.6309799869539,,,
412,San Antonio,TX,940,13.8026783993764,11.3829621890466,16.2223946097062,38.5860366043877,34.0337279292461,43.1383452795293,63.869657583927,58.0201686973933,69.7191464704607,22.7772880013814,19.6892336079745,25.8653423947884
413,Temple,TX,156,,,,45.1991694391963,33.6656853720039,56.7326535063886,61.441376685587,48.0608102073925,74.8219431637815,19.220196801791,12.2247589497124,26.2156346538697
416,Tyler,TX,380,18.8657697375593,14.4142730409668,23.3172664341518,32.0332672891962,25.5916412872827,38.4748932911096,52.074282521048,43.8761767501595,60.2723882919366,28.6603486490295,23.2042199242351,34.1164773738238
417,Victoria,TX,108,,,,33.3068156337087,21.3881247294267,45.2255065379907,54.2196052329536,39.0381157677266,69.4010946981806,,,
418,Waco,TX,130,,,,45.977445351288,32.8327059877773,59.1221847147986,62.6151387623048,47.2744297655401,77.9558477590695,24.8883519434031,16.2649779518516,33.5117259349546
