HRR ID,HRR name,State,Number of patients in medical cohort (2015),Percent readmitted within 30 days of discharge (2015),,,Percent seeing a primary care clinician within 14 days of discharge to home (2015),,,Percent having an ambulatory visit within 14 days of discharge to home (2015),,,Percent having an emergency room visit within 30 days of discharge (2015),,
219,Shreveport,LA,9857,14.9471853488187,14.1892359854194,15.705134712218,41.8598547373286,40.276782312454,43.4429271622032,61.9838831698271,60.0596123035269,63.9081540361272,20.2212648489466,19.3426830904877,21.0998466074055
220,Slidell,LA,1845,18.1831527945593,16.2330746000685,20.1332309890502,34.8181358588774,31.7753065247658,37.860965192989,56.9372008956438,53.0518950639556,60.822506727332,24.7858416341656,22.5058575495322,27.0658257187989
221,Bangor,ME,6033,14.5938230694155,13.6268349872816,15.5608111515495,44.88289694361,42.8343001272353,46.9314937599847,62.9489639983916,60.5232117423228,65.3747162544604,22.7611465652362,21.5505475348956,23.9717455955767
222,Portland,ME,12302,13.2965824790833,12.6500811522185,13.9430838059481,47.3318463779168,45.8378793761949,48.8258133796388,62.1323879744602,60.4185434098976,63.8462325390228,21.4884894789367,20.6656572123948,22.3113217454787
223,Baltimore,MD,33495,,,,38.3296845365536,37.5268729322342,39.132496140873,56.2675908491461,55.2949299440492,57.2402517542429,18.3851332799185,17.9312447579438,18.8390218018931
225,Salisbury,MD,8114,,,,41.8550945353884,40.1642597681732,43.5459293026037,64.9136417258846,62.8148788485116,67.0124046032577,21.2186165464282,20.2172834147655,22.2199496780909
226,Takoma Park,MD,8050,,,,37.7627039604367,36.1018573165696,39.4235506043037,62.3262416430521,60.1909656965545,64.4615175895496,17.7539309034961,16.8506275007948,18.6572343061974
227,Boston,MA,60449,15.4049016788401,15.0916063650878,15.7181969925924,43.1434294904287,42.5015612091247,43.7852977717327,61.7548289911336,60.9854205597584,62.5242374225089,20.7383049417056,20.3748627094495,21.1017471739617
230,Springfield,MA,8715,15.1535683651685,14.3351448549884,15.9719918753485,50.3660244316732,48.5172022863439,52.2148465770026,65.2325331939174,63.1254658165079,67.339600571327,20.743480755888,19.7859784229932,21.7009830887827
231,Worcester,MA,6682,15.288939165285,14.348349066402,16.229529264168,48.8415028967097,46.7549997674901,50.9280060259293,65.765192328037,63.3430171939207,68.1873674621533,20.5021948183806,19.4113411321808,21.5930485045803
232,Ann Arbor,MI,15452,15.5211498029679,14.8995266196514,16.1427729862845,48.3078302121365,47.0191143844144,49.5965460398585,62.7551305369459,61.2840526828261,64.2262083910658,20.3142654904239,19.6040583982735,21.0244725825743
233,Dearborn,MI,6643,18.276500183672,17.2454128034211,19.3075875639229,41.8651689653076,40.042608080543,43.6877298500722,57.0538066687208,54.9229279624394,59.1846853750022,21.2102667839919,20.0999978307856,22.3205357371981
234,Detroit,MI,22358,16.6116248369938,16.083868090603,17.1393815833845,41.1423841124357,40.1471433376409,42.1376248872306,58.6331273674893,57.4444526949234,59.8218020400553,20.8206288482695,20.2335027372057,21.4077549593332
235,Flint,MI,7180,15.9839231549793,15.0612990422922,16.9065472676664,44.3496690804344,42.5473088341828,46.1520293266859,59.5906340101927,57.5016284755478,61.6796395448377,19.749067728559,18.725099324333,20.773036132785
236,Grand Rapids,MI,8156,13.7062405486416,12.9017202850723,14.510760812211,49.5433573377659,47.7536888052773,51.3330258702544,63.0773018397212,61.0559806667913,65.0986230126512,20.6697818180722,19.6807825150809,21.6587811210636
238,Kalamazoo,MI,7241,13.2040087495577,12.3652377611044,14.042779738011,49.138919284426,47.231277816796,51.046560752056,62.8414974786778,60.6856028931155,64.9973920642401,20.6600344069046,19.6092251620597,21.7108436517495
239,Lansing,MI,7273,14.9746064449207,14.0819206136809,15.8672922761605,48.6405451357364,46.7797873231245,50.5013029483483,62.8991785183294,60.7852138286206,65.0131432080383,20.9606238674181,19.902336407682,22.0189113271543
240,Marquette,MI,2491,14.8071969459464,13.2901871629622,16.3242067289305,52.057353347789,48.6787225501056,55.4359841454725,71.4970969540083,67.5303254304457,75.4638684775709,22.1481915631016,20.2903955730657,24.0059875531376
242,Muskegon,MI,2291,13.2161753131338,11.728046422964,14.7043042033035,48.3664881691253,44.974337692934,51.7586386453167,61.9779113232917,58.1383998570555,65.8174227895279,23.8069391021374,21.8081757347715,25.8057024695033
243,Petoskey,MI,2499,13.0893038542437,11.6662185286292,14.5123891798583,50.1107493203678,46.9892059670269,53.2322926737088,63.974918536191,60.448025602609,67.5018114697731,20.367640882234,18.585898372362,22.1493833921061
244,Pontiac,MI,5333,16.6165890422978,15.5218104029442,17.7113676816513,42.2986589646882,40.2674941182447,44.3298238111316,59.6842489623282,57.2695707702501,62.0989271544064,20.6656122375247,19.4454613215706,21.8857631534788
245,Royal Oak,MI,10049,16.1727532598724,15.3892953088247,16.9562112109201,41.2529792298123,39.7915434874471,42.7144149721774,60.3276438288203,58.5547201279561,62.1005675296844,20.4297493205999,19.5517636223708,21.3077350188291
246,Saginaw,MI,9889,14.5945796289934,13.8402377508168,15.34892150717,42.597030973518,41.1085062860217,44.0855556610144,57.4637531406987,55.7352902328741,59.1922160485233,21.282407533578,20.3699688621577,22.1948462049983
248,St. Joseph,MI,1592,12.4290172134735,10.7021206603996,14.1559137665473,39.1469164607786,35.5733392679698,42.7204936535875,57.8076877725525,53.4690890647038,62.1462864804012,19.8521032620545,17.6701319469886,22.0340745771204
249,Traverse City,MI,3383,12.8654515758501,11.6522324938581,14.0786706578421,46.2264831960108,43.6120628043321,48.8409035876895,60.6666995492357,57.6705315516558,63.6628675468156,20.5144825383253,18.978199087327,22.0507659893236
250,Duluth,MN,2988,12.8367033894519,11.5477206855899,14.1256860933139,53.6442620103242,50.4314552055328,56.8570688151156,63.4027542741321,59.9074043598907,66.8981041883735,19.599229527461,18.0041546550068,21.1943043999151
251,Minneapolis,MN,16745,14.3993464439203,13.8239713739933,14.9747215138473,52.7672865237316,51.4169257807781,54.1176472666852,63.2989717300556,61.8173689891829,64.7805744709283,20.0185858869845,19.3399742875478,20.6971974864212
253,Rochester,MN,3427,13.8600022740397,12.6135588575262,15.1064456905531,59.0182083239908,55.8197682336365,62.2166484143451,67.448565158134,64.0203087031858,70.8768216130821,19.0504209822617,17.5892398421404,20.511602122383
254,St. Cloud,MN,1327,15.0371469296444,12.953104691169,17.1211891681198,42.4342140866784,38.2009186137374,46.6675095596193,55.548787278033,50.694263184928,60.4033113711379,19.2767442704186,16.9153430972923,21.6381454435449
256,St. Paul,MN,4747,13.2880964626494,12.2496275006416,14.3265654246573,54.5252234060623,51.906943778821,57.1435030333035,63.8629206362062,61.0276212230325,66.69822004938,18.3551165234022,17.1347133479204,19.5755196988839
257,Gulfport,MS,2368,16.7926336761437,15.1428258878319,18.4424414644554,28.873647052097,26.4013988412154,31.3458952629786,50.2505455591298,46.9927505424121,53.5083405758474,22.9288564524571,21.0020458965964,24.8556670083178
258,Hattiesburg,MS,4506,16.5506749021044,15.3645757907574,17.7367740134514,40.5306933481875,38.3491274182945,42.7122592780804,60.6398388828013,57.9768494503018,63.3028283153007,22.4633162693768,21.082031926181,23.8446006125725
259,Jackson,MS,13993,15.6582170308497,15.0093355378999,16.3070985237995,42.4964995626209,41.1775394706411,43.8154596546008,59.5486237092357,57.9897847435559,61.1074626749156,20.1817999402865,19.4488982458001,20.914701634773
260,Meridian,MS,3403,14.7197861426949,13.4409977648761,15.9985745205136,34.5427004369586,32.1323851452754,36.9530157286418,57.3378358766875,54.2375646767517,60.4381070766234,20.2563192734687,18.7610409192943,21.7515976276432
261,Oxford,MS,2132,15.04627375952,13.4104242421746,16.6821232768654,43.8435521382733,40.4360726806895,47.2510315958571,63.4107205776433,59.3220438515406,67.4993973037461,21.0212106571043,19.0938823692436,22.9485389449651
262,Tupelo,MS,5874,13.9846806367784,13.0292290044233,14.9401322691335,46.2241088340631,44.0809106029995,48.3673070651268,60.9104633480355,58.4545326154035,63.3663940806675,20.7792414729283,19.6156039504443,21.9428789954123
263,Cape Girardeau,MO,4035,15.8690849676795,14.63478392974,17.1033860056191,44.4118591160177,41.9247950055207,46.8989232265147,64.4735072167752,61.4808174729126,67.4661969606379,22.7294341191641,21.2501859129083,24.20868232542
264,Columbia,MO,8927,15.5876152404054,14.7648922840721,16.4103381967388,46.3827637153452,44.6674766043626,48.0980508263277,64.5891433070285,62.5653755535437,66.6129110605132,20.504733119619,19.5598221104144,21.4496441288236
267,Joplin,MO,4946,14.4896488254591,13.4230752648838,15.5562223860343,52.8173854759567,50.3800533994584,55.254717552455,66.1155960359949,63.3933333140395,68.8378587579503,21.0755980305786,19.7853475026115,22.3658485585457
268,Kansas City,MO,27118,15.3812553266901,14.9134481422903,15.8490625110899,47.3286505007483,46.3505043477968,48.3067966536998,61.3706915921578,60.2569749297923,62.4844082545234,20.3339296335363,19.7959934316562,20.8718658354165
270,Springfield,MO,9169,13.9849332432717,13.2154739346802,14.7543925518632,49.7770281521053,48.0417352606754,51.5123210435351,66.0394439536977,64.0455033666424,68.033384540753,20.0985499643368,19.1728684905608,21.0242314381129
273,St. Louis,MO,39001,15.7969919789438,15.4023700969837,16.1916138609039,42.1906074617444,41.4122092548951,42.9690056685937,60.1095196757037,59.1813271217538,61.0377122296537,20.7799310507263,20.3273903300661,21.2324717713866
274,Billings,MT,6394,12.9453001101082,12.0597836957197,13.8308165244968,49.1762375965264,47.1483062220191,51.2041689710336,64.5284953951493,62.2061755317111,66.8508152585874,18.6615469545783,17.5954039005445,19.7276900086122
275,Great Falls,MT,1902,13.4851098868105,11.8299480245122,15.1402717491089,45.6694020552204,42.0889209340911,49.2498831763497,64.8765004234137,60.6069546248623,69.1460462219651,17.6015004984487,15.7052672083633,19.4977337885341
276,Missoula,MT,4077,12.4285566647636,11.3434773115584,13.5136360179688,39.6483027262407,37.3841379654331,41.9124674870483,58.7938385374581,56.0399597949806,61.5477172799356,19.3624440718184,18.0027302294757,20.722157914161
277,Lincoln,NE,7565,13.7501047293327,12.9128025922332,14.5874068664321,61.0746487490923,58.8703032592743,63.2789942389102,76.192457713913,73.7283619060073,78.6565535218187,16.1879979565577,15.278495402174,17.0975005109415
278,Omaha,NE,14851,14.2878987624307,13.6785338007821,14.8972637240793,57.6739406189229,56.1490038051661,59.1988774326798,72.811022656455,71.098205921297,74.523839391613,17.5701856245034,16.8936374686192,18.2467337803877
279,Las Vegas,NV,13198,15.9295890010467,15.24729382082,16.6118841812734,39.3641309614187,38.1092259910431,40.6190359317943,59.2814843920103,57.7474584073308,60.8155103766898,21.2700977261616,20.4788438951507,22.0613515571726
280,Reno,NV,6966,14.8747419137455,13.9636639715286,15.7858198559625,38.925420944062,37.2529701500927,40.5978717380313,57.7878403345614,55.7532276514707,59.8224530176522,21.098835612211,20.0094476565735,22.1882235678485
281,Lebanon,NH,5266,13.9537762136983,12.9415294547159,14.9660229726807,47.355602161386,45.098477058156,49.6127272646161,64.0511034827078,61.4225304686013,66.6796764968144,19.9041838179168,18.6933019711813,21.1150656646522
282,Manchester,NH,11329,14.6274173490445,13.9203304061695,15.3345042919194,51.7053542751647,50.1007809379061,53.3099276124232,65.4438429699433,63.6390134696184,67.2486724702682,20.9505308059383,20.1025623858551,21.7984992260215
283,Camden,NJ,40276,15.2238212359099,14.8428362498979,15.6048062219218,36.6693332784311,35.9410847652816,37.3975817915806,60.2938321434175,59.3598321856535,61.2278321011815,20.9464532997256,20.4997803870779,21.3931262123733
284,Hackensack,NJ,15114,15.0815449900429,14.4631601941231,15.6999297859628,28.8403510276025,27.7933735631368,29.8873284920683,57.6470202037052,56.1622605685548,59.1317798388555,19.1207332284767,18.4251692294431,19.8162972275102
285,Morristown,NJ,11503,14.7805110860653,14.0778901891207,15.4831319830099,35.3322580650396,33.9824111363319,36.6821049937473,65.8738002146631,64.0287689166769,67.7188315126494,18.4729799951417,17.687539001648,19.2584209886355
288,New Brunswick,NJ,11524,15.6382475183115,14.9169984234841,16.3594966131389,34.7404016311883,33.3893434611947,36.0914598011819,64.9612791108325,63.1103564560149,66.8122017656501,19.5311339404686,18.7260646726015,20.3362032083356
289,Newark,NJ,13602,15.696164529157,15.0368078661566,16.3555211921574,31.7519428406505,30.5300267337494,32.9738589475516,57.29986264647,55.6562566566007,58.9434686363393,19.3325864395719,18.6047037576648,20.0604691214789
291,Paterson,NJ,5129,15.8084659001992,14.7211198443023,16.895811956096,34.9303685402245,32.8981925854781,36.9625444949708,59.4199123954905,56.7640936226885,62.0757311682925,19.2159021837605,18.0194922137892,20.4123121537317
292,Ridgewood,NJ,4959,15.8847411988021,14.776338146013,16.9931442515912,29.4974164173232,27.6324184760989,31.3624143585475,61.3475456383262,58.6514464096087,64.0436448670437,20.3475127974936,19.0938603715667,21.6011652234206
293,Albuquerque,NM,11098,13.0969126565002,12.4202151041889,13.7736102088116,45.9413602483703,44.5149457045455,47.3677747921951,59.767313324588,58.1404711420073,61.3941555071687,19.0489797024111,18.2303337424379,19.8676256623843
295,Albany,NY,19521,14.7457254845181,14.2062381322589,15.2852128367774,45.03146712959,43.900000169607,46.162934089573,64.5263905167256,63.1695352103699,65.8832458230813,20.5155737480775,19.8792324882814,21.1519150078736
296,Binghamton,NY,4279,15.1166825940729,13.9491483377731,16.2842168503728,47.0067143632773,44.5929982383696,49.4204304881849,60.9945854703578,58.2388498752837,63.7503210654319,20.7315011752609,19.3632919025086,22.0997104480133
297,Bronx,NY,7140,15.1801978476535,14.286753038092,16.0736426572151,33.1862906560668,31.5560817845621,34.8164995275715,52.2818261899211,50.231968590751,54.3316837890912,18.1982356687287,17.226019529476,19.1704518079814
299,Buffalo,NY,7898,15.068294905321,14.2125106306449,15.9240791799971,48.5589995225973,46.6462835638171,50.4717154813775,61.8652383041236,59.7058001217075,64.0246764865398,21.1047488286473,20.0931271612233,22.1163704960713
300,Elmira,NY,4349,15.40851380214,14.240014138166,16.5770134661141,48.3519981026621,45.7020630817069,51.0019331236172,60.7828119606909,57.8053844753694,63.7602394460123,20.1432975821547,18.8078374613103,21.478757702999
301,East Long Island,NY,46955,15.8613096158201,15.5019268543369,16.2206923773033,37.2313145541621,36.5739500986291,37.8886790096951,63.7859891073103,62.9226897030716,64.6492885115489,18.9969515906516,18.604361436588,19.3895417447152
303,Manhattan,NY,37421,15.4956301868288,15.0989144267303,15.8923459469272,31.9898042241327,31.3153375082911,32.6642709399743,57.0363736630015,56.1318849493106,57.9408623766924,18.7075079396868,18.2732400660541,19.1417758133194
304,Rochester,NY,7232,15.2270693166373,14.3267977170752,16.1273409161993,53.3270312254758,51.3027380753936,55.3513243755581,64.0006158625765,61.7803305648341,66.2209011603188,21.6188143664352,20.5473701389157,22.6902585939547
307,Syracuse,NY,10862,15.2653166159503,14.528736627599,16.0018966043017,45.0957672805814,43.5808215474141,46.6107130137488,61.9203079471881,60.1407341226746,63.6998817717017,20.318662942825,19.4694070231973,21.1679188624528
308,White Plains,NY,12690,15.113401495616,14.4394715876994,15.7873314035326,36.1641494909184,34.8977983974017,37.430500584435,65.1950699399788,63.4890292060628,66.9011106738948,19.5891288002625,18.8235283178343,20.3547292826906
309,Asheville,NC,8487,13.3221980584395,12.5419675177649,14.1024285991142,49.4629632925312,47.6437775971005,51.2821489879618,61.267274553137,59.2444105655557,63.2901385407183,20.1789126797731,19.2168342447229,21.1409911148232
311,Charlotte,NC,23162,14.3274159501684,13.8401237016931,14.8147081986437,53.2502044946418,52.132199727044,54.3682092622395,68.5645933268675,67.2981470238545,69.8310396298804,21.1915518408083,20.5991547798933,21.7839489017233
312,Durham,NC,14991,15.4585387807618,14.8331242513964,16.0839533101271,46.1551240439448,44.8429480543647,47.4673000335248,66.2639368734089,64.6945871945109,67.8332865523068,22.1303365674285,21.3841455884261,22.8765275464308
313,Greensboro,NC,4558,13.6117417598419,12.5437264515851,14.6797570680986,48.1893510854828,45.7342109171159,50.6444912538497,65.1879602977973,62.3352478354018,68.0406727601927,19.4171576800091,18.1436076826076,20.6907076774105
314,Greenville,NC,10495,15.1493610795424,14.4107263731212,15.8879957859636,55.292425698435,53.6052624656432,56.9795889312268,71.7833717610708,69.8678627440266,73.6988807781151,22.8658253142008,21.9600150325574,23.7716355958442
315,Hickory,NC,2857,14.4077821888187,13.0097308356865,15.8058335419509,46.8203698845059,43.7882722971187,49.852467471893,61.2173081073777,57.7579343524525,64.676681862303,22.0099284414986,20.2774060462053,23.7424508367919
318,Raleigh,NC,17959,14.7189932825393,14.1615137950428,15.2764727700358,47.4026507196529,46.1975612299043,48.6077402094015,64.4325115673353,63.0301800185092,65.8348431161613,21.5444386448326,20.8721314634006,22.2167458262646
319,Wilmington,NC,6228,14.5179254963072,13.574128277797,15.4617227148174,49.1765220376684,47.1149961018607,51.2380479734761,65.587873143407,63.2158023506034,67.9599439362105,20.4554059490892,19.3347838329561,21.5760280652224
320,Winston-Salem,NC,10487,15.1580038454154,14.4117553801212,15.9042523107096,50.0399924640327,48.4089731792237,51.6710117488418,64.1318694127078,62.2873473027812,65.9763915226345,21.3766381463271,20.4903871970063,22.2628890956478
321,Bismarck,ND,2805,12.8845170020834,11.5535326063436,14.2155013978232,57.7671340327447,54.4152107447453,61.1190573207442,72.1732721238806,68.4166773385264,75.9298669092347,16.9928843873179,15.4630866889452,18.5226820856905
322,Fargo/Moorhead MN,ND,4644,14.1994693288132,13.1136801713304,15.285258486296,57.1478827256319,54.4907545640817,59.8050108871821,68.5185006197145,65.6052056768519,71.4317955625771,19.2866222609367,18.0202149938138,20.5530295280597
323,Grand Forks,ND,1780,16.7839682071031,14.8751151629265,18.6928212512797,53.9496791373036,49.7234039617522,58.175954312855,72.6560096783045,67.7454655759087,77.5665537807002,17.642525791866,15.6848555675795,19.6001960161525
324,Minot,ND,1484,15.1534499237676,13.1689842992845,17.1379155482507,45.4548745311682,41.2964369033397,49.6133121589966,67.663678245845,62.5853649917193,72.7419914999708,19.2101774129087,16.9720014394038,21.4483533864136
325,Akron,OH,5821,14.5348546697915,13.5565619109577,15.5131474286254,42.2019339048397,40.1826729574271,44.2211948522523,54.570008929371,52.2739648082133,56.8660530505287,19.7884389521624,18.6471999255684,20.9296779787564
326,Canton,OH,5504,14.6908398856306,13.675983107695,15.7056966635663,44.2335241328026,42.0264107211543,46.4406375444509,58.1116648831375,55.5843204794351,60.6390092868399,20.8608418529015,19.6498660193552,22.0718176864477
327,Cincinnati,OH,14630,15.2107991722988,14.5781924180848,15.8434059265127,44.4135636320022,43.0784256830573,45.7487015809471,62.0174943792231,60.4397983184389,63.5951904400073,20.7664683607844,20.0276471273728,21.5052895941959
328,Cleveland,OH,22186,15.0076619845304,14.4997510275448,15.515572941516,40.5422687029531,39.5096739413279,41.5748634645783,56.6870128390361,55.4656192326177,57.9084064454545,19.4631738777462,18.885706622609,20.0406411328835
329,Columbus,OH,24619,15.3243809073189,14.8337677187527,15.8149940958851,43.2672407074545,42.281283405806,44.2531980091031,57.4792362723101,56.3447883572654,58.6136841873549,22.268844630355,21.6763644242553,22.8613248364546
330,Dayton,OH,10271,15.0251744235284,14.2749792351775,15.7753696118794,45.6654735866177,44.0825034594583,47.2484437137771,61.2043935617688,59.3741599190611,63.0346272044766,21.0564908589975,20.1678689943063,21.9451127236888
331,Elyria,OH,3155,15.2274867968377,13.8623682891812,16.5926053044943,41.2959287796981,38.6303111685033,43.9615463908929,55.6512278214155,52.5636100693928,58.7388455734383,20.2628633648553,18.6843253968499,21.8414013328607
332,Kettering,OH,3726,14.5735945138785,13.3443851123296,15.8028039154273,44.334247685552,41.730776237446,46.937719133658,60.7529115241614,57.7086815916692,63.7971414566535,22.415126440598,20.8874038185167,23.9428490626793
334,Toledo,OH,10729,13.5443306697128,12.8462116455993,14.2424496938262,43.0669277411349,41.5723977949797,44.56145768729,58.2919711698421,56.5566883707265,60.0272539689576,19.1194102369303,18.288702306831,19.9501181670296
335,Youngstown,OH,7297,16.2339779430872,15.308486762246,17.1594691239285,43.0102814435205,41.1640959841295,44.8564669029114,56.5642675596893,54.446668568077,58.6818665513016,21.0860764009504,20.0312095200956,22.1409432818052
336,Lawton,OK,2412,13.9853332836054,12.4899268211416,15.4807397460692,41.9517914074215,38.8372780849742,45.0663047298688,56.6526737721892,53.040567005678,60.2647805387005,20.6933302521954,18.8703420386304,22.5163184657604
339,Oklahoma City,OK,21064,14.0495853577386,13.5412041087114,14.5579666067659,41.9996573972497,40.9568047606592,43.0425100338402,59.4085892483171,58.1696466210175,60.6475318756168,22.1199261128275,21.480829617239,22.7590226084161
340,Tulsa,OK,15484,15.2949023502572,14.6757122897241,15.9140924107903,48.2398800036698,46.9665853683477,49.513174638992,60.3762070796772,58.9530356708473,61.7993784885071,20.9726270514253,20.2463029825131,21.6989511203376
341,Bend,OR,1884,13.6763010519244,11.9976723934663,15.3549297103824,50.2614750817496,46.7587741346378,53.7641760288614,69.7009061370784,65.5818458072533,73.8199664669035,19.0832764004054,17.0896779829059,21.0768748179049
342,Eugene,OR,5414,14.1134090163683,13.1080062879184,15.1188117448183,46.4144256962434,44.35641905081,48.4724323416769,59.9677038368386,57.62817277274,62.3072349009371,23.0427360550271,21.7539200130097,24.3315520970444
343,Medford,OR,4805,14.1866954249603,13.1164449484187,15.2569459015019,50.0341027133246,47.7884280423395,52.2797773843096,63.1368259756772,60.616072960992,65.6575789903624,22.4318682825162,21.0808117008541,23.7829248641784
344,Portland,OR,13347,13.5821999173578,12.9543854111359,14.2100144235798,46.4885442140047,45.1691081311684,47.8079802968411,61.7976169678019,60.2757076708469,63.3195262647569,21.3953908139372,20.6054295412863,22.1853520865881
345,Salem,OR,1396,13.3185947618178,11.3941494901994,15.2430400334363,54.4506852347043,50.011579376549,58.8897910928595,67.002528510783,62.0809177113383,71.9241393102277,21.2891841239606,18.8473078018774,23.7310604460439
346,Allentown,PA,17236,14.1567789556913,13.5935491435852,14.7200087677974,35.5851695977381,34.5170582887043,36.6532809067719,54.7624930040783,53.4352501129099,56.0897358952467,18.8492408219432,18.1990873112973,19.4993943325892
347,Altoona,PA,2737,13.5927655866039,12.2039646862681,14.9815664869398,49.3625085412794,46.1410687078385,52.5839483747203,64.404715123202,60.7221129794449,68.0873172669591,20.6293160896383,18.9160954252384,22.3425367540383
350,Danville,PA,5733,13.7017475166293,12.7395520575466,14.6639429757119,47.7062499501783,45.5059976806138,49.9065022197428,58.114309184188,55.6836560739043,60.5449622944717,18.8609463423811,17.7308182722724,19.9910744124898
351,Erie,PA,8159,14.7377523335644,13.9021428260981,15.5733618410307,49.5738354197123,47.7076970900275,51.439973749397,61.5361443447946,59.4575736765643,63.6147150130248,20.2687958132232,19.2869129524099,21.2506786740366
352,Harrisburg,PA,10687,14.441573128903,13.719813797608,15.163332460198,47.953730304086,46.378465866084,49.5289947420879,62.7577561529571,60.9537263593598,64.5617859465543,19.3181096593325,18.4826596297428,20.1535596889222
354,Johnstown,PA,1751,17.5228139298477,15.553009413423,19.4926184462725,42.3318432542581,38.6249985854837,46.0386879230325,53.7230464845755,49.5378596674,57.9082333017511,21.5724091031048,19.3860629737174,23.7587552324922
355,Lancaster,PA,6775,12.031841649119,11.2057858687832,12.8578974294548,44.0759713662978,42.1156225678563,46.0363201647394,61.0356445529477,58.7278041439281,63.3434849619674,16.4128461754751,15.4477225629701,17.3779697879801
356,Philadelphia,PA,40670,14.9268079907052,14.5527677899767,15.3008481914336,36.3514562761996,35.6250697532986,37.0778427991007,58.5038854329898,57.5825259896936,59.4252448762861,19.7926838475109,19.3629674218746,20.2224002731472
357,Pittsburgh,PA,23141,15.2763391726597,14.7716731899714,15.781005155348,38.508572432085,37.5209978873291,39.4961469768409,52.8447425376556,51.6855713078967,54.0039137674145,20.3523562004818,19.7705536233086,20.934158777655
358,Reading,PA,6722,14.6693953865689,13.7514141972511,15.5873765758866,42.9933336082634,41.0811368428303,44.9055303736965,59.2909486578699,57.0432142635329,61.538683052207,19.9720525415091,18.9002843677952,21.043820715223
359,Sayre,PA,2866,16.1968300841969,14.7166751348839,17.6769850335098,52.3844852927759,49.3082740361695,55.4606965493824,63.2692484558273,59.8891743878315,66.649322523823,21.7355495953899,20.0162858236877,23.4548133670922
360,Scranton,PA,5059,15.6155467257527,14.5210615364621,16.7100319150434,40.98562575124,38.7787407537838,43.1925107486963,56.0485311952238,53.4678092749394,58.6292531155082,20.5864609726317,19.3273832413347,21.8455387039286
362,Wilkes-Barre,PA,3916,14.0749660071427,12.8932716141213,15.256660400164,45.1656810184315,42.4530555780098,47.8783064588532,57.7178375984766,54.6491237384226,60.7865514585307,17.2480617779426,15.9400605877869,18.5560629680983
363,York,PA,5107,13.0625362000093,12.0697110828245,14.055361317194,43.7910561356629,41.5859211765207,45.9961910948051,56.6645675040618,54.153356391853,59.1757786162706,17.5611324438849,16.4093170985678,18.7129477892019
364,Providence,RI,12017,14.7936016346373,14.1036245909975,15.4835786782771,42.8159235230316,41.3760855802945,44.2557614657688,60.2803601921604,58.5693059132155,61.9914144711053,21.325237583604,20.4968744734695,22.1536006937385
365,Charleston,SC,12210,14.4967336257809,13.8225087847539,15.1709584668079,44.1494228915293,42.788345099968,45.5105006830906,63.5655044881121,61.9378365062905,65.1931724699337,20.6117842764509,19.8070149974006,21.4165535555013
366,Columbia,SC,12801,14.5985681672806,13.9410975539345,15.2560387806266,42.6019155006178,41.2479049910241,43.9559260102114,64.2122598652462,62.5541050045269,65.8704147259655,19.3582696266023,18.6031914565123,20.1133477966923
367,Florence,SC,5985,14.9520096958984,13.9799930557995,15.9240263359972,48.7582138644182,46.7212006890348,50.7952270398015,65.1831210719989,62.8368462842958,67.5293958597019,20.1212280994219,18.9967318791419,21.245724319702
368,Greenville,SC,8850,13.6369477648596,12.8666475750566,14.4072479546626,46.5164336120705,44.7579114360857,48.2749557880552,64.5326194604582,62.4674208065311,66.5978181143852,19.5586799215308,18.6351457440323,20.4822140990292
369,Spartanburg,SC,4152,14.6186991198621,13.4547647655487,15.7826334741754,44.2909666400959,41.8356007201448,46.746332560047,62.987139498304,60.0658995583155,65.9083794382926,20.268622633106,18.8979281484935,21.6393171177185
370,Rapid City,SD,2301,13.2298033638901,11.7351991140268,14.7244076137534,45.7288600780551,42.4946677927696,48.9630523633405,59.0703949598366,55.3962920054731,62.7444979142001,14.4913390667858,12.9230443925328,16.0596337410387
371,Sioux Falls,SD,9521,13.10065546196,12.3723500583437,13.8289608655763,51.6703273137383,49.9044304010834,53.4362242263931,67.3379044358868,65.3202605064136,69.35554836536,16.230132168165,15.4184565134872,17.0418078228429
373,Chattanooga,TN,7953,13.6290085584272,12.815030901569,14.4429862152854,42.3344946521796,40.644630293978,44.0243590103812,58.5001766935077,56.5161842405709,60.4841691464445,20.0662317263948,19.0770958377127,21.0553676150769
374,Jackson,TN,4925,15.0674539235026,13.9832923987148,16.1516154482903,46.1965173815037,43.8260299225661,48.5670048404413,60.9381418751897,58.2215190087349,63.6547647416444,23.205148504651,21.8592653064483,24.5510317028537
375,Johnson City,TN,3151,16.1816245216829,14.7660708767726,17.5971781665932,43.1813495942734,40.4310671694919,45.9316320190549,55.6818334286491,52.5585473446015,58.8051195126967,20.7617872876153,19.155758614932,22.3678159602986
376,Kingsport,TN,5785,16.8400374431932,15.7747580952656,17.9053167911208,43.5858757129893,41.647823616098,45.5239278098805,56.4307836120686,54.2274925027387,58.6340747213985,25.0915653089462,23.7873958421565,26.3957347757358
377,Knoxville,TN,14428,15.5799480619858,14.9324258278987,16.2274702960729,49.340464317207,47.9868218507508,50.6941067836631,61.9296397469547,60.4157895135278,63.4434899803816,22.2574655203656,21.48166360439,23.0332674363412
379,Memphis,TN,20409,15.9334719689921,15.3894220091792,16.477521928805,42.4726706372799,41.4041785861435,43.5411626884162,59.5259750059861,58.2633205556367,60.7886294563355,21.6852321243729,21.0526873542472,22.3177768944985
