HRR ID,HRR name,State,Number of patients in surgical cohort (2015),Percent readmitted within 30 days of discharge (2015),,,Percent seeing a primary care clinician within 14 days of discharge to home (2015),,,Percent having an emergency room visit within 30 days of discharge (2015),,
263,Cape Girardeau,MO,2189,10.3401177249488,8.97683661241153,11.703398837486,20.4356972105577,18.1644451407432,22.7069492803723,15.3458877552109,13.6901516517169,17.0016238587049
264,Columbia,MO,5395,10.4562731171146,9.58397798083715,11.328568253392,21.2217094395197,19.7352414737345,22.708177405305,15.198842357745,14.1501941606448,16.2474905548453
267,Joplin,MO,3097,10.2066644203505,9.05929541025152,11.3540334304495,26.0727339787487,23.9132567374034,28.232211220094,14.9933476865327,13.6095697156555,16.3771256574099
268,Kansas City,MO,14193,11.3734676008707,10.816167688428,11.9307675133134,26.1275940798342,25.089599215843,27.1655889438254,15.3558014901488,14.7089574065272,16.0026455737704
270,Springfield,MO,5431,10.7872530432873,9.89775967641144,11.6767464101631,22.667441118777,21.1381599374598,24.1967223000943,16.5677854365285,15.4706291906455,17.6649416824115
273,St. Louis,MO,18989,12.3332895102693,11.8336758655193,12.8329031550193,20.9501442965585,20.1489957418829,21.7512928512341,16.6475471404973,16.0670998565123,17.2279944244823
274,Billings,MT,4159,8.9763577025375,8.04650382022879,9.90621158484621,28.8501423159219,26.9196841828408,30.7806004490029,16.123637115749,14.8840918007086,17.3631824307894
275,Great Falls,MT,1116,8.6902711811793,6.94272928047397,10.4378130818846,26.2124466668527,22.5427041334933,29.8821892002121,12.1887436013725,10.124967335405,14.2525198673401
276,Missoula,MT,2908,7.42004008922294,6.41164515431764,8.42843502412824,19.4764275886756,17.615950509296,21.3369046680552,14.6630323288555,13.2522636305892,16.0738010271217
277,Lincoln,NE,5099,8.12487686114087,7.34032031397023,8.90943340831152,39.6646813990141,37.4232408314455,41.9061219665826,10.4087272504876,9.52172266740259,11.2957318335726
278,Omaha,NE,9099,9.28850262935077,8.65658170870693,9.92042354999461,35.8574405686152,34.2819753475193,37.4329057897111,13.1762313534944,12.4253783699597,13.9270843370291
279,Las Vegas,NV,7469,11.9440005415558,11.1489470722251,12.7390540108865,24.7552218697461,23.3632362283752,26.1472075111169,16.9799139901145,16.0351884277423,17.9246395524866
280,Reno,NV,4645,10.2565578702347,9.31204342327499,11.2010723171944,18.9204117898508,17.4613610449649,20.3794625347367,16.4366776730751,15.2483767337055,17.6249786124446
281,Lebanon,NH,3143,9.01284782213452,7.94952883581064,10.0761668084584,23.4074469524645,21.3739139359488,25.4409799689802,14.2645530063198,12.9316826772238,15.5974233354157
282,Manchester,NH,5924,9.881336279278,9.06869742561617,10.6939751329398,20.8448358272585,19.3967376179946,22.2929340365225,15.3846645495755,14.3744694659453,16.3948596332057
283,Camden,NJ,22109,11.7425860182104,11.2935411007399,12.1916309356809,21.2391878367523,20.4527581274581,22.0256175460465,16.5643296142517,16.0303017057188,17.0983575227846
284,Hackensack,NJ,6911,12.0142645127526,11.2108185388521,12.8177104866531,17.0418750090797,15.7524022049809,18.3313478131785,16.0994273049433,15.1660797726383,17.0327748372483
285,Morristown,NJ,6180,10.7961917488446,9.9829262916503,11.6094572060388,17.2626094399658,15.9081368480206,18.617082031911,14.1700777268814,13.2370137068201,15.1031417469426
288,New Brunswick,NJ,5612,12.9846655343104,12.0535007613001,13.9158303073207,19.0428343781083,17.5127013881778,20.5729673680388,16.5814391814346,15.526456847043,17.6364215158262
289,Newark,NJ,5779,12.1844227332064,11.3221128819426,13.0467325844703,18.8989058939119,17.329392102407,20.4684196854167,16.6091253222906,15.591319299312,17.6269313452693
291,Paterson,NJ,2148,14.9306338979636,13.3245609165964,16.5367068793308,20.8585375409026,18.1084672785447,23.6086078032605,17.4127814608739,15.6711405862864,19.1544223354615
292,Ridgewood,NJ,2522,11.5730692633037,10.2612650256287,12.8848735009788,15.620814730119,13.5842156968505,17.6574137633875,15.6760789989382,14.1455520118933,17.2066059859831
293,Albuquerque,NM,6633,9.31957199766364,8.56882918038136,10.0703148149459,26.227190190656,24.7590666518339,27.695313729478,15.9812445303609,15.0033478142954,16.9591412464264
295,Albany,NY,9360,10.6763451386269,10.0142872995158,11.338402977738,21.6613666888715,20.5143185567263,22.8084148210168,15.6888552450681,14.8865559152591,16.491154574877
296,Binghamton,NY,2214,8.66376648960364,7.43506573166375,9.89246724754353,25.6704577152881,23.1292120535581,28.211703377018,14.7099131728939,13.1106331950957,16.3091931506921
297,Bronx,NY,2246,13.5308424997469,12.0883201186694,14.9733648808243,19.1826994505653,16.8554360476392,21.5099628534913,15.6067396546706,14.0354774933336,17.1780018160076
299,Buffalo,NY,3925,10.7072638344275,9.68928180723485,11.7252458616201,28.9860577321417,26.7559652388735,31.2161502254098,15.0261205528912,13.8187392192027,16.2335018865798
300,Elmira,NY,1764,11.4405604992136,9.87060157553132,13.0105194228959,27.5164614096779,24.3603143637145,30.6726084556413,15.8430101766957,13.9938726242706,17.6921477291208
301,East Long Island,NY,23173,11.9466856551205,11.5083037475779,12.385067562663,22.3167008835015,21.5582544011695,23.0751473658334,15.2131383257591,14.7167958479313,15.7094808035869
303,Manhattan,NY,15735,12.4090466515431,11.8733049005811,12.944788402505,17.5786826515206,16.7723912829908,18.3849740200505,15.0817455073784,14.4872022663273,15.6762887484295
304,Rochester,NY,3350,10.4275503623315,9.34128298662851,11.5138177380345,32.0802864494919,29.691772997466,34.4687999015179,16.1048386101139,14.7527218464622,17.4569553737656
307,Syracuse,NY,5314,10.5124471789475,9.64097406310633,11.3839202947886,23.8162727148588,22.1841484774652,25.4483969522524,15.5064679619413,14.4483307607142,16.5646051631683
308,White Plains,NY,5710,12.1845651503299,11.2970069871508,13.0721233135091,21.7878819738204,20.2588245910041,23.3169393566367,16.0633301683099,15.039692900031,17.0869674365888
309,Asheville,NC,5125,9.01470789434663,8.18271530277257,9.8467004859207,26.0369859993073,24.225910607031,27.8480613915836,14.4617811283893,13.4112421612354,15.5123200955431
311,Charlotte,NC,12124,9.70437670670591,9.14854249964243,10.2602109137694,26.8724608055357,25.7397066484404,28.0052149626309,15.4098366884473,14.7095149047723,16.1101584721223
312,Durham,NC,7190,10.5821771200034,9.84283792301441,11.3215163169924,22.8329303248834,21.4673552473351,24.1985054024317,15.9887700569793,15.0757118112929,16.9018283026658
313,Greensboro,NC,2352,10.3416712719745,9.05713276827797,11.626209775671,20.9704533258023,18.6360115671629,23.3048950844416,15.5892162532653,14.0071453725723,17.1712871339582
314,Greenville,NC,5565,10.8722783926305,10.0150779273392,11.7294788579217,26.2905722404876,24.682628354695,27.8985161262802,17.4105150471873,16.3221090370308,18.4989210573438
315,Hickory,NC,1714,9.53653421836948,8.04950980277935,11.0235586339596,23.8347257262314,20.8562183735132,26.8132330789496,17.4218456512232,15.4201237603485,19.4235675420979
318,Raleigh,NC,9122,10.0733349415616,9.43073105362801,10.7159388294953,22.9529376805814,21.747139202845,24.1587361583178,16.3244167627537,15.5031998984209,17.1456336270864
319,Wilmington,NC,3792,9.60833801514622,8.61853206786887,10.5981439624236,28.5802171176659,26.5237600728083,30.6366741625235,14.1168995730882,12.9172909459458,15.3165082002306
320,Winston-Salem,NC,5044,9.96502886390774,9.09068078627049,10.839376941545,23.1583787685533,21.5257987484994,24.7909587886072,15.436962095752,14.3494166131061,16.5245075783979
321,Bismarck,ND,1743,8.01915647578363,6.67631583805475,9.36199711351251,34.9306372122719,31.7658854306717,38.0953889938721,14.0248020237389,12.2541048688589,15.7954991786189
322,Fargo/Moorhead MN,ND,2815,10.5768098948855,9.37187130267726,11.7817484870938,34.0437370198835,31.3241995134247,36.7632745263423,15.1521253491356,13.7115527138005,16.5926979844708
323,Grand Forks,ND,944,10.6607970677842,8.57128084249847,12.7503132930699,35.468090412346,30.9138503671526,40.0223304575394,13.7205000752754,11.352775636878,16.0882245136727
324,Minot,ND,952,10.1070336719012,8.08520585497617,12.1288614888262,24.8456100651844,21.0996565476643,28.5915635827045,17.3380960637101,14.6925489257537,19.9836432016665
325,Akron,OH,2630,10.2601685672165,9.034044471238,11.486292663195,21.2236299540737,18.9576253611468,23.4896345470006,16.3959535053354,14.8462146507802,17.9456923598906
326,Canton,OH,2808,11.4853901743775,10.2269666286547,12.7438137201003,24.3292611721191,21.9597569860417,26.6987653581964,17.2272568919638,15.6876861005379,18.7668276833896
327,Cincinnati,OH,7148,10.4835022894415,9.73520048444792,11.231804094435,20.9269344085497,19.5512753763456,22.3025934407538,15.9176523017119,14.9948429859215,16.8404616175023
328,Cleveland,OH,10161,11.3669007820868,10.7183303629587,12.0154712012149,22.1809741512479,20.9756661521437,23.386282150352,15.5914737213534,14.8298678202452,16.3530796224615
329,Columbus,OH,13325,11.7298748500953,11.1438309634274,12.3159187367632,25.5276284470038,24.4316104533573,26.6236464406503,17.8157371026886,17.0948025132169,18.5366716921603
330,Dayton,OH,5589,10.6961454116436,9.84027552818772,11.5520152950994,26.6999642247915,24.9477616118876,28.4521668376953,15.7576152175064,14.7182547101706,16.7969757248421
331,Elyria,OH,1492,12.963976190694,11.1205850513594,14.8073673300287,22.6489060381296,19.4198736634909,25.8779384127682,17.319798997674,15.1939675432591,19.4456304520889
332,Kettering,OH,2087,10.0487825406523,8.67984275173096,11.4177223295737,20.9810354703146,18.5012355459216,23.4608353947077,16.3581171836224,14.6141792026648,18.1020551645799
334,Toledo,OH,5482,11.3604153065275,10.4618159689636,12.2590146440914,23.5235798371514,21.8388953523534,25.2082643219493,15.7131131674222,14.6580012890433,16.7682250458011
335,Youngstown,OH,3356,12.8836274486622,11.6700981079474,14.0971567893771,26.2840272117278,23.9892913050728,28.5787631183829,17.1739624068035,15.7726380434745,18.5752867701325
336,Lawton,OK,1483,10.4673164812602,8.803253985345,12.1313789771753,19.3558567911664,16.6390974693719,22.072616112961,15.7548789497284,13.718740879856,17.7910170196008
339,Oklahoma City,OK,12436,10.1063334342143,9.54130051279071,10.6713663556379,19.3040001162015,18.3733917423963,20.2346084900067,17.4263454231514,16.6864494480913,18.1662413982115
340,Tulsa,OK,8536,10.3296871664651,9.636876915185,11.0224974177453,22.3246491661107,21.150591060766,23.4987072714555,15.8555104107882,15.0004734475554,16.7105473740211
341,Bend,OR,1856,8.33412514777522,6.97758676054131,9.69066353500912,25.4834758008268,22.957516459937,28.0094351417166,14.4836592365764,12.7094109800958,16.257907493057
342,Eugene,OR,3639,8.95907709936814,7.9649496891871,9.95320450954918,25.3485462431117,23.4516347372213,27.2454577490021,16.8402639950952,15.4848323523932,18.1956956377971
343,Medford,OR,3379,9.18974445533661,8.14458806190692,10.2349008487663,24.7749619558349,22.8732476665386,26.6766762451311,16.1319324237403,14.7546051170157,17.5092597304649
344,Portland,OR,8376,9.61472014996174,8.93909949097972,10.2903408089438,22.3088582809747,21.1275231145916,23.4901934473578,16.7237088612923,15.8365072046362,17.6109105179484
345,Salem,OR,856,10.7801928430464,8.52781490318909,13.0325707829038,28.7161752388736,24.4120528601708,33.0202976175764,19.5066445332751,16.4934601819688,22.5198288845814
346,Allentown,PA,8331,10.7565869833114,10.0498862181515,11.4632877484713,21.1524683868523,19.9092004534571,22.3957363202476,14.4114733636774,13.5943634077814,15.2285833195735
347,Altoona,PA,1493,11.0363931774111,9.33687533597184,12.7359110188503,24.8850652485934,21.6689549321893,28.1011755649975,17.2151447295354,15.0980032001546,19.3322862589161
350,Danville,PA,2787,10.6030365174844,9.38267830094577,11.8233947340231,32.0816704568922,29.4197446582552,34.7435962555291,15.2058756779378,13.7481380443037,16.6636133115719
351,Erie,PA,4075,10.7198295633734,9.70894380430689,11.7307153224399,33.3943189823254,31.1169225344889,35.6717154301619,15.3070895173512,14.101211526035,16.5129675086673
352,Harrisburg,PA,5584,10.8685668764565,10.0039294948315,11.7332042580814,27.8962155361738,26.1917286122096,29.6007024601381,15.5117761866472,14.4792334109025,16.544318962392
354,Johnstown,PA,748,13.6239318788281,10.9668933751491,16.2809703825071,25.9306157931019,21.3847784155363,30.4764531706674,17.4884025538441,14.4820871877193,20.4947179199689
355,Lancaster,PA,3890,10.8010322210386,9.77292501131295,11.8291394307643,27.0209600378517,25.0091349053462,29.0327851703573,14.7140520616377,13.5134462172289,15.9146579060464
356,Philadelphia,PA,19944,11.8816065925302,11.409186779854,12.3540264052063,19.883520564632,19.0873503114088,20.6796908178552,16.6067563532617,16.046394779694,17.1671179268293
357,Pittsburgh,PA,10443,12.1803716759893,11.5123029167085,12.8484404352701,24.1440284559074,22.9377529877591,25.3503039240558,17.2504379085235,16.4548332403961,18.0460425766508
358,Reading,PA,3589,10.6531530606734,9.5848301140457,11.7214760073012,21.6992735096233,19.7395680085454,23.6589790107012,15.3260871806464,14.0452143364362,16.6069600248566
359,Sayre,PA,1370,12.0960699507309,10.2390928049626,13.9530470964992,36.8783404230159,33.0366195317601,40.7200613142718,18.240048412136,15.9652988955418,20.5147979287302
360,Scranton,PA,2424,11.1369773771452,9.79097590594487,12.4829788483454,25.9909618843656,23.3673007096,28.6146230591313,15.1828516268674,13.6166206169379,16.7490826367969
362,Wilkes-Barre,PA,1851,11.1982258552086,9.66527453676365,12.7311771736536,29.238917898131,25.9840263677299,32.4938094285321,13.8928068865136,12.1876043103503,15.5980094626768
363,York,PA,2552,10.3510827228851,9.10006351886742,11.6021019269028,24.6308616639296,22.269581409058,26.9921419188012,13.0444074204059,11.6412338874512,14.4475809533607
364,Providence,RI,5285,11.3479683512338,10.4330539854987,12.2628827169689,20.8165373700677,19.2087758571926,22.4242988829428,16.3953823699804,15.2976734076512,17.4930913323097
365,Charleston,SC,8248,9.98253179458603,9.29633055118441,10.6687330379877,19.350510893675,18.2207499702791,20.4802718170709,15.254539306538,14.407174364624,16.101904248452
366,Columbia,SC,7567,10.0752214197931,9.3695057029986,10.7809371365877,17.6963923217578,16.5211383387472,18.8716463047685,13.9150649261175,13.0824552620534,14.7476745901817
367,Florence,SC,2824,11.0444837355624,9.84000196863451,12.2489655024904,22.0578887819317,20.026603541059,24.0891740228045,15.312416147986,13.8864870491282,16.7383452468438
368,Greenville,SC,5721,8.92592682830549,8.14971985948595,9.70213379712503,19.0122436436582,17.5736829741113,20.4508043132052,13.3873509556111,12.4374278506301,14.337274060592
369,Spartanburg,SC,2235,9.02321726171148,7.77266315139184,10.2737713720311,18.7257501282862,16.4363129363398,21.0151873202326,14.1416656897962,12.5774673752557,15.7058640043366
370,Rapid City,SD,1547,8.82344912382988,7.30666846867738,10.3402297789824,24.7730612631918,21.8918402201939,27.6542823061898,13.1493742035988,11.308461815095,14.9902865921027
371,Sioux Falls,SD,6016,8.50886635474224,7.76673277172098,9.2509999377635,29.7419200296483,28.0584108788406,31.4254291804561,12.7362632480561,11.8301609947733,13.6423655013389
373,Chattanooga,TN,4525,11.8146273973394,10.80302358461,12.8262312100688,19.1083942991621,17.5143120460935,20.7024765522306,17.7333174725045,16.4967081538957,18.9699267911133
374,Jackson,TN,2578,11.1066697356949,9.82168200485613,12.3916574665336,27.8450117390962,25.2007850943035,30.4892383838889,16.8537537470938,15.2699254899491,18.4375820042384
375,Johnson City,TN,1459,11.8573063396703,10.0695893838431,13.6450232954975,29.9979924533486,26.6090435948557,33.3869413118415,16.4554142528886,14.3559480407931,18.554880464984
376,Kingsport,TN,2382,12.3556206109043,10.9135182704824,13.7977229513262,29.6861556930942,27.0164509849965,32.355860401192,19.0755618164208,17.2931540294625,20.8579696033791
377,Knoxville,TN,7750,10.375301929587,9.64623564190803,11.104368217266,24.2908062481785,22.9409490986966,25.6406633976605,16.6583349413469,15.7381506897649,17.578519192929
379,Memphis,TN,9011,12.0604127636048,11.3581441029751,12.7626814242346,20.5238715225679,19.3815075024186,21.6662355427171,17.0444201223678,16.2047709884166,17.884069256319
380,Nashville,TN,14506,10.7770616326422,10.2359785515162,11.3181447137682,21.3316294540821,20.3886801470798,22.2745787610844,14.9614518855759,14.3257639052375,15.5971398659143
382,Abilene,TX,2417,10.6725623379307,9.36003634378256,11.9850883320789,22.3325728518428,20.0223833473835,24.6427623563022,14.3405692469195,12.8229060514615,15.8582324423774
383,Amarillo,TX,2712,10.7127561916571,9.46681334107487,11.9586990422393,16.4254838771289,14.5218158007026,18.3291519535553,13.4960713271807,12.1019127151533,14.8902299392082
385,Austin,TX,6933,10.5915094047785,9.8183904961812,11.3646283133759,17.950977146662,16.7391787373844,19.1627755559397,15.9043712937017,14.9588794097073,16.849863177696
386,Beaumont,TX,2449,11.3272685109906,10.0121683320406,12.6423686899406,22.6186429431971,20.3936565323443,24.8436293540499,16.1666704046853,14.5901994518214,17.7431413575491
388,Bryan,TX,1326,12.1336591282522,10.265170951099,14.0021473054054,25.3674997759799,22.190986356555,28.5440131954048,19.663281462666,17.2822703546515,22.0442925706804
390,Corpus Christi,TX,2145,10.5742066973591,9.18632823815914,11.962085156559,25.2825382094986,22.5951074410825,27.9699689779146,15.0140750559172,13.3638579145992,16.6642921972353
391,Dallas,TX,20364,10.8279391891339,10.3736059549995,11.2822724232683,19.7128332808109,18.9380732145109,20.4875933471109,15.7168986269675,15.1701100134078,16.2636872405272
393,El Paso,TX,3632,11.0629523229736,9.97878299532216,12.147121650625,25.0319751374206,23.0710364106294,26.9929138642119,16.5960454983949,15.269190538708,17.9229004580818
394,Fort Worth,TX,8693,11.1859227734101,10.4764655706502,11.8953799761699,21.8268536864638,20.5664171924144,23.0872901805131,16.7767131909699,15.9095845952983,17.6438417866415
396,Harlingen,TX,1906,11.9679681233082,10.4076172241248,13.5283190224915,34.9077471655853,31.5612554655058,38.2542388656647,15.0414793368944,13.2951578695054,16.7878008042835
397,Houston,TX,21751,11.3529146451515,10.9071666227535,11.7986626675494,18.3961392048375,17.693992772166,19.0982856375089,15.1799671475326,14.6638340228292,15.696100272236
399,Longview,TX,1409,11.314547171619,9.55027856939081,13.0788157738471,20.602981896352,17.5930969164686,23.6128668762355,18.0789530182806,15.8511895038742,20.3067165326869
400,Lubbock,TX,3962,11.8699679986034,10.7899111149942,12.9500248822126,18.6361527683826,17.0281474440388,20.2441580927265,17.4278585789968,16.1217717568705,18.7339454011232
402,McAllen,TX,2059,11.6995055591427,10.2036500393963,13.1953610788891,43.4606108397219,39.8832696096685,47.0379520697754,13.7441973302086,12.1285258635607,15.3598687968565
406,Odessa,TX,1524,11.2227547983544,9.54063279998665,12.9048767967221,24.1843850936065,21.1498217473351,27.2189484398779,17.3763381576182,15.2841950205969,19.4684812946396
411,San Angelo,TX,1214,11.5847110496833,9.65184510583611,13.5175769935305,24.0353063794972,20.7124795753003,27.3581331836941,15.0419212825504,12.8444503938848,17.239392171216
412,San Antonio,TX,11306,10.5378921233349,9.93354230159424,11.1422419450755,23.687438054769,22.5587498576168,24.8161262519211,14.9287813389952,14.2112608553476,15.6463018226429
413,Temple,TX,1772,12.7680508948779,11.0922275153903,14.4438742743656,29.968133917485,26.8550503922974,33.0812174426725,20.9605959651447,18.8160929269425,23.1050990033469
416,Tyler,TX,4084,11.1277061712759,10.1006990619806,12.1547132805712,22.7046726789575,20.8818342038107,24.5275111541042,17.0126914842205,15.7441926452562,18.2811903231848
417,Victoria,TX,1092,11.843355013235,9.80744235322287,13.8792676732472,24.6860003164938,21.0388768341339,28.3331237988536,17.4163587032776,14.946359867904,19.8863575386512
418,Waco,TX,1676,11.6124665239295,9.97836256775352,13.2465704801055,31.6508611543777,28.1665897952484,35.135132513507,17.6563314054529,15.6414683430523,19.6711944678535
420,Wichita Falls,TX,1465,10.1145148249925,8.46247740357707,11.766552246408,29.3285984024635,25.6485590148523,33.0086377900747,16.4652040483363,14.3644888038889,18.5659192927836
421,Ogden,UT,1865,7.19176639322823,5.95069493438424,8.43283785207223,19.5486067530281,17.0276471193658,22.0695663866904,13.4784953976286,11.7872657906644,15.1697250045928
422,Provo,UT,1953,8.51069346464078,7.18780735089267,9.83357957838888,22.4293896033534,19.6709932637368,25.18778594297,13.2756496076074,11.6332645245648,14.91803469065
423,Salt Lake City,UT,8754,8.29364311060172,7.67614618870973,8.91114003249371,21.0206576831073,19.8176916489392,22.2236237172754,14.880757599057,14.0584377126081,15.7030774855059
424,Burlington,VT,3836,9.49493023457859,8.50998123970585,10.4798792294513,27.5952591789889,25.5988823582287,29.5916359997492,15.9545358445117,14.6810867488417,17.2279849401817
426,Arlington,VA,8180,10.6113231631695,9.90497948328483,11.3176668430542,23.3515592455507,22.1122925711823,24.590825919919,16.8979435445595,16.0067067932822,17.7891802958367
427,Charlottesville,VA,4050,10.6855264289567,9.67435835713239,11.696694500781,24.3789289039188,22.4945631375468,26.2632946702907,17.1134638603614,15.8356006044914,18.3913271162313
428,Lynchburg,VA,1971,9.65092529986837,8.29284903064721,11.0090015690895,26.334064843378,23.4350907062859,29.2330389804702,14.2498053291539,12.595397514932,15.9042131433758
429,Newport News,VA,3807,9.63747297654523,8.66332412649636,10.6116218265941,20.6792024749277,18.9268842983717,22.4315206514836,15.8417327644126,14.5886649685736,17.0948005602515
430,Norfolk,VA,7157,10.166562269268,9.43846519232062,10.8946593462154,26.3246913276928,24.8258343856584,27.8235482697271,17.0724877672556,16.1248995435427,18.0200759909684
431,Richmond,VA,10476,10.2659811820134,9.66122164655662,10.8707407174701,21.2148675628528,20.1476314544883,22.2821036712172,15.5735239605477,14.825689509571,16.3213584115245
432,Roanoke,VA,4990,11.0915306541103,10.1611702175095,12.0218910907112,24.8663284857249,23.1030493914502,26.6296075799997,16.8061954476148,15.6628263898059,17.9495645054238
435,Winchester,VA,2753,12.2711837461794,10.9390932479023,13.6032742444565,29.2176961652054,26.6411462202281,31.7942461101826,18.4389728649767,16.8129399891448,20.0650057408087
437,Everett,WA,2723,8.89300990953569,7.75598254602091,10.0300372730505,27.6475348466762,25.3263259078695,29.968743785483,14.6358386081382,13.1832541951213,16.0884230211552
438,Olympia,WA,2316,8.15224970757364,6.96128938588206,9.34321002926522,20.8162652567633,18.653875946665,22.9786545668616,16.870567086324,15.1675654022158,18.5735687704323
439,Seattle,WA,12037,9.01103426128137,8.47160646738095,9.55046205518179,22.2363676904743,21.2385970218039,23.2341383591447,14.9062178729431,14.2137278273291,15.5987079185571
440,Spokane,WA,10262,8.62499075952476,8.04820022080191,9.20178129824761,23.0798528786634,21.9778336945167,24.1818720628101,15.2207264318593,14.457541522242,15.9839113414766
441,Tacoma,WA,3378,9.67091134584225,8.61294718189205,10.7288755097925,27.4774196710235,25.3535565111458,29.6012828309013,15.8308733511999,14.4805307020928,17.181216000307
442,Yakima,WA,1793,10.0775855647369,8.59292924106464,11.5622418884092,26.1833009506229,23.4203643385032,28.9462375627426,20.203410672865,18.1076260232032,22.2991953225268
443,Charleston,WV,5562,13.7527575398753,12.7591681375157,14.7463469422349,27.4530342492964,25.8126700301188,29.0933984684739,19.0866698310266,17.9215867390902,20.251752922963
444,Huntington,WV,2284,12.2477249496145,10.7867942544229,13.7086556448061,27.8397109006366,25.2413378832439,30.4380839180294,20.3687888236032,18.4930508270579,22.2445268201485
445,Morgantown,WV,2403,13.5106321345004,12.0138466189781,15.0074176500228,25.8850727425345,23.4124126863567,28.3577327987124,18.8667072115426,17.1058145384652,20.6275998846199
446,Appleton,WI,1024,9.55366429360446,7.64253340699492,11.464795180214,24.5952651134644,20.6851838308662,28.5053463960626,15.8427822939704,13.3879177443368,18.2976468436039
447,Green Bay,WI,2668,9.32882610240712,8.15587493435845,10.5017772704558,20.7723590385357,18.5898690012059,22.9548490758655,16.2191396849249,14.6771217659592,17.7611576038906
448,La Crosse,WI,1684,9.76211651557306,8.25416589545609,11.27006713569,31.4732621801506,28.067134614505,34.8793897457963,14.8300103295683,12.9767775584065,16.6832431007302
449,Madison,WI,5618,9.49836297496778,8.67959742401117,10.3171285259244,23.2876800295314,21.720263687194,24.8550963718688,15.9515244939737,14.8945749884074,17.0084739995399
450,Marshfield,WI,2015,10.2865574832209,8.86798855179235,11.7051264146495,27.2583377285095,24.4732971318908,30.0433783251282,16.540934183195,14.7480913122962,18.3337770540938
451,Milwaukee,WI,12841,10.5010299704354,9.94023492055356,11.0618250203172,25.7384346710252,24.6309718589217,26.8458974831288,15.3046522753762,14.6277767728122,15.9815277779401
452,Neenah,WI,893,9.34578892059798,7.32293224416293,11.368645597033,23.3529358032957,19.2752638482369,27.4306077583544,14.6360227420718,12.1103080423729,17.1617374417707
456,Wausau,WI,1209,10.519011278029,8.67494729496621,12.3630752610917,19.2648742664251,16.3429832397002,22.1867652931501,16.1518656314394,13.8730976434841,18.4306336193948
457,Casper,WY,1646,9.59792217236257,8.07207336915352,11.1237709755716,27.1170610894852,24.1688606244369,30.0652615545334,15.7588511514921,13.8131311003953,17.7045712025889
999,United States,US,1521788,10.8844333113417,,,23.4049574470868,,,15.8259889025278,,
