HRR ID,HRR name,State,Number of patients in CHF cohort (2015),Percent readmitted within 30 days of discharge (2015),,,Percent seeing a primary care clinician within 14 days of discharge to home (2015),,,Percent having an ambulatory visit within 14 days of discharge to home (2015),,,Percent having an emergency room visit within 30 days of discharge (2015),,
222,Portland,ME,998,16.9213462849721,14.3625462756851,19.480146294259,45.9470370516204,41.0340689625006,50.8600051407402,65.3438775550072,59.4736153892295,71.2141397207849,25.8716932294176,22.7024108088139,29.0409756500212
223,Baltimore,MD,2640,,,,38.4831516088657,35.7578641464856,41.2084390712457,59.8418392094383,56.4488923980176,63.234786020859,23.6870037776212,21.8446232365917,25.5293843186506
225,Salisbury,MD,762,,,,40.6657089269452,35.4992147932677,45.8322030606228,71.583839869385,64.7458254170628,78.4218543217072,25.9464283640734,22.3323209162013,29.5605358119456
226,Takoma Park,MD,572,,,,36.5515031201892,30.6626536246905,42.440352615688,67.771615222552,59.7904918672122,75.7527385778918,24.421837012186,20.4190140622433,28.4246599621287
227,Boston,MA,5046,20.5759584363879,19.3217899733143,21.8301268994616,47.2083389097578,44.9548988754586,49.461778944057,67.5435765020263,64.8429579968576,70.2441950071949,25.2826353660041,23.8932111722629,26.6720595597452
230,Springfield,MA,850,17.9359656368375,15.0845597585764,20.7873715150986,55.8491858966886,49.8324780864196,61.8658937069576,70.2502715854245,63.4831511096189,77.0173920612301,22.8582778508911,19.6416655841914,26.0748901175908
231,Worcester,MA,526,19.5062621234658,15.7207029306809,23.2918213162506,54.5979639438609,47.0120837314419,62.18384415628,69.8257762441695,61.2385088682438,78.4130436200953,23.9530599042534,19.7539033593946,28.1522164491122
232,Ann Arbor,MI,1118,19.8603245875202,17.2477666748559,22.4728825001845,55.3387885033417,50.3142895488821,60.3632874578012,70.4114922603062,64.739459029402,76.0835254912103,23.8729177253464,21.0093600021555,26.7364754485374
233,Dearborn,MI,499,25.6763535521333,21.2281522424834,30.1245548617832,48.491983077918,41.5229978462779,55.4609683095582,64.25863477365,56.2285521812454,72.2887173660545,29.1726843379437,24.4242715817899,33.9210970940975
234,Detroit,MI,1764,21.3623057798254,19.2172345859678,23.5073769736829,41.6671165501736,38.2282924098665,45.1059406904806,62.1762192466237,57.9864008418136,66.3660376514339,24.026260304449,21.7631886700601,26.2893319388378
235,Flint,MI,588,21.7241207602139,17.9606088495225,25.4876326709053,48.6273253038835,42.3564168072936,54.8982338004733,63.4535015743005,56.2849994799678,70.6220036686331,27.2826799345967,23.0683341971536,31.4970256720398
236,Grand Rapids,MI,696,18.8602733923929,15.6305271073496,22.0900196774362,53.4021734690348,47.2558416077332,59.5485053303364,69.4693247073232,62.4474152356175,76.4912341790288,24.686669494774,20.9865093674511,28.3868296220968
238,Kalamazoo,MI,626,19.0305513185895,15.6112768714811,22.4498257656978,54.7847827401806,48.2740245932396,61.2955408871216,66.9597995192124,59.7461303802111,74.1734686582138,26.7859823394084,22.7233697130737,30.8485949657432
239,Lansing,MI,588,19.8026145613306,16.1989064177296,23.4063227049315,46.6671043072333,40.3998528008679,52.9343558135987,66.6331151299198,59.1426394761899,74.1235907836498,26.9247642501338,22.7130572119125,31.136471288355
240,Marquette,MI,208,20.267452044507,14.1378739830066,26.3970301060074,50.0705185376042,38.8866308314946,61.2544062437138,67.3801094249854,54.3673568868444,80.3928619631264,28.5443336595574,21.2606684604877,35.827998858627
242,Muskegon,MI,205,27.7324832474398,20.5328992524522,34.9320672424275,57.628587994354,45.5188590098191,69.738316978889,65.3452676496597,52.4075647250729,78.2829705742466,34.5937209755365,26.5469030412177,42.6405389098552
243,Petoskey,MI,195,13.3719790494592,8.23195578281493,18.5120023161035,52.9550464682777,41.9531280178432,63.9569649187122,68.54582984948,56.0176439292653,81.0740157696946,18.1238213478886,12.1193908560384,24.1282518397387
244,Pontiac,MI,404,21.9610455186984,17.3984278269599,26.5236632104369,45.0892637657113,37.6989785997204,52.4795489317023,63.8153548330311,55.0148907456149,72.6158189204472,27.3758394785472,22.2829760799732,32.4687028771212
245,Royal Oak,MI,646,20.1299454314247,16.6695399379313,23.5903509249181,44.2385798347015,38.4580720696338,50.0190875997692,68.2474371857363,61.0561874770819,75.4386868943907,23.6904197551313,19.9487240389785,27.432115471284
246,Saginaw,MI,805,20.6478428671074,17.50677938429,23.7889063499248,49.0031357714968,43.6001179254301,54.4061536175635,62.4427872111875,56.3462135093391,68.5393609130359,28.0694752734609,24.4017305043953,31.7372200425265
248,St. Joseph,MI,157,14.6565559769975,8.66659374098631,20.6465182130086,42.0936497080705,30.5408414354191,53.646457980722,66.2084210710883,51.7896982600513,80.6271438821253,24.2009173850902,16.5061392517703,31.8956955184101
249,Traverse City,MI,270,19.7312101806229,14.419041471334,25.0433788899119,45.7605000407957,36.6064935437068,54.9145065378846,60.1248938769128,49.6264453894138,70.6233423644119,26.1542515600062,20.0272308548376,32.2812722651748
250,Duluth,MN,228,15.9299083226207,10.7261382705646,21.1336783746768,59.8331854438007,47.4022676978073,72.2641031897941,72.1088168693645,58.4456128772574,85.7720208614716,23.9018497623045,17.526695416773,30.2770041078359
251,Minneapolis,MN,1453,16.8085892135571,14.6951770720011,18.9220013551132,57.949456154753,53.2654573793055,62.6334549302005,69.8623543623648,64.7052641309458,75.0194445937839,22.4536257900729,20.0124397862555,24.8948117938902
253,Rochester,MN,348,19.0959865975289,14.4889018119869,23.7030713830708,58.6492600067243,48.9339963669773,68.3645236464712,64.2522281293277,54.0376021265294,74.4668541321261,22.7882846763965,17.7630752954313,27.8134940573618
254,St. Cloud,MN,118,,,,49.5655399901734,34.2050200073128,64.926059973034,63.2061588651867,45.8589190776078,80.5533986527657,24.6782081204675,15.6962568435011,33.6601593974339
256,St. Paul,MN,365,18.4431319116082,14.026885043059,22.8593787801574,62.6372716904351,52.9315258873676,72.3430174935025,66.6804499473105,56.6567021194759,76.7041977751451,21.1911322005197,16.4578230633686,25.9244413376708
257,Gulfport,MS,200,18.5304610869118,12.5595385744121,24.5013835994115,31.2657545182341,22.5113432531285,40.0201657833396,52.9413626401988,41.5516664338262,64.3310588465715,25.0699284671381,18.1208988293319,32.0189581049442
258,Hattiesburg,MS,337,24.5448573985063,19.2643271050633,29.8253876919494,42.7643170804468,34.8793771224959,50.6492570383977,62.4436072573054,52.944342091753,71.9428724228579,31.806989525398,25.808156696962,37.8058223538341
259,Jackson,MS,1085,19.7512270631142,17.1232577709967,22.3791963552316,48.0612005606103,43.2096561474214,52.9127449737992,64.4579112669834,58.8580997624122,70.0577227715546,24.5854995102934,21.6690545535166,27.5019444670702
260,Meridian,MS,269,18.7260747797219,13.5866118647734,23.8655376946704,34.3874016371929,25.827681061938,42.9471222124479,63.0933030901007,51.5112137640184,74.6753924161831,22.2230608148124,16.6461329310087,27.7999886986161
261,Oxford,MS,183,14.0268946571796,8.63512993559284,19.4186593787663,50.3633942781427,38.0243626799977,62.7024258762876,73.6058406097952,58.7257895504737,88.4858916691167,18.2296567105446,12.1019904569002,24.3573229641891
262,Tupelo,MS,427,15.8548928513579,12.0864240307215,19.6233616719944,46.9797210251336,39.0251986884318,54.9342433618354,63.5942830522388,54.354996156458,72.8335699480197,24.9246395075764,20.2019100438729,29.6473689712799
263,Cape Girardeau,MO,314,21.0644017059517,15.9824184253083,26.1463849865952,44.5530932329165,36.2270705368962,52.8791159289369,65.2943160992801,55.208326622003,75.3803055765573,27.8460647241475,21.9946581769615,33.6974712713334
264,Columbia,MO,719,19.0105995665664,15.815514456757,22.2056846763758,48.5550275066283,42.4625299641637,54.6475250490928,67.5447662925363,60.3544511464287,74.735081438644,25.1053834244109,21.427513085085,28.7832537637368
267,Joplin,MO,331,22.1478260577873,17.0671003971679,27.2285517184067,56.1194736131238,46.7898900265325,65.4490571997151,69.5488958087648,59.1849947294063,79.9127968881233,27.2482563947745,21.5871699683576,32.9093428211913
268,Kansas City,MO,1872,19.9523343367962,17.9274726219244,21.9771960516681,54.3185335919609,50.4464634969183,58.1906036870034,68.1772710768668,63.837253219301,72.5172889344326,23.5088653518387,21.3097121770146,25.7080185266628
270,Springfield,MO,712,16.9165242212995,13.889773997174,19.9432744454249,55.1664835439872,48.7728409337005,61.5601261542739,70.8678099258797,63.6172415761293,78.1183782756302,22.969320073503,19.4322252416022,26.5064149054039
273,St. Louis,MO,3049,20.7471830374561,19.1309151110491,22.363450963863,46.4255624387515,43.5651873375975,49.2859375399055,64.808557296097,61.4317194608819,68.185395131312,25.3075328468189,23.5222902927573,27.0927754008805
274,Billings,MT,444,19.2201335648388,15.1340898387537,23.3061772909239,51.0411608117027,43.2053703849875,58.876951238418,68.1843275767628,59.1121662116573,77.2564889418683,25.4437408041257,20.7314940627625,30.1559875454889
275,Great Falls,MT,110,,,,49.1794873922528,33.9386063489856,64.4203684355201,67.5098807788371,49.6679410631243,85.3518204945498,14.6585745250225,7.47587300776149,21.8412760422836
276,Missoula,MT,282,14.2099181324588,9.80621887947536,18.6136173854422,46.3195823755947,37.2859997842472,55.3531649669422,62.546296537247,52.0342272024462,73.0583658720479,21.1037176583626,15.7186764199682,26.4887588967571
277,Lincoln,NE,529,15.9854687257057,12.5669197711439,19.4040176802675,62.0931674359834,54.0508327154209,70.135502156546,82.9936584217533,73.6793404298549,92.3079764136517,16.1992348602795,12.7554095744182,19.6430601461409
278,Omaha,NE,1089,18.6479675205781,16.0763173448871,21.2196176962691,59.6894651265221,54.0410694427445,65.3378608102997,77.2264873748137,70.7956508383945,83.657323911233,22.6273185062718,19.7939300558723,25.4607069566713
279,Las Vegas,NV,939,23.2368882827924,20.1522389884206,26.3215375771642,35.5505085795493,31.2208663848789,39.8801507742198,60.3875959215946,54.7641574385704,66.0110344046189,28.701981907035,25.2591776840089,32.1447861300611
280,Reno,NV,423,17.3549465253179,13.3737105376505,21.3361825129852,42.8524602252694,35.7791570118465,49.9257634386923,63.3053159622218,54.7226322348484,71.8879996895953,23.9844877580814,19.2835281574975,28.6854473586654
281,Lebanon,NH,446,17.7987336894085,13.8738062639599,21.723661114857,50.707838813917,43.0626569619726,58.3530206658614,71.6528313047903,62.5494874220456,80.7561751875351,25.3412326432903,20.6479706789918,30.0344946075887
282,Manchester,NH,1010,17.6038125504131,15.0103727372931,20.1972523635331,56.1288123556008,50.6956836151358,61.5619410960658,68.3232319278414,62.3284388058227,74.3180250498601,23.4950631906351,20.4910712883416,26.4990550929287
283,Camden,NJ,3378,19.2613338430929,17.7805701695347,20.7420975166511,34.5631574729243,32.1945514484721,36.9317634973764,63.2786176968685,60.0741407748623,66.4830946188746,24.5708615134849,22.8992420880297,26.24248093894
284,Hackensack,NJ,1081,19.1005951260205,16.4922241435049,21.708966108536,30.1571044511788,26.2764790765337,34.0377298258239,60.6006257265625,55.0924637442274,66.1087877088975,24.0592846594661,21.1347814120658,26.9837879068663
285,Morristown,NJ,921,18.8445204900715,16.0363846602223,21.6526563199208,32.9919802576162,28.4975020153766,37.4864584998558,68.3292974603193,61.8557677979962,74.8028271226423,21.6566987964009,18.6477015554991,24.6656960373028
288,New Brunswick,NJ,947,22.1644766842654,19.1595048193858,25.1694485491451,32.7782124568911,28.2690766230466,37.2873482907356,67.2071038061272,60.7409325378399,73.6732750744146,24.6372395513261,21.4737226643663,27.8007564382858
289,Newark,NJ,1260,19.3368464245289,16.920416719594,21.7532761294638,32.8779272945462,28.9342182050264,36.8216363840661,59.303910677578,54.0150047918148,64.5928165633412,23.6004620848376,20.9430722865273,26.2578518831478
291,Paterson,NJ,374,21.6910570415855,16.967226841418,26.414887241753,32.7391862940139,25.6957448838089,39.7826277042189,62.1653977347172,52.4411735691582,71.8896219002763,25.5733144098748,20.4575860841049,30.6890427356446
292,Ridgewood,NJ,373,25.3309530876468,20.2100839799404,30.4518221953532,28.5026594926818,21.8726785275325,35.1326404578311,63.0265310998995,53.136055475449,72.91700672435,29.8029447629668,24.2585549124938,35.3473346134399
293,Albuquerque,NM,694,16.7651191292471,13.7141787522887,19.8160595062055,50.5175219050773,44.7526839807553,56.2823598293994,67.2983582389022,60.6361606726193,73.9605558051851,22.2432889699838,18.7186928410939,25.7678850988736
295,Albany,NY,1462,18.3432281986614,16.1429570218893,20.5434993754335,47.274029582288,43.2903897939022,51.2576693706738,72.9559992594338,67.9956007340657,77.9163977848019,23.5003936404454,21.0097123681683,25.9910749127225
296,Binghamton,NY,415,18.1553402416699,14.046399935973,22.2642805473667,48.6213833057115,41.1108557485132,56.1319108629099,61.2976785342371,52.8444148958233,69.7509421726509,25.9855159141035,21.0617712156187,30.9092606125882
297,Bronx,NY,524,18.6564489791067,14.9813633815052,22.3315345767081,38.715402557512,32.3698151311382,45.0609899838858,54.8698970485695,47.321717924816,62.418076172323,20.5107752757821,16.6777489230133,24.3438016285509
299,Buffalo,NY,674,21.9859637535959,18.4437829810929,25.5281445260989,47.3424927720927,41.0865055574328,53.5984799867526,61.6604847127365,54.5142053578826,68.8067640675905,26.518788614224,22.6338582616259,30.4037189668222
300,Elmira,NY,280,21.9557749205627,16.4459230425807,27.4656267985447,50.6257510976845,40.2239904819058,61.0275117134632,64.9077246413131,53.0957240012929,76.7197252813332,21.9165474273426,16.4165397784059,27.4165550762792
301,East Long Island,NY,3285,21.734763849869,20.1393761759588,23.3301515237792,36.0297879730258,33.6719087464421,38.3876671996095,68.3657823402468,65.11396594495,71.6175987355437,24.4027024410431,22.7148432109263,26.0905616711599
303,Manhattan,NY,2581,21.5783873595461,19.7879548419333,23.368819877159,31.3490829272677,28.9010873022514,33.7970785522841,58.1928751338344,54.8497749141354,61.5359753535334,23.0936477732219,21.2488432136183,24.9384523328254
304,Rochester,NY,578,22.7488518290564,18.8532020600806,26.6445015980322,54.9921848187065,48.0777942288759,61.9065754085371,67.9106498563358,60.2129962574516,75.60830345522,29.8893464062902,25.4353543496337,34.3433384629467
307,Syracuse,NY,849,19.2068513169812,16.2491471135924,22.1645555203699,46.3139863724001,41.0730654425275,51.5549073022727,68.6473775548908,62.2475409249516,75.04721418483,22.2504570007972,19.0698055339765,25.4311084676178
308,White Plains,NY,934,22.061035529116,19.0483877797273,25.0736832785048,33.3734526367818,29.0509081770785,37.6959970964851,68.2055358076021,62.0194312515661,74.3916403636381,25.5774880148109,22.3414893009176,28.8134867287042
309,Asheville,NC,713,19.3985519175531,16.1619756921655,22.6351281429407,58.8167129508366,52.2586197954465,65.3748061062268,67.0994562990746,60.0896867455576,74.1092258525916,26.8229934701477,23.0089423051359,30.6370446351596
311,Charlotte,NC,1834,18.6531634071891,16.6790981455862,20.627228668792,60.5339714138311,56.4353931796404,64.6325496480218,76.6612571114243,72.0570250563316,81.2654891665171,25.2812496602083,22.9833654952394,27.5791338251773
312,Durham,NC,1305,20.3792877081755,17.9393559776041,22.8192194387469,49.5096916156451,45.1525120888637,53.8668711424265,72.1246736386224,66.8853618638171,77.3639854134277,25.4747649564842,22.7548751676007,28.1946547453677
313,Greensboro,NC,460,15.1716736359118,11.6174844332111,18.7258628386125,48.1591775414644,40.6258767807967,55.6924783021321,70.1994298379489,61.1071683982102,79.2916912776875,21.8553875969205,17.5929905977041,26.117784596137
314,Greenville,NC,963,19.1109843734925,16.3644650643735,21.8575036826116,62.2069478851829,56.4720492298467,67.941846540519,77.6904791196777,71.306848665685,84.0741095736705,27.0189717938578,23.75968238148,30.2782612062356
315,Hickory,NC,181,18.8308725690764,12.5011152839893,25.1606298541636,53.3011957516485,41.237999543234,65.3643919600631,68.5893729409794,54.9395494112089,82.2391964707498,29.0778390521249,21.1743923683954,36.9812857358544
318,Raleigh,NC,1580,19.4792604994832,17.3143081481119,21.6442128508545,50.3967599411019,46.3973698159366,54.3961500662672,68.7218622669163,64.0633434677602,73.3803810660724,26.4509505355805,23.9361537897673,28.9657472813938
319,Wilmington,NC,463,20.2437995962885,16.1513421345995,24.3362570579774,46.6904560937469,39.3869001286537,53.9940120588402,67.3412936777542,58.6001128783593,76.0824744771491,27.3445026232407,22.5886954329429,32.1003098135385
320,Winston-Salem,NC,744,19.4524650855594,16.2862040627173,22.6187261084015,52.6577814419953,46.6179168361966,58.6976460477941,69.1306478953278,62.2161430339557,76.0451527566999,23.8030196781289,20.2962964198033,27.3097429364545
321,Bismarck,ND,242,21.687929729265,15.7930832797593,27.5827761787707,68.6345575966723,56.1978340915484,81.0712811017962,81.3905014429644,67.810799047534,94.9702038383947,23.7477473658756,17.5826340463479,29.9128606854032
322,Fargo/Moorhead MN,ND,418,15.8929880884166,12.0586565525735,19.7273196242598,63.0136057384216,54.1002797906784,71.9269316861649,72.3536776087048,62.7926330681751,81.9147221492346,20.5119922494963,16.1513098974294,24.8726746015631
323,Grand Forks,ND,167,22.9251296326916,15.6359932997921,30.2142659655911,60.6395646879483,46.2264550588961,75.0526743170005,69.6902818850137,54.2241755714467,85.1563881985807,18.1535338411766,11.657375185456,24.6496924968972
324,Minot,ND,107,,,,60.8272937614856,43.0548024997163,78.5997850232549,70.8537095739563,51.5954519380164,90.1119672098962,30.081112772646,19.6585389473301,40.5036865979618
325,Akron,OH,447,19.6675415080391,15.5582702483408,23.7768127677374,48.4411166911137,40.911521027568,55.9707123546594,61.0830393382965,52.6173619973041,69.548716679289,22.7509031744976,18.3356600022667,27.1661463467284
326,Canton,OH,478,17.8221449525754,14.0333022099803,21.6109876951706,45.8509123351904,38.8334170590873,52.8684076112936,59.9949539074048,51.9566594954201,68.0332483193894,26.5421187645948,21.9075814102399,31.1766561189497
327,Cincinnati,OH,1269,21.5144304159982,18.9622897910582,24.0665710409383,47.5606507946004,43.0011665523339,52.1201350368669,65.6570796556723,60.2997332747299,71.0144260366147,26.4257406261836,23.5959074369778,29.2555738153894
328,Cleveland,OH,1905,18.2762694193025,16.3587891250152,20.1937497135898,41.7383690136182,38.3178380089784,45.1589000182581,58.0028140784243,53.9708043487564,62.0348238080921,21.970315552916,19.8716109354068,24.0690201704252
329,Columbus,OH,1993,19.7616556595527,17.807842079971,21.7154692391345,45.9476684346491,42.5117631667267,49.3835737025716,60.1463452078485,56.2167839876024,64.0759064280947,27.0549686448475,24.7645191944445,29.3454180952505
330,Dayton,OH,914,18.2693759482486,15.4984715079282,21.040280388569,48.1999991727231,42.7993944868882,53.6006038585579,67.7471942499917,61.3511899081497,74.1431985918336,24.6592495745758,21.4371076301646,27.8813915189871
331,Elyria,OH,238,24.0669740007997,17.8189867838621,30.3149612177374,41.4401625457459,32.061370857335,50.8189542341569,55.7911264625758,44.9103343026373,66.6719186225142,29.691334329092,22.7356996101612,36.6469690480229
332,Kettering,OH,296,19.9949483441042,14.8928320660322,25.0970646221762,45.4175638736945,36.4708755163718,54.3642522310172,65.0923934085999,54.3860260779793,75.7987607392205,27.5911888021958,21.5824410186065,33.5999365857851
334,Toledo,OH,861,18.3572839539535,15.4948468443725,21.2197210635345,44.8533374543501,39.6458479298026,50.0608269788976,60.2925831065417,54.2620688312222,66.3230973818613,24.3490698860769,21.0479195369874,27.6502202351665
335,Youngstown,OH,703,22.8142351285816,19.2791327706154,26.3493374865477,44.0893458338696,38.341097701231,49.8375939665082,56.5781968174661,50.066320031106,63.0900736038262,27.7061840776225,23.8073754206945,31.6049927345506
336,Lawton,OK,198,21.2131866590229,14.7975857599004,27.6287875581453,41.9695949684153,31.6870442011535,52.252145735677,61.9703873868062,49.5086533046842,74.4321214689282,26.900127287466,19.6578946446502,34.1423599302818
339,Oklahoma City,OK,1520,19.1098345840773,16.9103850572444,21.3092841109102,35.958141951062,32.5313863586804,39.3848975434435,57.6907734429874,53.3481958626659,62.0333510233089,28.8071646188386,26.1000168809407,31.5143123567365
340,Tulsa,OK,1178,21.861303980261,19.188509456465,24.5340985040569,48.8780071873941,44.3108787609685,53.4451356138197,60.6801466426609,55.5856129138434,65.7746803714783,26.5426894265259,23.5926976705658,29.4926811824861
341,Bend,OR,131,,,,53.5205556902628,39.8637012838712,67.1774100966543,80.9949808534965,64.1674972863076,97.8224644206855,21.584177420738,13.5892862214544,29.5790686200215
342,Eugene,OR,432,18.648448451273,14.5619270069022,22.7349698956438,49.1486394623883,41.9685258048724,56.3287531199041,58.8985840636859,51.025557880571,66.7716102468008,25.3193148855617,20.5440645523689,30.0945652187546
343,Medford,OR,378,21.0328626145379,16.3947540416446,25.6709711874313,52.4032066241812,44.6390388769059,60.1673743714565,65.0592637905739,56.4029030053397,73.715624575808,27.8878858729911,22.528006766297,33.2477649796851
344,Portland,OR,1116,18.4696592297425,15.9413043962584,20.9980140632266,49.9114463578283,45.2895817454859,54.5333109701707,67.7424847306416,62.3444023740596,73.1405670872237,27.1375177431711,24.0666185210361,30.2084169653061
345,Salem,OR,109,,,,58.5764981039875,42.8061405091296,74.3468556988455,73.202121975605,55.5414276354217,90.8628163157883,27.887134504506,17.9078515847376,37.8664174242744
346,Allentown,PA,1425,18.8439234611608,16.5835938616023,21.1042530607193,36.6504824096656,33.0721288928195,40.2288359265116,61.0690156260578,56.441329106112,65.6967021460036,23.0364840558176,20.5357732719847,25.5371948396506
347,Altoona,PA,236,16.182074319948,11.0369192976179,21.3272293422782,55.3993769273995,44.4863970516478,66.3123568031512,67.6050729609003,55.5089906298275,79.7011552919731,24.3720176032995,18.0448385224838,30.6991966841151
350,Danville,PA,499,16.737136691255,13.1363434216617,20.3379299608483,59.0084712652438,51.0274073742446,66.989535156243,68.4753730533807,59.8656864836196,77.0850596231418,22.0282685260214,17.8928146220433,26.1637224299995
351,Erie,PA,669,19.3819781724158,16.0372616437516,22.72669470108,52.9983244044457,46.4154050156426,59.5812437932487,65.2339195423656,57.9247366045525,72.5431024801787,23.8277586431543,20.1123146401423,27.5432026461662
352,Harrisburg,PA,898,19.7540705941604,16.8438491291587,22.6642920591621,53.0688832742263,47.6467259949379,58.4910405535147,71.0605110867639,64.774955781245,77.3460663922829,23.1371618126092,19.9851997435866,26.2891238816318
354,Johnstown,PA,168,24.5562993997381,17.0396020753109,32.0729967241654,45.3332409062548,33.3522843109229,57.3141975015867,57.3688205532051,43.832287523674,70.9053535827362,26.38980934993,18.5921189876867,34.1874997121733
355,Lancaster,PA,600,12.0559040718619,9.27113230782951,14.8406758358942,47.5227319195628,40.9032366671242,54.1422271720014,72.8949153072652,64.6870165131704,81.10281410136,16.0826420417143,12.8654435930749,19.2998404903536
356,Philadelphia,PA,3116,20.0814331646052,18.5095617899171,21.6533045392934,34.2650096796716,31.796180337689,36.7338390216543,62.3643176775632,59.0375278700626,65.6911074850638,23.8929225497011,22.1829280440622,25.6029170553399
357,Pittsburgh,PA,1825,21.7475133849976,19.6028105278148,23.8922162421804,39.8477408885529,36.4161548185894,43.2793269585164,54.3867608436444,50.3691956232912,58.4043260639975,25.5739274945553,23.2494410148265,27.8984139742842
358,Reading,PA,608,20.8034957423876,17.1709832450105,24.4360082397648,45.7210239496317,39.4001956857258,52.0418522135377,66.1639413926676,58.5487917717098,73.7790910136254,23.3156769480779,19.467149890051,27.1642040061047
359,Sayre,PA,209,17.7579432075396,12.0359429628463,23.4799434522328,58.4286213212488,46.8603445027907,69.9968981397068,68.2290792444845,55.7042112831817,80.7539472057872,26.0707438414565,19.1170972599178,33.0243904229951
360,Scranton,PA,472,18.9941296381288,15.0479171569283,22.9403421193294,41.7791629595399,34.8584348420267,48.6998910770531,54.3338394284052,46.4399548442209,62.2277240125896,23.5666503429305,19.1625461295906,27.9707545562705
362,Wilkes-Barre,PA,310,20.1003815589284,15.0969895778854,25.1037735399713,42.0164206035348,33.0840720732573,50.9487691338122,56.7118806155409,46.3012342399453,67.1225269911364,22.0575369499862,16.8147932092778,27.3002806906946
363,York,PA,442,15.4257824536888,11.7593067003905,19.0922582069871,55.2153016281889,47.1933539263671,63.2372493300107,65.0962360224,56.374457336351,73.818014708449,18.1988965845546,14.2108875364564,22.1869056326528
364,Providence,RI,1019,18.3706384559663,15.7305173479119,21.0107595640207,46.0289124633412,41.0626483158507,50.9951766108318,65.2236005519372,59.301607648903,71.1455934549714,24.8710977900344,21.8003032760398,27.941892304029
365,Charleston,SC,945,16.6916102302408,14.0970978698296,19.286122590652,46.6220238645763,41.7376019451575,51.5064457839951,71.2146667033281,65.1969134050847,77.2324200015716,22.5902291674,19.5705731171765,25.6098852176235
366,Columbia,SC,1011,22.3619008002957,19.4592328050996,25.2645687954918,37.4022163839755,32.957245119044,41.8471876489071,67.0682695177462,61.1418741545095,72.9946648809828,25.4582098223048,22.3695955125124,28.5468241320971
367,Florence,SC,452,16.6002442448821,12.8680541733293,20.3324343164349,50.6395933163997,43.2824267838113,57.9967598489881,68.9332786113752,60.3710793078342,77.4954779149162,23.5066423864594,19.0732640586676,27.9400207142511
368,Greenville,SC,666,21.0350742520396,17.5506092815218,24.5195392225573,44.6592027866624,38.4851688995731,50.8332366737516,69.7793151797471,62.073341924563,77.4852884349313,27.5652714351502,23.5714117781883,31.5591310921121
369,Spartanburg,SC,279,20.0543816910389,14.8018179136367,25.3069454684411,47.901750995837,38.7825974650518,57.0209045266223,63.0861839795265,52.6359428457695,73.5364251132835,25.0653179428266,19.1933960617901,30.9372398238631
370,Rapid City,SD,181,19.464279001726,13.0157542620216,25.9128037414305,41.5072815295484,30.436367401738,52.5781956573588,50.1070595541167,37.9256285217492,62.2884905864841,18.4450912833196,12.1517699045208,24.7384126621183
371,Sioux Falls,SD,718,16.9604571910619,13.9384120915636,19.9825022905602,59.082710578067,52.2708215937722,65.8945995623618,71.0244471870627,63.5297449010994,78.5191494730261,20.7475562484448,17.4048965568656,24.0902159400239
373,Chattanooga,TN,542,18.9995977157813,15.3303091748516,22.6688862567111,42.1607887997828,35.822962413105,48.4986151864607,60.7128899928265,53.1104336412986,68.3153463443544,24.7819162526123,20.5858865173098,28.9779459879149
374,Jackson,TN,486,17.0514549296987,13.383039878771,20.7198699806263,46.1307936081525,38.9147828637977,53.3468043525074,60.6787323273967,52.4125039869742,68.9449606678192,26.5042136106366,21.9304244672298,31.0780027540435
375,Johnson City,TN,218,19.4040978168773,13.5356279164502,25.2725677173044,57.7286899851409,46.3568647588942,69.1005152113876,67.6432884009564,55.2800608318571,80.0065159700556,24.6047543257009,17.9804973829064,31.2290112684955
376,Kingsport,TN,417,21.3416577645637,16.9077238152569,25.7755917138704,44.8759812130672,37.64596666462,52.1059957615144,56.5668334707562,48.4154359044801,64.7182310370322,29.3977590867027,24.1811249069527,34.6143932664528
377,Knoxville,TN,1031,21.6440508099976,18.7968498009416,24.4912518190536,50.6782499982509,45.7425339210384,55.6139660754634,63.726183337624,58.1844946643453,69.2678720109028,29.6822955875822,26.340097066158,33.0244941090063
379,Memphis,TN,1751,21.7826022944796,19.606719646489,23.9584849424701,41.9648087763972,38.4350794354264,45.494538117368,61.4157655908497,57.1651800826463,65.6663510990531,28.2302592290337,25.7631581401115,30.6973603179559
380,Nashville,TN,2117,19.4122448213228,17.5354753934038,21.2890142492417,45.2515825723919,41.9553294018129,48.5478357429709,65.0654867305411,61.1166916217768,69.0142818393053,24.7140303747171,22.5918573696963,26.8362033797379
382,Abilene,TX,300,23.1155038193211,17.6612557116003,28.5697519270419,44.7551443695377,35.6096935193688,53.9005952197065,56.8322359468897,46.5341174858814,67.1303544078981,27.2484145090475,21.3143153492994,33.1825136687957
383,Amarillo,TX,343,17.1736002721826,12.7914081307539,21.5557924136112,40.5972365300445,32.7946988669928,48.3997741930963,61.207989548623,51.6028896313717,70.8130894658742,19.018036577411,14.3945982236084,23.6414749312136
385,Austin,TX,869,18.5576868903498,15.6910876841635,21.4242860965361,35.5608753612558,31.0429397641555,40.0788109583561,60.4141346908145,54.5302098138776,66.2980595677514,22.4963874897299,19.3388279417941,25.6539470376657
386,Beaumont,TX,392,19.0659952699635,14.7509543293827,23.3810362105443,36.0800753576924,29.2436099840359,42.9165407313489,60.3590519574514,51.5412116661436,69.1768922487591,25.5603057201137,20.5753485823222,30.5452628579051
