HSA ID,HSA Name,State,Medicare Part D beneficiaries (2010),Average number of 30-day prescription fills per beneficiary (2010),Percent of patients filling beta-blocker prescription in the first 6 months following heart attack (2008-10),Percent of patients filling beta-blocker prescription in the 7-12 months following heart attack (2008-10),Percent of patients filling statin prescription in the first 6 months following heart attack (2008-10),Percent of patients filling statin prescription in the 7-12 months following heart attack (2008-10),Percent of diabetic patients age 65-75 filling ACE-I or ARB prescription (2010),Percent of diabetic patients age 65-75 filling statin prescription (2010),Percent of beneficiaries with a fragility fracture filling prescription for an osteoporosis drug within 6 months (2006-10),Percent of beneficiaries filling at least one prescription for a PPI (2010),Percent of beneficiaries filling at least one prescription for an SSRI/SNRI (2010),Percent of beneficiaries filling at least one prescription for a dementia medication (2010),Percent of beneficiaries filling at least one prescription for a new sedative-hypnotic (2010),Percent of beneficiaries filling prescriptions for more than one discretionary medication (2010),Percent of beneficiaries filling at least one prescription for a high-risk medication (2010),Percent of beneficiaries filling prescriptions for more than one high-risk medication (2010),Part D spending per Medicare beneficiary (2010),Spending for non-prescription drug services (Parts A and B) per Medicare beneficiary (2010),Proportion of 30-day prescriptions filled with brand-name products (2010)
11102,Savannah,GA,4798,49.417553214558,81.6326530612245,71.4285714285714,79.5918367346939,77.5510204081633,76.6599597585513,73.6418511066398,18.1818181818182,26.3128020401865,22.0342880021652,8.19027774597277,10.0895434045049,15.9422754955009,37.3602589340596,12.3992370119866,2749.1115416494,7981.95191105824,29.1675500844774
11103,Smyrna,GA,630,46.9203361109953,,,,,71.2121212121212,68.1818181818182,,21.8355668102698,21.6965934166374,6.60511711962126,7.03421766076685,14.6984691362195,29.6798805736643,5.72532068019924,2793.68865390201,8083.91719531324,29.6839936236159
11104,Snellville,GA,976,49.2224079881737,100,,100,100,82.3008849557522,72.5663716814159,,23.9423360817135,23.542311498386,9.8091134201116,7.91836104871288,15.7622121391672,33.3589880693151,8.80643865922249,2663.21326956848,9011.87597925672,26.1657161282566
11105,Sparta,GA,147,53.9065905795716,,,,,71.4285714285714,66.6666666666667,,24.4058041395988,21.7533287526409,,9.24226643502268,10.7632428257808,29.8281694432694,9.3673175142982,2288.25369038998,6153.19538706322,21.2867655381991
11107,St. Marys,GA,430,49.8763643443801,,,,,80.8510638297872,76.5957446808511,,26.7673478427171,24.2816749431802,10.7448146888218,10.02660810288,16.8372729191204,39.0458886943133,12.7022328543168,2526.72237909622,10639.2278676875,28.3510215561802
11108,Statesboro,GA,877,54.2865758277452,80,80,73.3333333333333,73.3333333333333,64.3478260869565,67.8260869565217,,32.9297559612136,25.9944276483099,8.46867182168821,11.3125909975423,20.8754306476183,41.1209986376582,14.721346439488,3032.62569790968,8500.74822255974,26.4184223761868
11109,Stockbridge,GA,1948,49.009131323236,84.2105263157895,73.6842105263158,89.4736842105263,89.4736842105263,72.5225225225225,69.3693693693694,,22.9416986440252,21.0278433654776,7.09431640023355,11.1211374383948,15.5623343396633,33.0797145458794,8.80111266675488,2474.73191984239,8720.63021799915,26.0570146095294
11111,Swainsboro,GA,391,57.7021401287771,,,,,70.2127659574468,70.2127659574468,,31.7623201693579,22.6855829059841,7.3522723293846,9.37698231320502,16.7920530298354,40.6808020199663,15.810106404465,2903.90929592904,7204.92212919807,23.8805709158745
11112,Sylvania,GA,306,51.3421567840261,,,,,74.2857142857143,77.1428571428571,,28.1705119724682,20.9549030736572,5.50836630159023,6.54600336968633,13.5980532653964,39.2337663340254,10.0632103908307,2520.60812647325,8771.25241039419,23.3581074265753
11114,Thomaston,GA,873,45.5721131424677,86.6666666666667,86.6666666666667,80,,70.1923076923077,58.6538461538462,,19.491669882645,21.4813240322458,7.89501292570528,9.18526148745853,12.5712635374104,33.5254206548915,9.00570405672569,2061.18337425941,7502.10976359177,20.3882712981966
11115,Thomasville,GA,1251,47.5576639999674,90.4761904761905,90.4761904761905,71.4285714285714,71.4285714285714,74.1379310344828,63.7931034482759,,28.1890370323402,22.4194061296991,5.88251500277549,9.15676255142361,15.0615655891209,37.5864700158459,10.7526169863428,2248.93508096071,6991.71501962476,23.8662019476468
11116,Thomson,GA,278,50.2238319022036,,,,,80.5555555555556,83.3333333333333,,20.137255865829,19.1336752595961,8.05481569982465,6.57483934276396,12.724306880719,39.9230064807053,11.3702080552788,2352.31233303764,7305.55486434591,24.9424158348655
11117,Tifton,GA,1153,53.6388874272907,,,,,77.2413793103448,71.0344827586207,,32.4055393397151,28.2062382507674,9.37046863614758,9.54820994930708,19.766367110522,42.2981722292584,13.1229101826156,2768.0861805724,8284.77270242071,25.5869214706392
11118,Toccoa,GA,777,52.0263800085289,,,,,65.2631578947368,72.6315789473684,,32.5049778601622,26.180492387418,10.221966465837,10.3433154090386,20.812742510036,37.6966713342045,10.7225517060012,2715.83410455358,8979.84716450197,26.1259787223016
11119,Valdosta,GA,1529,49.6106187428187,85.7142857142857,,78.5714285714286,,77.1573604060914,67.51269035533,,26.0057271006127,23.1635019276748,7.33168314550912,12.6715113159699,17.6942749217973,37.7570285571485,13.2311429256121,2539.02477820287,7678.54056377043,25.5471081583298
11120,Vidalia,GA,904,56.138640987252,,,,,71.8181818181818,68.1818181818182,,34.2518235796511,22.8090794488491,6.94924316673505,12.937787761206,18.8864926589167,47.6092134085404,17.9650036050863,3041.7114329991,7533.14749496875,25.592724879446
11121,Vienna,GA,224,51.9611601587291,,,,,74.3589743589744,76.9230769230769,,25.3471428053628,22.9505597202766,7.0944940971998,11.0956679881489,17.287429921443,42.5369546982008,15.5359262256682,2841.1779637802,7909.83109930896,26.2242076497422
11122,Villa Rica,GA,394,50.9575219290551,,,,,83.3333333333333,85,,22.9748944691617,22.5521457353857,7.03876666101035,11.2048376200588,14.4802209852274,34.4187375513737,9.82369657856792,2630.94114979583,9904.83945466296,26.9902429069741
11124,Warner Robins,GA,703,49.7996939261837,,,,,82.2784810126582,67.0886075949367,,26.6992569706952,19.8371966242143,7.27143935774045,11.7928928597703,15.5999233601774,38.5148667844529,10.6955567242172,2820.11452660988,9607.63974671118,25.5056125970653
11125,Washington,GA,374,46.0092349146822,,,,,79.0697674418605,62.7906976744186,,23.3331222220362,16.9569588077587,6.77635404360255,5.39798617927215,11.348060924018,29.3972574184204,7.0806004504095,2485.05588861848,8362.72349809995,22.4145800713983
11126,Waycross,GA,1578,56.704924614513,100,90.4761904761905,90.4761904761905,85.7142857142857,72.6315789473684,72.6315789473684,,34.9924700745844,24.7609874854675,10.6256098102754,11.5924054921899,21.7589159578904,43.0756077860824,15.0190474319209,2909.67489464672,8829.26864035681,25.353686090565
11127,Waynesboro,GA,310,50.1476558554025,,,,,71.875,78.125,,28.9272283047699,25.0712130009681,9.82002641018061,7.39402825741063,19.998778279303,48.9045259637064,19.8423244414876,2568.0046642705,8589.17876141046,22.7016628328039
11128,Winder,GA,816,52.0967263543818,,,,,79.7619047619048,79.7619047619048,,23.5097256832451,23.2048421039679,5.62535137434233,8.91734463314706,11.8133779185655,33.7354541319417,8.62934185638102,2426.04492854413,7420.77218390543,24.7695260256495
12001,Hilo,HI,2176,43.8392106718072,87.1794871794872,76.9230769230769,76.9230769230769,74.3589743589744,73.4513274336283,74.7787610619469,,18.7283477978497,8.50094379583932,5.55572717248152,4.93853254983811,6.36030422016983,23.3235738850982,3.53762901798717,2926.86925854793,6298.59571068921,30.1186078804547
12003,Honolulu,HI,10446,42.4719092359423,80.4597701149425,70.1149425287356,83.9080459770115,71.264367816092,76.7010309278351,78.659793814433,25.9615384615385,20.458078471211,6.52316674954262,6.74201118871544,4.5682095574952,6.25236005952902,25.3391699513273,4.39302098952096,3152.17957661272,6038.91053390603,33.7465864409161
12005,Kailua,HI,615,42.6355169007664,,,,,72.7272727272727,86.3636363636364,,19.168617627746,8.73023129507992,6.5883614174907,5.77618931838824,7.45322567034413,24.305064840801,4.83126292220648,2927.01044620125,7102.95055484125,32.3364868068216
12007,Kealakekua,HI,525,39.4812440199115,,,,,75,80,,19.4848077298314,11.7827971407924,6.58957293708241,6.78073864432599,8.65373505713697,22.6131220798182,3.53076520178287,2712.00993301283,7389.70436753437,32.1261366018324
12008,Kohala,HI,86,40.2499597440674,,,,,85.7142857142857,,,,,,,,,,2721.1365741445,7340.37188028979,26.4581951382025
12010,Lihue,HI,803,42.9166029536821,,,,,81.3333333333333,86.6666666666667,,20.1939029122669,9.29168618648733,5.74015925162039,6.14284437365525,7.97639454209379,20.4785168269705,4.61101917210656,2876.48530269447,7432.88992335272,28.7889088857599
12012,Wahiawa,HI,395,41.5579274178248,,,,,74.2857142857143,77.1428571428571,,22.4187545369509,6.31382456933518,5.65488206611565,3.9987083160832,6.0342198567098,19.7352810220322,,2970.57290478154,6782.19683892407,33.1735688725716
12013,Wailuku,HI,1256,40.0377059669257,,84.6153846153846,,,74.5283018867924,80.188679245283,,17.4993989508778,7.92617629832948,5.74800106732268,5.5824639477719,6.41081554372802,20.0844646985412,3.84100329986262,2676.58790114475,6849.45160235585,26.2428074808302
12014,Waimea,HI,237,38.5761457925358,,,,,69.6969696969697,84.8484848484849,,17.6054717403992,5.45462253530389,,4.96449004539615,4.69259191747316,24.9187268054391,6.23327778150675,3053.86682162651,9364.97852422067,25.1586189539133
13003,Blackfoot,ID,530,45.8088514851359,,,,,57.6271186440678,67.7966101694915,,23.7981598075519,20.385320248364,3.54544718241795,8.28179928292377,12.2670344635268,30.6420499785259,6.64493052005933,2051.88644533274,7709.67909038914,20.3100542756134
13004,Boise,ID,3350,47.7721112866156,80,68,68,68,75.78125,66.015625,,23.474734444357,21.2940260245823,5.57938277872403,8.20969942187135,13.2435280005688,26.865144630006,6.34246999373338,2323.55149882927,7136.5556439708,23.0632262629164
13005,Bonners Ferry,ID,185,42.3170412966772,,,,,80,73.3333333333333,,22.3692934025084,16.003540599834,,5.87112221439196,8.54400639311307,17.2071906132814,,2136.08649951061,6447.01525571906,24.0420010088479
13006,Burley,ID,632,43.358028975982,,,,,72.3076923076923,61.5384615384615,,24.8738432058008,16.5020116867219,2.7946029001021,6.65488496711943,10.5632140304173,27.1724310628229,6.79511177694007,1691.98721229599,7123.86009252748,21.2105154790032
13007,Caldwell,ID,791,46.2291178954798,,,,,84.7222222222222,79.1666666666667,,27.3300796496351,19.3880014889011,4.75324152940868,8.1548542461441,14.5156536591333,29.0316485056627,5.33427428770812,2148.16492865815,7273.85107562211,21.4319921151087
13009,Coeur D'Alene,ID,2023,47.0817245127008,85.7142857142857,85.7142857142857,,,73.8372093023256,66.8604651162791,,23.5496865391793,19.8471390024041,5.87726610088072,7.98380638834005,12.6800059928357,25.2083091796269,6.054694468492,2182.37735811175,7664.14630809307,23.4292985063641
13010,Cottonwood,ID,97,39.6639786054555,,,,,,,,22.9205671159864,16.2895603213846,,,14.6789128468783,29.2158434947384,12.4061110020526,1698.28334775169,8458.51792234782,19.8558875850377
13012,Driggs,ID,142,46.0185056114054,,,,,,,,21.805505474366,15.9475483073799,,11.0956935185881,11.8874129731108,32.7810228918948,8.4183144187544,2039.70296763108,10153.3249546338,26.6322337397438
13015,Grangeville,ID,232,45.247298570825,,,,,92.8571428571429,,,28.2628078838335,17.2398920594709,,5.04699418744267,8.52528032436511,18.9471782359544,,1720.36463430101,7247.01642225827,16.6435826633688
13017,Idaho Falls,ID,2317,44.4947513680357,86.3636363636364,77.2727272727273,86.3636363636364,90.9090909090909,65.3284671532847,60.2189781021898,,23.0293208140112,20.4926847790672,5.91920775178482,7.53668371977411,13.027351776936,29.9838222080798,7.37024849887153,2081.07732639313,7461.35028140274,22.4898725750896
13019,Kellogg,ID,335,48.0385517110042,,,,,69.047619047619,66.6666666666667,,23.3985656785901,18.641450368601,4.90478293237788,4.08042471209756,9.14414941388928,28.0509970219379,6.65930172704151,2335.10512152524,8400.61427058531,21.9955825831927
13020,Lewiston,ID,1279,47.5898417834666,91.6666666666667,,,,70.9090909090909,65.4545454545455,,26.8443664578602,17.5871645280287,5.44815455994126,6.71962567195728,12.8186500849151,24.9820132077761,6.15745250809308,2148.37223955096,8411.23989619062,21.2498726789664
13021,Malad City,ID,110,48.7654990518195,,,,,,,,26.5576699178677,19.5956601324622,,,11.5215594729283,34.6425204035,,1903.04133774877,10386.017283291,17.5404015823893
13022,McCall,ID,179,46.3880805621443,,,,,,,,19.495025989851,20.2966362541406,,10.3276287067331,14.0410947725843,30.0867193897036,,2122.18990588402,7668.47303988393,20.4001416435068
13023,Montpelier,ID,152,40.4205153763826,,,,,,,,23.9529697527634,17.4515646976512,,7.05020932334568,11.9271341884528,29.4072347088032,,1725.10089200059,8501.77995431108,19.870808658444
13024,Moscow,ID,410,43.36145989989,,,,,55.5555555555556,55.5555555555556,,14.2121556059425,18.4515712978827,4.26786420046373,8.74955493744932,9.852002545194,20.9603655267995,3.94995516991271,1958.16073505706,9061.74513182929,19.593073391655
13025,Mountain Home,ID,272,51.7131107568006,,,,,65.2173913043478,65.2173913043478,,25.2730306441956,17.7773943199362,4.64361200939507,6.46462045216099,11.0508725160931,32.2740523770247,7.56774063908982,2449.18931182891,6530.25924265061,22.2701664592081
13026,Nampa,ID,804,49.8255597391865,100,100,,,81.9277108433735,71.0843373493976,,24.1210925488374,19.9619360040342,5.545265259631,8.12366138434513,13.0467702212034,26.4658113858141,7.24972140337592,2357.80863819166,7851.73121005442,22.3709684960237
13027,Orofino,ID,199,47.7046388601501,,,,,88.2352941176471,,,26.8362638325198,21.2144229948843,,5.35152318756135,15.1241727630554,24.8761886756243,5.56482277340059,2421.72244451565,7134.39909451645,19.9564866704498
13028,Pocatello,ID,1249,48.4251410643112,,,91.6666666666667,,63.3333333333333,65,,24.7815817947437,23.5912244359237,5.5067181935033,8.64551479951129,14.6310607992752,28.305884644439,6.42447506570665,2293.39760438147,8039.90634775284,20.3980371220002
13029,Preston,ID,180,44.5572493659622,,,,,,,,35.9032741412719,16.9873012218296,,11.2848025036927,14.5799366622916,23.1077553384969,7.87095317613976,2537.2223431131,9245.30269752348,22.0567298677342
13030,Rexburg,ID,433,42.5980067293774,,,,,65.9574468085106,61.7021276595745,,24.7632496850792,17.735013195139,3.70332393094923,9.328596443796,12.2539729503615,24.7728879997928,5.34704404644456,1804.34994168268,6726.10743207297,21.1912790788583
13031,Rupert,ID,244,38.667444352745,,,,,71.4285714285714,76.1904761904762,,17.947175655887,15.2316452493248,,8.00015630625798,8.64066675215051,24.1910275937109,9.04565769905043,1601.07141951738,4408.64231852023,21.0004294487293
13032,Salmon,ID,316,45.1074313231494,,,,,74.2857142857143,71.4285714285714,,23.4103651740393,17.8179481645301,,6.74506753123072,9.65377857095134,26.3519568377694,5.44344832149408,1885.46063982155,7314.92381177713,20.1606980191286
13033,Sandpoint,ID,525,44.9487969555839,,,,,77.2727272727273,61.3636363636364,,22.6849145067174,17.0929464475252,4.39750015538814,5.8391103998197,9.62532433804626,20.7885632310051,3.69404797766246,2057.70419236225,7174.80492862709,20.5711871566782
13035,Soda Springs,ID,138,53.5805823971839,,,,,64.7058823529412,,,26.2009969926582,16.7378113263893,,,12.8501600577991,26.876656251092,,2515.41127212,8120.38053332567,20.996001267729
13036,St. Maries,ID,220,47.7782002462404,,,,,76.1904761904762,71.4285714285714,,27.0279650619131,18.309525018449,,6.64618120638528,11.8417736202842,21.2246129256912,,2356.31673963501,7774.28470495615,20.7767294610851
13037,Sun Valley,ID,471,31.1488915248301,,,,,,,,13.00777876069,15.2050332814716,4.72589385962932,16.8556851674561,10.2460062659878,20.6114922790907,3.039834459387,1556.67924048706,6252.94558596278,29.6396098751725
13038,Twin Falls,ID,2429,47.5093025810174,93.5483870967742,83.8709677419355,87.0967741935484,80.6451612903226,77.0949720670391,74.3016759776536,,31.4664738714827,21.6131155035937,4.4062297891866,6.70075409821283,15.2855830910913,26.2765705283125,5.88416476434867,2037.9732636049,6824.92238537775,18.9738253290597
13039,Weiser,ID,205,41.499037222532,,,,,78.5714285714286,,,22.5693355265087,15.3344736114859,,,9.11683232049468,24.4489761600372,,2186.00673664834,8167.63906803769,22.040555314468
14001,Aledo,IL,364,45.7886985770048,,,,,64,64,,21.3303311746555,10.5772097801051,4.8592595122455,,6.39856675440917,26.2870327093528,4.60374009075364,2156.79980328396,7272.42499623394,22.7816574099953
14002,Alton,IL,2712,51.5042700618335,81.4814814814815,74.0740740740741,88.8888888888889,70.3703703703704,70.5263157894737,72.6315789473684,,24.6642129591642,21.8731549242771,9.1443478015927,6.59539552911661,15.1959865668743,25.3544185464114,5.3265348916334,2599.73264611826,8870.76853154954,24.1927838538715
14003,Anna,IL,513,52.7342484720384,,,,,71.1864406779661,81.3559322033898,,24.3399429760861,23.2515379286045,9.0661071171224,2.2785259454021,14.2891122134538,27.7112398565433,5.68871655921339,2953.25636193757,7259.9278920228,27.574589613832
14004,Arlington Heights,IL,7611,45.5421760219677,82.258064516129,80.6451612903226,74.1935483870968,74.1935483870968,71.6814159292035,69.5575221238938,10.0840336134454,20.6618733004348,15.1928060290828,6.08423212310175,7.32239841356194,10.6821721047881,17.3560355241619,2.78192438104943,2382.92790466567,9832.45117617109,26.7478997386334
14005,Aurora,IL,3064,49.7457066953648,73.5294117647059,79.4117647058823,79.4117647058823,67.6470588235294,81.8965517241379,77.5862068965517,,24.4687081059064,19.6316737167777,7.64073486442519,4.87562547329573,13.0181061033202,22.4414448035928,3.28532267419742,2416.04917350831,10230.4059996758,22.8431942857601
14006,Barrington,IL,2498,44.125484130463,88.4615384615385,84.6153846153846,76.9230769230769,73.0769230769231,71.889400921659,72.3502304147465,,19.3924058833518,14.3588139753995,7.50775135706604,6.65003898353866,9.78237307984904,20.4078384007393,3.11680986687148,2327.92789693879,8901.48859343016,28.3279426307458
14007,Belleville,IL,3996,53.4764334333291,85.7142857142857,85.7142857142857,69.047619047619,66.6666666666667,74.5495495495496,69.1441441441441,,24.3104537419686,20.2744075485955,8.55277684678166,6.27812146725227,14.5444875910275,26.9414950125293,5.51332338328028,2803.19855119264,8862.8512088575,25.562316825207
14008,Belvidere,IL,953,50.1057103395128,,,,,69.2307692307692,74.0384615384615,,23.1262783904128,16.2291162020658,6.32428303262404,5.17695940382181,9.69822072760945,22.6500801399228,3.13363516772302,2473.1426176149,9181.97877191975,25.4866615246994
14009,Benton,IL,419,55.0648447049993,,,,,71.4285714285714,73.469387755102,,28.1618357328488,20.369030756633,6.69427678709515,5.74062073295161,14.1298580851625,30.4880806019077,8.53449942306786,2803.51172875772,11941.7114187201,24.754760743126
14010,Berwyn,IL,3144,43.0174173768175,92.6829268292683,78.0487804878049,70.7317073170732,65.8536585365854,72.2527472527473,71.978021978022,,21.929841052848,13.2136823182993,5.469057614082,4.26396984507871,8.79284390017765,16.508247179839,2.03902011043175,2202.19302529638,11122.1314451587,23.9192743336792
14011,Bloomington,IL,1955,49.8224691527976,95,75,95,90,72.3270440251572,73.5849056603774,,21.3497255130151,17.989104301226,6.87503243599026,4.88890246931077,10.4777100291295,22.5103577513784,4.40465132040853,2691.90196316634,8140.49785117385,25.1175428309874
14012,Blue Island,IL,1042,49.4617290935555,,,,,73.5294117647059,73.5294117647059,,23.1822470419467,17.4273732165011,8.13899866908868,6.9816026716273,12.7475438668443,21.1530821335307,2.67348458135428,2564.86286062093,12814.0749183234,24.077981512025
14013,Breese,IL,789,47.547236699486,,,,,75.4385964912281,63.1578947368421,,17.2956040556081,18.8268731340361,7.99331087109281,3.87003944296512,10.1586255293405,25.543505267521,5.63452770286536,2259.46012984244,8218.12708146216,23.1354682738822
14014,Canton,IL,548,54.4511124184658,,,,,74.0740740740741,70.3703703703704,,24.141894587446,19.946444691708,7.73295014812363,5.34472782649159,12.1251040077793,27.6886776476391,5.28561578588762,2644.06785662951,7455.01690620162,20.5794464971733
14015,Carbondale,IL,461,48.0742670542878,92.3076923076923,100,,,72.9166666666667,66.6666666666667,,25.2046836449647,18.8745976381324,6.27113919274004,10.4655642078975,14.0930529120826,26.8062775012894,7.48191442684996,2528.91403355464,7107.58578573674,25.5091690697783
14016,Carlinville,IL,425,49.9463738059417,,,,,82.3529411764706,84.3137254901961,,21.9981942855797,22.5746681409862,7.41447861943589,3.2802082620959,11.7663211364572,25.1635493936175,5.96839555024823,2627.22496663585,7619.36904983591,26.6351119865418
14017,Carmi,IL,329,50.113820497352,,,,,62.5,46.875,,29.1783488138645,19.5669260254703,6.8011957203843,5.58395514846952,14.9860472411325,25.6396321620134,5.7058345522546,2557.72960230465,6836.68465841244,25.2127613769046
14018,Carrollton,IL,175,53.3122685197757,,,,,68.4210526315789,89.4736842105263,,24.3026596811923,23.8500584785927,7.98875888264389,,13.2778219215896,30.4315136982098,10.6157021925236,2484.79114066694,10384.7016081432,19.3546423478116
14019,Carthage,IL,535,50.6899624417602,,,,,79.5918367346939,77.5510204081633,,21.6778533953973,15.7336506772204,5.00127776479498,3.45707842716089,10.0216099050217,20.6697957029607,3.57736952845788,2312.45238456883,6203.19792794046,22.8056845300425
14020,Centralia,IL,1136,51.8615533558128,82.1428571428571,85.7142857142857,67.8571428571429,67.8571428571429,82.5,70,,25.8890194442759,20.0132994533294,8.21068032475543,5.99035716123641,14.4457624090631,26.8785587525529,5.98997340052268,2724.5851687127,10496.1885256806,24.7539047954598
14022,Chester,IL,438,54.9124761215717,,,,,74.4186046511628,58.1395348837209,,23.3153096150177,23.1295305978549,5.06651486034395,6.23498194873859,13.2648605217374,26.4181477304154,6.39867192103817,2538.89590034069,8881.22843636317,23.6185032432357
14023,Chicago,IL,35701,45.3519125063799,82.7102803738318,77.5700934579439,80.607476635514,74.2990654205608,76.5009380863039,71.6932457786116,9.61098398169336,22.1271033954837,14.0428616851957,6.53977632782513,6.59765009847491,10.7112126712305,19.7363882781267,2.93290190166959,2501.54902582018,12165.9704115454,24.9046340480085
14024,Chicago Heights,IL,2564,45.207159325136,88.2352941176471,85.2941176470588,70.5882352941177,70.5882352941177,70.2290076335878,74.4274809160305,,19.5351308033649,14.5889895369444,6.32172576295521,5.31969797912621,9.98098866354009,20.5360548454074,3.35442373436352,2358.8600840211,11686.7027143466,25.2399013188807
14026,Clinton,IL,345,54.30100558347,,,,,71.875,75,,27.1938840206786,16.8628962125135,6.8076402057137,3.09939943217962,11.463468783861,26.4084946614174,7.25186880002087,2659.37384191672,9083.40972139916,24.6673202630393
14027,Danville,IL,1861,46.4083695400883,83.3333333333333,86.6666666666667,60,70,66.9950738916256,63.0541871921182,,20.6164001073168,15.9988396437168,7.11614169541957,5.08072647219645,9.58332263337379,25.2178071995449,5.06243338641125,2235.86924920386,8013.69969965002,21.7222057361573
14028,DeKalb,IL,1178,50.5965293296469,,,,,75.8620689655172,73.5632183908046,,21.4125680747816,16.9303040080842,6.01996054851286,4.9279015087291,9.82942286609814,23.7749322086447,4.9260772423105,2443.85539188304,8867.5973104769,22.5616656070158
14029,Decatur,IL,4112,52.0262713029055,94.9152542372881,89.8305084745763,77.9661016949153,71.1864406779661,68.7671232876712,75.0684931506849,,25.1252467933504,19.2686325308235,7.65761240701255,5.46697528996991,12.7775249286314,26.8388139786949,5.39210827935388,2596.87666073663,7848.87563522036,23.2976106598332
14031,Dixon,IL,705,49.4418749588812,,,,,71.830985915493,77.4647887323944,,20.5317418502653,17.484383540423,4.2250320516187,3.61142221860952,9.83688419796415,17.5013230459411,2.73563227453012,2323.22920336775,7674.48756346275,22.1703256188542
14032,Downers Grove,IL,1770,47.1024910797754,86.6666666666667,80,73.3333333333333,,79.4117647058823,82.3529411764706,,19.6402207071459,15.8923441691509,5.96429673549847,5.35290576036796,9.67187025668138,17.2739637994243,2.76719743057348,2319.43956760155,8817.37550888402,25.5095596968558
14033,Du Quoin,IL,359,50.620998639533,,,,,65.7894736842105,73.6842105263158,,26.1985670835977,17.1757942509991,6.3397668965845,7.39173318029236,15.0567741832848,28.6012636217753,7.88514251836455,2943.4466584948,7517.33321121548,27.5410749458128
14035,Effingham,IL,1824,49.6821844584229,95.8333333333333,95.8333333333333,75,62.5,75.3012048192771,72.8915662650602,,25.5018795389597,18.8272144985821,5.60612216346368,4.11646110031471,11.5925201888589,28.876519976824,6.11038221368488,2346.78213026826,7902.14316974764,21.1307746815828
14036,Eldorado,IL,436,52.4315494613082,,,,,74.1935483870968,59.6774193548387,,24.0399509874126,21.60576652938,7.98545416356467,6.8516704336989,14.4557652620537,37.58907852753,10.9547054520784,2899.06635401991,9387.44848660587,26.6627233576055
14037,Elgin,IL,6714,47.0978325291473,90.9090909090909,87.8787878787879,81.8181818181818,78.7878787878788,74.0121580547112,70.3647416413374,18.3333333333333,21.42763141973,15.6243129824684,6.56501564464775,5.73346926690801,10.3409227722889,23.0061227521425,4.60773684032124,2394.26699312693,10111.9206598794,25.2985617638875
14038,Elk Grove Village,IL,2848,46.2362952239454,93.5483870967742,90.3225806451613,77.4193548387097,77.4193548387097,74.2857142857143,68.9795918367347,,20.6812245832435,14.7706088668494,6.35745274399693,5.2996378326394,9.36026395539949,21.0347028429574,3.13925345867592,2253.72673790199,10244.4616144799,25.3998429242356
14039,Elmhurst,IL,4403,44.7837331944996,84.6153846153846,71.7948717948718,79.4871794871795,79.4871794871795,74.8283752860412,73.4553775743707,27.1186440677966,20.2755342420908,14.9880277618636,6.53411364373218,5.98601219083511,10.4482142802914,18.2166804634233,2.61159852501815,2308.62723696033,10171.926286356,25.5854212112809
14040,Evanston,IL,6517,42.1977395263086,79.3650793650794,82.5396825396825,77.7777777777778,68.2539682539683,70.4188481675393,79.0575916230366,16,19.494513303645,14.9262915266979,6.07659198120231,9.36734416112397,10.6139520655973,16.697328079,1.84770801572944,2520.00158657852,9575.85891758844,30.0981143648423
14043,Fairfield,IL,618,50.4890706516931,,,,,69.8412698412698,65.0793650793651,,22.8795979652215,17.0039472788075,7.78240067618304,6.02712626565758,10.8715008659463,29.4891614647912,5.59592063840518,2331.20015605535,7525.1205685163,24.1991211726394
14044,Flora,IL,455,55.8366913103727,,,,,77.2727272727273,68.1818181818182,,31.5406835657832,21.8820705976375,6.69368168092253,2.77227921338957,12.9694948775839,33.4864388058137,7.78958419831756,3035.39630380319,9069.49572049153,25.3706640044313
14045,Freeport,IL,1422,50.2598897344939,70.5882352941177,76.4705882352941,,,66.3934426229508,74.5901639344262,,23.7098089387051,16.7310213571704,6.70004007466503,3.61344444012831,10.3571773190627,22.1277367515071,3.2946935549345,2406.1826828367,7471.10702405006,22.749942017053
14047,Galesburg,IL,2045,46.545565097765,76.3157894736842,68.4210526315789,73.6842105263158,63.1578947368421,72.5388601036269,63.7305699481865,,20.875334424557,15.4886863522388,5.76293589652167,4.2444139518889,9.71759671201018,31.4079359146507,7.59737242879211,2325.90338271442,7931.7179985688,21.4569373317168
14048,Geneseo,IL,490,41.300372229542,84.6153846153846,84.6153846153846,,,63.3333333333333,73.3333333333333,,20.7932709895838,15.7487443202748,3.55334862641961,3.19003883304203,9.09793321848682,24.0305224069938,3.92381347332256,2017.84302107761,7863.1022472926,19.8898063406616
14049,Gibson City,IL,292,50.0806879580107,,,,,66.6666666666667,54.1666666666667,,26.8437711036211,13.4535672147059,5.84232208947633,,8.13021351268143,27.167770179041,5.56708016478926,2395.59825103461,8871.78131254313,20.8135189170383
14050,Glendale Heights,IL,937,49.8963185802592,,,,,72.5663716814159,76.1061946902655,,23.3282681334346,16.6903350483838,8.74241604271928,7.94199979654017,12.6639082412562,22.2473475373569,3.24331118245541,2819.92179624107,10695.3569290203,25.7501231001553
14051,Granite City,IL,844,48.7418606995464,90,75,,60,78.0487804878049,70.7317073170732,,23.9274844174859,22.0369445539575,8.82109754716889,5.4291390402727,14.1699623163391,26.636789504066,6.74469291808288,2562.29436120943,8692.35280384097,25.7773294392519
