County ID,County name,Medicare enrollees (20% sample) (2003),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)"
17157,IL-Randolph County,906,6291.05,6907.92,3554.21,4065.19,1560.36,1579.15,692.48,748.95,281.72,303.56,39.06,47.88,172.78,171.27
17159,IL-Richland County,571,5461.65,6233.03,2824.8,3397.35,1091.28,1159.46,815.69,887.7,522.96,579.3,34.99,42.4,204.16,199.96
17161,IL-Rock Island County,3647,5847.1,6432.16,2961.11,3458.88,1826.01,1855.18,552.78,581.89,250.28,266.18,73.4,86.02,189,186.6
17165,IL-Saline County,823,4761.47,5420.66,2252.83,2760.21,1223.54,1274.59,819.18,897.97,185.45,205.64,56.18,63.94,237.85,233.87
17167,IL-Sangamon County,4798,5640.28,6119.57,2974.22,3344.16,1618.18,1688.88,532.43,566.86,199.42,213.92,89.71,84.18,229.83,223.96
17169,IL-Schuyler County,232,4257.12,4778.71,1879.99,2145.87,1100.03,1198.19,820.38,896.03,,,285.13,352.21,101.55,106.12
17171,IL-Scott County,149,4008.71,4524.84,1939.23,2279.09,1091.67,1193.01,648,705.34,,,,,198.15,204.29
17173,IL-Shelby County,656,6384.39,7171.23,3297.08,3956.81,1784.77,1800.43,714.46,781.81,260.61,288.85,,,251.54,248.45
17163,IL-St. Clair County,4766,6665.41,7182.61,3662.28,4093.05,1849.77,1871.43,600.02,633.15,213.81,226.7,168.46,188.28,174.63,171.71
17175,IL-Stark County,211,5816.69,6251.08,2933.81,3241,1614.21,1666.61,912.4,963.44,211.7,226.22,,,118.95,119.17
17177,IL-Stephenson County,1457,5141.38,5710.36,2806.24,3211.13,1364.98,1453.91,603.92,650.5,104.12,113.29,91.14,108.87,174.92,172.47
17179,IL-Tazewell County,3528,5573.99,6068.33,2743.94,3125.2,1630.46,1677.15,726.01,768.84,168.49,180.33,94.58,109.1,209.15,207.62
17181,IL-Union County,519,4557.9,5082.71,2260.47,2597.53,1220.09,1308.47,589.6,648.83,233.57,255.4,,,175.31,172.55
17183,IL-Vermilion County,2063,6117.08,6476.96,3398.02,3654.5,1566.83,1608.93,669.14,712.7,151.09,154.48,91.73,105.95,247.06,244.34
17185,IL-Wabash County,463,6175.95,6878.45,3094.97,3653.75,1686.51,1720.71,1004.57,1094.39,177.12,191.29,,,208.46,210.66
17187,IL-Warren County,620,5688,6352.76,3151.49,3581.14,1297.93,1417.24,697.45,761.76,296.66,329.11,,,209.09,210.99
17189,IL-Washington County,452,6178.72,6572.56,3277.26,3540.4,1582.88,1615.93,868.24,942.18,203.43,223.64,,,239.35,235.89
17191,IL-Wayne County,604,6422.01,7191.97,3262.66,3870.84,1575.04,1596.25,988.85,1083.29,254.04,281.86,128.2,148.5,232.73,229.51
17193,IL-White County,541,5800.98,6189.65,3083.21,3330.74,1387.48,1407.86,932.13,1019.79,146.29,162.05,,,179.14,180.3
17195,IL-Whiteside County,1921,5895.42,6474.69,3093.02,3542.53,1708.75,1754.9,635.18,683.4,244.84,270.51,62.49,73.72,153.15,150.67
17197,IL-Will County,8198,7726.57,7518.89,4282.95,4294.82,2150.63,2013.18,624.61,580.06,322.41,301.36,177.77,168.5,169.32,162.5
17199,IL-Williamson County,1838,5960.95,6576.42,3086.36,3584.49,1625.15,1652.71,686.42,751.65,216.56,234.86,119.01,131.31,229.87,225.16
17201,IL-Winnebago County,6813,5553.06,5788.69,2962.61,3135.43,1508.13,1564.88,651.78,652.39,205.66,207.64,59.17,65.44,168.77,164.16
17203,IL-Woodford County,840,4695.34,4906.29,2281.04,2416.51,1333.74,1348.9,817.51,865.15,115.19,123.14,,,131.27,130.14
18001,IN-Adams County,768,5757.18,6806,2961.71,3379.37,1565.14,2165.8,789.81,800.95,165.94,169.94,127.66,137.64,158.54,160.94
18003,IN-Allen County,7190,5503.71,6053.92,2804.37,3151.57,1614.5,1800.06,612.64,621.34,154.99,158.31,138.02,139.79,179.69,182.62
18005,IN-Bartholomew County,1693,5783.14,6452.54,3108.34,3503.84,1310.63,1496.16,773.03,814.45,184.3,196.26,223.54,259.83,193.19,189.32
18007,IN-Benton County,208,4935.09,5448.03,2628.02,2953.3,1396.24,1552.83,402.78,416.05,179.06,187.95,,,302.7,301.93
18009,IN-Blackford County,418,6128.9,6611.19,3107.96,3182.68,1424.32,1773.72,1129.4,1173.36,101.52,104.93,,,275.57,272.33
18011,IN-Boone County,900,7107.59,7927.01,3918.59,4157.98,1746.07,2320.13,857.19,856.62,153.48,154.44,195.71,187.72,238,237.77
18013,IN-Brown County,420,5491.45,5819.35,2858.95,2913.69,1320.61,1528.53,649.75,670.65,195.74,205.16,194.32,224.81,287.06,285.31
18015,IN-Carroll County,422,5039.89,5766.15,2504.22,2830.68,1529.63,1894.12,589.63,606.91,85.83,88.86,,,269.08,268.56
18017,IN-Cass County,1024,5743.97,6673.11,3127.22,3624.38,1412.23,1777.38,771.42,809.93,107.24,111.08,105.01,120.54,227.4,227.75
18019,IN-Clark County,2296,6993.48,7601.92,3467.38,3865.23,1918.7,2099.44,729.66,747.81,255.03,263.52,331.08,336.85,294.89,292.3
18021,IN-Clay County,769,6121.02,6962.79,3124.87,3523.01,1638.03,1985.81,724.66,772.06,254.4,268.4,,,236.22,237.99
18023,IN-Clinton County,699,5545.92,6093.61,2652.38,2839.3,1481.06,1815.7,876.49,897.35,60.73,62.16,196.15,198.69,279.57,276.78
18025,IN-Crawford County,299,5375.06,6385.73,2926.89,3408.11,1174.05,1614.74,757.24,787.32,130.65,137.51,,,267.28,322.85
18027,IN-Daviess County,772,6444.02,7460.36,3463.51,3994.58,1528.96,1918.96,880.48,933.65,253.95,270.63,,,229.01,232.13
18029,IN-Dearborn County,1059,5847.89,6396.38,3185.04,3552.69,1561.54,1719.57,668.96,682.37,129.08,134.21,74.72,74.8,222.27,221.4
18031,IN-Decatur County,663,5265.79,5906.24,2631.06,2877.5,1215.35,1565.01,754.88,761.6,191.25,192.92,209.14,244.24,276.17,268.91
18033,IN-DeKalb County,851,5280.32,5966.58,2815.99,3170.52,1248.51,1554.67,715.19,725.99,169.94,174.34,,,275.68,275.18
18035,IN-Delaware County,2872,5770.57,6314.13,3083.25,3261.44,1678.25,2018.77,554.18,566.75,111.34,115.05,81.24,86.52,257.85,256.24
18037,IN-Dubois County,1027,5882.18,6945.75,3366.95,3861.22,1408.14,1893.74,817.09,867.31,113.75,122.15,54.89,64.75,126.64,129.24
18039,IN-Elkhart County,3753,5076.59,5592.66,2569.45,2916.19,1553.1,1710.97,485.08,484.14,169.56,170.65,119.69,128.27,175.3,175.86
18041,IN-Fayette County,685,5685.52,6562.3,3263.76,3649.56,1403.35,1836.34,613.06,644.41,172.66,184.41,,,213.43,209.55
18043,IN-Floyd County,1625,7022.21,7657.61,3631.34,4061.01,1872.04,2048.21,698.14,716.18,243.87,251.91,326.45,329.7,246.65,244.61
18045,IN-Fountain County,561,5837.36,6497.71,2999.03,3445.78,1456.68,1607.61,868.58,917.11,204.46,211.54,,,291.08,292.3
18047,IN-Franklin County,435,4628.12,5246,2314.82,2610.57,1199.01,1482.07,767.87,791.39,111.7,119.43,,,190.68,186.58
18049,IN-Fulton County,622,4906.4,5284.77,2482.32,2434.38,1239.55,1604.4,864.09,909.78,94.57,99.51,,,196.29,196.08
18051,IN-Gibson County,869,6263.36,7329.59,3155.02,3747.81,1649.42,2007.33,807.52,873.24,341.06,372.7,97.39,113.65,222.53,221.42
18053,IN-Grant County,2099,6421.38,7019.39,3442.31,3771.25,1722.57,1934.39,808.68,847.72,128.57,133.92,71.23,81.9,250.38,249.78
18055,IN-Greene County,891,6650.04,7042.2,3580.22,3683.8,1618.31,1831.72,910.22,955.87,145.23,152.68,171.75,187.23,228.94,229.98
18057,IN-Hamilton County,2838,5921.42,6304.47,2802.45,3025.06,1821.19,1988.09,691.92,691.94,226.56,228.79,171.06,165.44,198.48,193.81
18059,IN-Hancock County,1207,5860.84,6435.55,2958.58,3217.68,1650.03,1953.63,650.3,649.86,233.17,234.78,158.89,165.1,207.43,204.36
18061,IN-Harrison County,822,5909,6818.58,3361.91,3750,1429.48,1903.51,611.82,627.81,135.63,140.37,118.34,129.6,255.67,256.31
18063,IN-Hendricks County,2059,6244.17,6613.36,3299.56,3428.52,1741.15,1975.33,673.36,673.26,142.16,143.49,195.83,195.52,182.13,179.64
18065,IN-Henry County,1513,5660.32,6386.02,2873.56,3141.21,1502.38,1898.52,661.4,682.28,138.84,144.1,245.63,273.56,236.65,236.27
18067,IN-Howard County,2277,6869.54,7643.98,3697.83,4231.21,1745.62,1925.78,858.87,891.41,129.71,134.91,157.41,179.3,275.44,275.5
18069,IN-Huntington County,962,5236.43,5959.88,2747.53,3030.83,1360.53,1786.21,757.98,769.07,134.74,137.94,77.59,78.04,183.15,183.69
18071,IN-Jackson County,1064,4716.09,5338.89,2340.18,2611.06,1188.19,1475.81,709.84,746.18,151.98,162.87,93.98,105.81,238.52,238.74
18073,IN-Jasper County,673,5812.26,6487.13,3200.23,3585.79,1444.83,1706.56,676.36,692.47,179.2,186.5,56.58,54.08,257.56,255.62
18075,IN-Jay County,640,5280.13,6309.73,2755.03,3128.04,1478.87,2074.56,524.29,542.04,96.07,99.14,168.12,192.05,254.61,254.47
18077,IN-Jefferson County,785,5987.67,7296.52,3467.82,4015.24,1293.61,1968.03,676.37,711.41,140.19,149.12,143.97,164.14,278.22,279.97
18079,IN-Jennings County,649,5938.98,6787.46,3102.52,3284.78,1199.74,1755.82,921.23,973.51,212.9,217.25,213.74,251.24,309.45,303.12
18081,IN-Johnson County,2585,6400.59,6963.72,3432,3682.55,1725.16,2021.79,720.24,721.04,168.98,170.42,157.94,165.23,193.53,192.32
18083,IN-Knox County,1148,6590.71,7832.38,3683.93,4364.57,1451.59,1932.32,671.75,710.91,422.74,452.44,63.4,62.53,324.29,329.39
18085,IN-Kosciusko County,1704,4936.24,5460.39,2519.54,2806.71,1380.91,1580.12,610.89,633.08,127.98,132.02,95.16,105.12,198.83,196.71
18087,IN-LaGrange County,617,5061.32,5827.25,2513.18,2900.77,1432.24,1766.13,728.62,749.47,121.71,124.39,,,197.64,200.96
18089,IN-Lake County,11437,7435.78,7667.67,4111.4,4237.72,1958.21,2064.51,713.44,716.13,339.55,343.61,102.39,100.59,203.41,202.27
18091,IN-LaPorte County,2741,6132.83,6444.54,3322.79,3480.77,1713.89,1834.12,490.12,500.56,222.91,225.62,171.34,191.09,211.14,209.98
18093,IN-Lawrence County,1282,5660.77,6518.08,3110.1,3550.3,1210.13,1544.86,811.71,856.4,265.63,283.39,66.33,74.77,216.76,221.12
18095,IN-Madison County,3718,6202.8,6761.94,3314.39,3610.94,1404.51,1661.97,922.03,920.69,174.71,175.97,134.47,138.86,257.77,254.04
18097,IN-Marion County,15880,6473.39,6722.91,3427.2,3564.11,1743.41,1863.73,665.05,665.88,235.69,237.11,194.17,190.4,207.35,204.19
18099,IN-Marshall County,1135,5686.09,6405.8,3001.65,3321.08,1519.26,1874.55,710.46,729.59,185.22,189.2,100.46,113.69,171.26,172.04
18101,IN-Martin County,291,5258.82,6570.79,2885.1,3424.09,1201.38,1896.86,646.47,683.11,299.76,319.53,,,231.01,231.22
18103,IN-Miami County,843,5611.25,6359.41,2899.92,3238.17,1470.62,1808.7,823.22,860.69,81.89,87.31,146.7,162.72,179.57,184.25
18105,IN-Monroe County,2131,4967.54,5521.42,2312.61,2682.16,1609.5,1750.89,560.1,582.36,181.11,189.96,133.73,145.83,163.15,163.36
18107,IN-Montgomery County,956,5557.59,6329.75,2985.35,3387.68,1458.48,1793.81,608.76,630.96,179.82,189.91,,,257.08,252.52
18109,IN-Morgan County,1350,6151.79,6671.68,3276.68,3476.04,1569.81,1867.8,643.18,643.59,169.08,170.32,227.04,241.82,271.98,267.78
18111,IN-Newton County,300,5401.32,6004.02,2634.41,2932.02,1423.97,1676.41,772,800.24,260.25,273.02,,,272.53,275.67
18113,IN-Noble County,906,4259.27,5015.12,2137.25,2479.86,1138.08,1513.1,592.22,611.12,114.27,116.8,107.92,114.29,169.93,172.65
18115,IN-Ohio County,152,4769.26,5467.58,2152.47,2442.63,1526.67,1897.22,610.18,623.25,,,,,172.81,172.67
18117,IN-Orange County,558,5996.49,6966.74,3255,3670.02,1262.63,1717.67,955.54,1009.17,197.29,210.19,,,191.19,192.46
18119,IN-Owen County,499,6141.67,6844.04,3342.13,3736,1631.55,1879.04,767.62,796.57,174.29,183.59,,,134.88,137.61
18121,IN-Parke County,363,5639.99,6271.47,2795.66,3193.18,1680.53,1847.08,623.14,657.48,204.09,218.98,,,220.28,219.08
18123,IN-Perry County,501,6430.66,7790.76,3796.57,4411.87,1552.19,2210.38,645.01,687.78,217.54,234.62,,,172.34,170.9
18125,IN-Pike County,351,5758.07,6794.86,2767.1,3289.07,1418.3,1807.8,898.01,954.4,242.11,261.27,,,252.66,268.11
18127,IN-Porter County,3036,6253.59,6613.46,3053.18,3349.84,1770.45,1854.9,722.4,723.27,309,313.57,188.65,164.05,211.15,209.57
18129,IN-Posey County,548,5955.4,7290.89,3290.51,3888.16,1480.33,2070.81,363.59,399,246.44,273.64,409.68,481.81,187.73,187.04
18131,IN-Pulaski County,401,5601.03,5984.04,2660.86,2683.19,1262.24,1555.18,1325.15,1391.65,154.54,164.24,,,193.03,182.67
18133,IN-Putnam County,819,5529.87,6166.81,2904.07,3152.11,1354.91,1666.51,600.49,616.5,156.09,163.48,301.18,350.02,214.83,213.41
18135,IN-Randolph County,837,5586.12,6362.21,2756.02,2854.87,1467.97,2060.42,840.56,879.07,94.56,98.16,155.79,181.52,268.2,270.16
18137,IN-Ripley County,717,5718.11,6370.87,2988.44,3330.48,1447.23,1706.3,721.31,749.99,199.45,212.54,93.46,98.61,276.93,276.58
18139,IN-Rush County,511,5887.67,6947.56,3147.7,3367.09,1470.86,2282.07,898.13,900.07,136.66,137.81,,,221.06,230.58
18143,IN-Scott County,515,6649.76,7911.28,3590.63,3896.68,1625.65,2510.26,614.34,632.64,170.99,176.89,280.82,300.62,378.96,374.47
18145,IN-Shelby County,921,5821.09,6631.63,3083.63,3386.81,1359.13,1832.54,792.23,792.4,137,138.16,273.87,295.39,176.36,175.96
18147,IN-Spencer County,494,5485.61,6333.64,2582.68,2973.62,1680.56,2031.93,488.31,524.53,343.32,380.44,,,215.44,212.49
18141,IN-St. Joseph County,6648,5550.77,5883.45,2883.99,3050.07,1640.13,1824.83,510.63,508.3,183.14,183.42,164.83,149.47,166.32,166.06
18149,IN-Starke County,559,7078.53,7660.28,3771.57,4081.25,1693.94,1875.2,812.68,850.8,336.95,357.69,,,275.26,275.37
18151,IN-Steuben County,857,5723.1,6461.49,3072.74,3386.01,1353.11,1721.25,944.28,986,123.34,130.59,38.37,37.3,190.79,188.96
18153,IN-Sullivan County,479,6018.14,6850.81,3090.36,3671.68,1490.94,1651.82,616.85,654.11,231.81,243.53,,,291.62,287.06
18155,IN-Switzerland County,172,6093.18,6799.53,3080,3413.81,1531.51,1824.48,1023.87,1076.3,,,,,263.91,268.09
18157,IN-Tippecanoe County,2206,5376.19,6016.72,2612.49,3050.23,1797.6,1978.1,546.41,559.72,121.52,125.48,73.91,79.41,216.34,213.8
18159,IN-Tipton County,418,5972.25,5854.23,3146.8,2881.86,1431.36,1523.84,855.07,883.47,206.72,217.38,,,196.03,194.5
18161,IN-Union County,168,5486.74,6396.98,2893.88,3247.58,1528.23,2025.75,744.44,779.31,,,,,140.61,139.55
18163,IN-Vanderburgh County,4303,5832.02,6757.31,2863.44,3352.57,1668.62,1973.81,594.08,651.97,273.8,303.59,253.53,292.93,174.04,176.47
18165,IN-Vermillion County,461,6253.49,7079.07,3131.85,3772.2,1663.91,1776.35,896.3,955.25,130.45,135.84,,,355.65,344.49
18167,IN-Vigo County,2791,6485.58,7311.29,3258.99,3851.31,1957.86,2100.61,650.33,690.49,112.56,117.56,231.07,272.55,273.19,273.61
18169,IN-Wabash County,1054,4723.61,5158.41,2084.96,2196.1,1330.94,1589.04,954.7,1001.83,67.98,71.7,108.67,120.48,193.99,198.91
18171,IN-Warren County,189,6925.15,7498.3,3370.52,3839.29,1576.25,1635.47,994.48,1037.72,,,,,744.77,739.92
18173,IN-Warrick County,1025,6341.66,7447.01,3117.12,3698.02,1790.36,2156.21,596.68,655.07,205.15,227.92,422.75,494.76,199.15,200.74
18175,IN-Washington County,572,6644.68,7139.13,3615.33,3788.9,1421.9,1677.15,892.61,935.78,239.76,252.43,,,304.59,302.84
18177,IN-Wayne County,2102,5876.79,7111.23,3320.7,3879.6,1558.57,2175.5,660.91,697.36,87.88,93.85,59.74,69.49,189.24,185.94
18179,IN-Wells County,725,5574.23,6424.13,3077.65,3518.89,1576.03,1967.72,581.17,589.65,126.18,129.34,31.21,31.39,192.99,191.46
18181,IN-White County,746,5599.26,6285.44,2742.79,2912.8,1564.53,2005.57,795.9,830.97,172.7,183.89,,,214.26,218.76
18183,IN-Whitley County,844,5866.63,6621.7,3197.66,3575.43,1563.05,1920.64,742.35,752.68,125.16,128.07,57.38,57.77,192.8,192.1
20001,KS-Allen County,481,5627.59,6527.23,3246.73,3947.8,1383.17,1463.22,567.78,631.38,174.33,195.44,,,186.89,193.39
20003,KS-Anderson County,342,5409.57,5768.27,2786.99,2922.56,1235.35,1304.87,1013,1124.17,68.55,77.03,,,219.67,228.26
20005,KS-Atchison County,487,5330.7,5681.1,2793.39,3029.25,1392.51,1466.05,826.67,847.63,147.59,150.53,,,149.87,157.77
20007,KS-Barber County,203,7400.66,7984.69,3654.91,4043.76,2058.16,2092.74,1049.8,1165.79,277.09,313.08,,,357.11,355.94
20009,KS-Barton County,900,7054.01,7562.95,3541.42,3891.66,1989.87,1988.2,1162.51,1291.43,93.44,105.21,56.85,70.78,218.03,227.75
20011,KS-Bourbon County,456,6948.18,7960.22,4024.19,4826.29,1479.61,1522.06,719.21,798.26,279.41,315.33,,,294.99,301.89
20013,KS-Brown County,381,5792.66,6411.35,2666.56,3034.25,1121.49,1187.58,1408.16,1539.3,236.38,266.13,,,321.11,334.26
20015,KS-Butler County,1424,6023.06,6392.38,3035.59,3312.78,1731.03,1792,544.85,551.91,165.29,169.4,315.71,333.5,223.77,226.68
20017,KS-Chase County,105,4288.92,5003.44,2024.75,2559.19,1210.29,1295.44,829.48,915.11,,,,,157.73,156.44
20019,KS-Chautauqua County,153,6686.68,7443.94,3804.41,4320.41,1260.9,1282.85,1154.42,1295.83,,,,,221.76,231.6
20021,KS-Cherokee County,729,6479.02,7157.27,3714.47,4174.11,1475.73,1581.22,695.62,750.5,160.29,176.46,160.61,193.17,277.02,278.77
20023,KS-Cheyenne County,131,5747.38,5638.61,2995.54,2686.17,948.7,1011.41,1266.72,1399.75,,,,,505.76,507.55
20025,KS-Clark County,51,6782.45,7370.62,3431.23,3719.33,1592.24,1706.33,1774.48,1970.32,,,,,143.81,149.54
20027,KS-Clay County,291,4061.08,4630.24,2029.21,2428.36,1021.44,1082.29,763.46,852.73,,,,,188.59,191.22
20029,KS-Cloud County,367,5686.95,6196.68,2951.62,3267.49,1301.78,1337.41,1015.77,1135.69,,,,,268.44,273.81
20031,KS-Coffey County,306,5986.48,6341.97,3769.79,3912.67,1023.5,1107.05,826.94,915.48,187.81,211.87,,,190.09,197.67
20033,KS-Comanche County,82,7263.25,7339,4555.36,4415.89,1173.12,1288.4,1318.9,1463.13,,,,,134.08,146.34
20035,KS-Cowley County,995,5322.55,5841.16,2846.18,3225.9,1443.54,1469.19,607.03,670.05,90.08,99.48,133.25,165.1,207.54,210.7
20037,KS-Crawford County,1030,5868.01,6732.34,3182.27,3843.55,1482.97,1564.19,703.84,778.67,218.66,244.63,82.67,102.5,213.57,205.78
20039,KS-Decatur County,177,4947.47,5690.93,2156.83,2656.89,1035.12,1104.03,1370.97,1527.43,,,,,287.07,294.98
20041,KS-Dickinson County,628,5022.68,5707.68,2697.6,3169.43,1267.05,1329.25,763.84,850.47,94.29,104.95,,,177.75,224.72
20043,KS-Doniphan County,226,6398.99,6258.99,3484.31,3190.82,1573.88,1620.49,876.58,906.83,150.31,154.62,,,185.19,223.81
20045,KS-Douglas County,1473,5424.51,5934.72,2593.9,2924.45,1549.8,1632.84,798.18,856.09,188.72,207.07,112.68,133.22,189.36,189.48
20047,KS-Edwards County,137,6019.09,6465.44,2844.53,3048.3,1454.66,1489.24,1191.63,1336.14,,,,,269.78,271.64
20049,KS-Elk County,148,5175.73,5799.48,2783.18,3148.53,1077.47,1161.97,850.23,946.85,,,,,207.58,229.86
20051,KS-Ellis County,741,7310.76,7703.37,4147.17,4306.43,1673.72,1772.72,1041.48,1149.48,160.83,178.51,,,283.52,283.97
20053,KS-Ellsworth County,269,7364.73,8052.53,3822.75,4334.68,1821.77,1793.77,1489.11,1673.33,,,,,228.89,236.73
20055,KS-Finney County,572,6808.95,6918.14,4140.24,4063.85,1771.13,1861.85,482.61,533.98,101.07,114.53,,,223.31,230.59
20057,KS-Ford County,666,6207.77,6847.02,3458.89,3893.54,1758.98,1826.99,423.56,466.33,70.59,79.43,290.08,360.48,186.24,192.48
20059,KS-Franklin County,657,5677.58,6308.61,2775.91,3172.54,1381.81,1471.74,921.6,1005.48,167.09,184.79,158.59,196.83,279,286.37
20061,KS-Geary County,473,5766.84,6533.25,3228.51,3801.97,1254.58,1334.28,773.16,860.34,146.67,162.31,,,264.05,265.49
20063,KS-Gove County,125,7290.37,7889.63,4016.86,4328.39,1709.12,1829.91,1017.53,1136.25,207.14,234.54,,,279.7,278.67
20065,KS-Graham County,126,6677.56,7544.15,3409.48,3973.68,1566.7,1678.34,1480.64,1658.12,,,,,272.47,285.27
20067,KS-Grant County,134,6361.69,6806.01,3110.88,3320.34,1716.5,1807.41,1020.89,1137.79,,,,,328.37,336.01
20069,KS-Gray County,98,5655.23,5903.61,3009.42,3104.54,1731.66,1790.27,312.86,346.14,,,,,324.63,329.72
20071,KS-Greeley County,52,5759.25,6316.46,3399.4,3823.07,1269.8,1285.66,847.09,943.77,,,,,131.16,145.42
20073,KS-Greenwood County,223,8193.57,8961.07,4249.54,4707.9,1730.49,1767.37,1041.03,1137.93,525.47,594.25,,,314.08,322.61
20075,KS-Hamilton County,88,5654.1,5979.3,3271.22,3390.17,1177.77,1261.85,823.1,918.59,,,,,277.98,287.14
20077,KS-Harper County,276,5330.89,5923.85,2831.75,3193.55,1091.68,1145.88,883.02,981.4,,,,,229.02,236.67
20079,KS-Harvey County,999,5200.82,5728.1,2678.52,3114.37,1748.61,1812.79,416.67,424.56,78.32,80.03,121.2,131.5,152.7,157.11
20081,KS-Haskell County,94,6443.6,6807.78,3868.89,4031.44,1412.02,1490.88,1054.46,1176.44,,,,,94.85,91.61
20083,KS-Hodgeman County,75,10578.54,11200.5,6707.84,7124.45,2172.46,2253.17,1147.85,1256.6,,,,,517.48,527.79
20085,KS-Jackson County,361,6070.29,6811.9,3103.3,3707.01,1342.14,1438.75,974.83,1013.44,287.42,308.44,,,124.26,131.73
20087,KS-Jefferson County,463,6008.58,6539.55,3148.02,3533.34,1582.23,1634.91,654.25,686.45,145.93,158.27,,,274.39,279.64
20089,KS-Jewell County,132,5450.14,6189.96,3046.51,3593.91,1336.55,1426.51,755.25,839.54,,,,,311.07,320.34
20091,KS-Johnson County,7218,6507.12,6869.28,3349.76,3600.39,1949.62,2036.27,610.59,609.99,232.7,234.34,197.56,216.84,157.27,159.08
20093,KS-Kearny County,92,6573,6875.45,3517.51,3562.99,1389.41,1478.26,1027.69,1123.56,,,,,315.86,336.99
20095,KS-Kingman County,243,8075.41,8778.24,4503.67,5017.16,2162.98,2188.6,741.37,813.47,201.37,228.08,,,239.14,234.08
20097,KS-Kiowa County,89,6023.8,6413.78,3110.41,3204.44,1261.42,1304.88,877.02,980.19,,,,,151.97,153.76
20099,KS-Labette County,605,6243.7,6820.64,3443.75,3784.14,1439.24,1538.27,1016.68,1129,112.87,126,32.73,40.23,231.27,235.28
20101,KS-Lane County,76,8829.42,9445.07,4385.58,4780.43,2114.12,2131.75,1755.21,1958.42,,,,,506.01,498.04
20103,KS-Leavenworth County,1407,6925.1,7335.22,3719.95,4033.22,1698.55,1770.29,736.23,739.02,308.56,311.33,223.96,240.86,241.13,242.91
20105,KS-Lincoln County,128,7427.49,8461.49,4486.83,5325.79,1375.59,1381.07,958.05,1073.74,285.66,324.16,,,365.86,386.23
20107,KS-Linn County,333,5679.28,6218.76,2965.65,3362.78,1517.85,1610.35,728.27,749.19,227.86,241.81,,,198.86,204.23
20109,KS-Logan County,110,7422.67,7873.95,3930.08,4132.51,1522.36,1560.83,1683.52,1882.02,,,,,277.74,286.99
20111,KS-Lyon County,762,6228.78,6825.72,3475.51,3860.81,1711.96,1826.21,660.19,714.23,144.06,160.33,83.17,100.98,161.19,166.41
20115,KS-Marion County,447,4843.94,5431.38,2512.86,2949.43,1251.24,1282.84,744.13,819.75,155.73,174.3,,,167.29,174.03
20117,KS-Marshall County,441,5601.38,6364.54,2692.19,3195.43,1214.78,1294.72,1347.18,1491.19,155.89,176.03,,,176.54,183.35
20113,KS-McPherson County,977,5877.63,6557.07,2935.52,3467.7,1847.99,1883.96,708.25,783.53,194.36,219.89,32.19,37.36,188.54,190.86
20119,KS-Meade County,149,6931.01,7363.69,4206.41,4424.22,1303.59,1365.55,1106.87,1228.3,,,,,264.21,279.59
20121,KS-Miami County,697,5405.02,5830.5,2815.78,3113.25,1375.33,1478.77,576.25,577.5,206.46,208.24,209.22,225.08,217.42,220.46
20123,KS-Mitchell County,251,6254.46,7027.95,3435.42,3979.24,1630.33,1710.91,724.86,810.47,,,,,204.97,215.24
20125,KS-Montgomery County,1193,5870.96,6692.11,3199.2,3787.5,1354.62,1449.76,714.6,798.59,180.01,202.98,155.66,178.03,268.96,271
20127,KS-Morris County,248,4902.81,5588.3,2503.66,2941.75,1106.78,1206.41,875.29,967.8,,,,,231.61,238.92
20129,KS-Morton County,86,6127.27,6817.36,3766.7,4235.66,1194.36,1250.11,535.06,596.84,,,,,236.94,246.13
20131,KS-Nemaha County,382,5374.94,6215.55,2712.35,3247.69,926.02,1036.07,1443.24,1593.63,142.37,159.4,,,138.3,150.91
20133,KS-Neosho County,569,5910.05,6566.48,3272.08,3717.34,1376.9,1449.43,866.62,966.21,54.97,61.62,92.22,112.37,267.48,277.3
20135,KS-Ness County,152,4982.68,5479.78,2295.55,2576.4,1372.89,1453.67,1111.33,1235.11,,,,,187.65,202.86
20137,KS-Norton County,203,5511.56,5971.32,3195.82,3438.05,1180.84,1284.44,788.47,870.35,,,,,302.42,311.36
20139,KS-Osage County,483,6717.85,7238.55,3937.29,4330.94,1564.52,1628.95,708.62,736.95,70.89,74.12,132.96,152.79,313.64,315.21
